notice_id,buyer_name_raw,buyer_name_normalized,buyer_siret_clean,buyer_siren_clean,buyer_identifier_source,buyer_key,buyer_key_type,buyer_siren_enriched,buyer_siren_alias,buyer_siren_l2,buyer_key_l2,buyer_identity_source,buyer_identity_confidence,buyer_identity_conflict,buyer_siren_agrees_with_boamp_siret,enrichment_join_status
20-6019,Cté de Communes de la Région de Blain,cte de communes de la region de blain,,,NONE,NAME:cte de communes de la region de blain,NAME_FALLBACK,,,,NAME:cte de communes de la region de blain,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-8882,Ville d'Angers,ville d angers,,,NONE,NAME:ville d angers,NAME_FALLBACK,,,,NAME:ville d angers,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-13447,INRA ANGERS NANTES,inra angers nantes,,,NONE,NAME:inra angers nantes,NAME_FALLBACK,,,,NAME:inra angers nantes,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-2441,Ville du Mans,ville du mans,21720181300011,217201813,RAW_SIRET_FIELD,SIRET:21720181300011,RAW_SIRET,,217201813,217201813,SIRET:21720181300011,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
20-8874,Ministère des Affaires étrangères,ministere des affaires etrangeres,,,NONE,NAME:ministere des affaires etrangeres,NAME_FALLBACK,,,,NAME:ministere des affaires etrangeres,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-12070,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,,,,NAME:nantes metropole,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-8845,Conseil régional des Pays de la Loire,conseil regional des pays de la loire,23440003400026,234400034,RAW_SIRET_FIELD,SIRET:23440003400026,RAW_SIRET,,234400034,234400034,SIRET:23440003400026,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
20-11000,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,,,,NAME:nantes metropole,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
19-176963,Angers Loire Métropole,angers loire metropole,,,NONE,NAME:angers loire metropole,NAME_FALLBACK,,244900015,244900015,SIREN:244900015,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-8243,OTI du Pays de St Gilles Croix de Vie,oti du pays de st gilles croix de vie,,,NONE,NAME:oti du pays de st gilles croix de vie,NAME_FALLBACK,,,,NAME:oti du pays de st gilles croix de vie,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-9474,Conseil départemental Loire-Atlantique,conseil departemental loire-atlantique,,,NONE,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,,,,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-15455,DEPARTEMENT DE LA SARTHE,departement de la sarthe,,,NONE,NAME:departement de la sarthe,NAME_FALLBACK,,227200029,227200029,SIREN:227200029,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-16042,DEPARTEMENT DE LA SARTHE,departement de la sarthe,,,NONE,NAME:departement de la sarthe,NAME_FALLBACK,,227200029,227200029,SIREN:227200029,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-10269,Angers Loire Métropole,angers loire metropole,,,NONE,NAME:angers loire metropole,NAME_FALLBACK,,244900015,244900015,SIREN:244900015,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-17802,Conseil général de la Vendée,conseil general de la vendee,22850001300658,228500013,RAW_SIRET_FIELD,SIRET:22850001300658,RAW_SIRET,,,228500013,SIRET:22850001300658,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
20-23861,SDIS de la Sarthe,sdis de la sarthe,28720026500018,287200265,RAW_SIRET_FIELD,SIRET:28720026500018,RAW_SIRET,,287200265,287200265,SIRET:28720026500018,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
20-17362,Vendée Habitat - OPH de Vendée,vendee habitat - oph de vendee,,,NONE,NAME:vendee habitat - oph de vendee,NAME_FALLBACK,,,,NAME:vendee habitat - oph de vendee,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-31194,COMMUNE DE REZE,commune de reze,,,NONE,NAME:commune de reze,NAME_FALLBACK,,,,NAME:commune de reze,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-23104,Réseau Canopé,reseau canope,,,NONE,NAME:reseau canope,NAME_FALLBACK,,,,NAME:reseau canope,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-16671,GIE SESAM Vitale,gie sesam vitale,,,NONE,NAME:gie sesam vitale,NAME_FALLBACK,,391722881,391722881,SIREN:391722881,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-25372,Université de Nantes,universite de nantes,,,NONE,NAME:universite de nantes,NAME_FALLBACK,,130029747,130029747,SIREN:130029747,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-29934,Ville de Nantes,ville de nantes,,,NONE,NAME:ville de nantes,NAME_FALLBACK,,,,NAME:ville de nantes,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-19624,SDIS de la Sarthe,sdis de la sarthe,,,NONE,NAME:sdis de la sarthe,NAME_FALLBACK,,287200265,287200265,SIREN:287200265,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-21049,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,,,,NAME:nantes metropole,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-26328,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,,,,NAME:nantes metropole,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-26585,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,,,,NAME:nantes metropole,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-20633,SEMITAN,semitan,,,NONE,NAME:semitan,NAME_FALLBACK,,314684960,314684960,SIREN:314684960,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-22311,Cté de Communes du Pays des Herbiers,cte de communes du pays des herbiers,,,NONE,NAME:cte de communes du pays des herbiers,NAME_FALLBACK,,248500621,248500621,SIREN:248500621,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-20672,Conseil général de la Vendée,conseil general de la vendee,22850001300658,228500013,RAW_SIRET_FIELD,SIRET:22850001300658,RAW_SIRET,,,228500013,SIRET:22850001300658,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
20-25276,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,,,,NAME:nantes metropole,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-27109,Ville de Bouguenais,ville de bouguenais,,,NONE,NAME:ville de bouguenais,NAME_FALLBACK,,,,NAME:ville de bouguenais,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-28158,SGAMI OUEST,sgami ouest,,,NONE,NAME:sgami ouest,NAME_FALLBACK,,,,NAME:sgami ouest,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-23004,CHD VENDEE,chd vendee,,,NONE,NAME:chd vendee,NAME_FALLBACK,,268502424,268502424,SIREN:268502424,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-19709,CC Sud Vendée Littoral,cc sud vendee littoral,,,NONE,NAME:cc sud vendee littoral,NAME_FALLBACK,,,,NAME:cc sud vendee littoral,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-19986,CHU de Nantes,chu de nantes,,,NONE,NAME:chu de nantes,NAME_FALLBACK,,264400136,264400136,SIREN:264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-23136,Ferme Experimentale Laitiere Des Trino,ferme experimentale laitiere des trino,,,NONE,NAME:ferme experimentale laitiere des trino,NAME_FALLBACK,,,,NAME:ferme experimentale laitiere des trino,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-27358,GIE SESAM Vitale,gie sesam vitale,,,NONE,NAME:gie sesam vitale,NAME_FALLBACK,,391722881,391722881,SIREN:391722881,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-27417,CHU de Nantes,chu de nantes,,,NONE,NAME:chu de nantes,NAME_FALLBACK,,264400136,264400136,SIREN:264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-21590,Institut Mines-Télécom Atlantique,institut mines-telecom atlantique,,,NONE,NAME:institut mines-telecom atlantique,NAME_FALLBACK,,180092025,180092025,SIREN:180092025,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-15000,CCI Nantes Saint-Nazaire,cci nantes saint-nazaire,,,NONE,NAME:cci nantes saint-nazaire,NAME_FALLBACK,,130008105,130008105,SIREN:130008105,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-29244,COMMUNE DE NANTES,commune de nantes,,,NONE,NAME:commune de nantes,NAME_FALLBACK,,214401093,214401093,SIREN:214401093,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-25157,DEPARTEMENT DE LA SARTHE,departement de la sarthe,,,NONE,NAME:departement de la sarthe,NAME_FALLBACK,,227200029,227200029,SIREN:227200029,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-19626,SDIS de la Sarthe,sdis de la sarthe,,,NONE,NAME:sdis de la sarthe,NAME_FALLBACK,,287200265,287200265,SIREN:287200265,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-21555,EPCC ESBANM,epcc esbanm,,,NONE,NAME:epcc esbanm,NAME_FALLBACK,,,,NAME:epcc esbanm,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-17796,CC VENDEE GRAND LITTORAL,cc vendee grand littoral,,,NONE,NAME:cc vendee grand littoral,NAME_FALLBACK,,,,NAME:cc vendee grand littoral,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-31457,Angers Loire Métropole,angers loire metropole,,,NONE,NAME:angers loire metropole,NAME_FALLBACK,,244900015,244900015,SIREN:244900015,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-32737,Conseil régional des Pays de la Loire,conseil regional des pays de la loire,23440003400026,234400034,RAW_SIRET_FIELD,SIRET:23440003400026,RAW_SIRET,,234400034,234400034,SIRET:23440003400026,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
20-35774,Conseil départemental Loire-Atlantique,conseil departemental loire-atlantique,,,NONE,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,,,,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-35779,Département de la Vendée,departement de la vendee,22850001300658,228500013,RAW_SIRET_FIELD,SIRET:22850001300658,RAW_SIRET,,228500013,228500013,SIRET:22850001300658,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
20-37940,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,,,,NAME:nantes metropole,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-40507,CTRE HOSP UNIVERSITAIRE ANGERS,ctre hosp universitaire angers,,,NONE,NAME:ctre hosp universitaire angers,NAME_FALLBACK,,,,NAME:ctre hosp universitaire angers,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-32603,DEPARTEMENT DE LA MAYENNE,departement de la mayenne,,,NONE,NAME:departement de la mayenne,NAME_FALLBACK,,225300011,225300011,SIREN:225300011,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-35694,Université de Nantes,universite de nantes,,,NONE,NAME:universite de nantes,NAME_FALLBACK,,130029747,130029747,SIREN:130029747,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-36881,Vendée Grand Littoral,vendee grand littoral,,,NONE,NAME:vendee grand littoral,NAME_FALLBACK,,200071900,200071900,SIREN:200071900,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-45001,VENDEE,vendee,45151864100035,451518641,RAW_SIRET_FIELD,SIRET:45151864100035,RAW_SIRET,,,451518641,SIRET:45151864100035,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
20-35528,MAUGES COMMUNAUTE,mauges communaute,,,NONE,NAME:mauges communaute,NAME_FALLBACK,,200060010,200060010,SIREN:200060010,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-46786,Vendée Grand Littoral,vendee grand littoral,,,NONE,NAME:vendee grand littoral,NAME_FALLBACK,,200071900,200071900,SIREN:200071900,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-38676,COMMUNE DE NANTES,commune de nantes,,,NONE,NAME:commune de nantes,NAME_FALLBACK,,214401093,214401093,SIREN:214401093,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-32203,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,,,,NAME:nantes metropole,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-42809,DEPARTEMENT DE LA MAYENNE,departement de la mayenne,,,NONE,NAME:departement de la mayenne,NAME_FALLBACK,,225300011,225300011,SIREN:225300011,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-34799,ECOLE NATIONALE SUPERIEURE MARITIME,ecole nationale superieure maritime,,,NONE,NAME:ecole nationale superieure maritime,NAME_FALLBACK,,,,NAME:ecole nationale superieure maritime,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-28749,COMMUNE DE NANTES,commune de nantes,,,NONE,NAME:commune de nantes,NAME_FALLBACK,,214401093,214401093,SIREN:214401093,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-31844,Université de Nantes,universite de nantes,,,NONE,NAME:universite de nantes,NAME_FALLBACK,,,,NAME:universite de nantes,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-38453,Laval Agglomération,laval agglomeration,,,NONE,NAME:laval agglomeration,NAME_FALLBACK,,,,NAME:laval agglomeration,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-34392,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,,,,NAME:nantes metropole,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-37796,Communauté d'agglomération du Niortais,communaute d agglomeration du niortais,,,NONE,NAME:communaute d agglomeration du niortais,NAME_FALLBACK,,200041317,200041317,SIREN:200041317,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-39206,CTRE HOSP UNIVERSITAIRE ANGERS,ctre hosp universitaire angers,,,NONE,NAME:ctre hosp universitaire angers,NAME_FALLBACK,,,,NAME:ctre hosp universitaire angers,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-58079,Département de la Vendée,departement de la vendee,22850001300658,228500013,RAW_SIRET_FIELD,SIRET:22850001300658,RAW_SIRET,,228500013,228500013,SIRET:22850001300658,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
20-56877,Ville d'Ecouflant,ville d ecouflant,,,NONE,NAME:ville d ecouflant,NAME_FALLBACK,,,,NAME:ville d ecouflant,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-48471,SONADEV GIE,sonadev gie,,,NONE,NAME:sonadev gie,NAME_FALLBACK,,,,NAME:sonadev gie,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-45942,Département de Maine-et-Loire,departement de maine-et-loire,22490001900015,224900019,RAW_SIRET_FIELD,SIRET:22490001900015,RAW_SIRET,,224900019,224900019,SIRET:22490001900015,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
20-47300,Université d'Angers,universite d angers,19490970100303,194909701,RAW_SIRET_FIELD,SIRET:19490970100303,RAW_SIRET,,194909701,194909701,SIRET:19490970100303,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
20-47918,ONIRIS,oniris,,,NONE,NAME:oniris,NAME_FALLBACK,,130008535,130008535,SIREN:130008535,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-52846,Sdis de la Mayenne,sdis de la mayenne,,,NONE,NAME:sdis de la mayenne,NAME_FALLBACK,,285300018,285300018,SIREN:285300018,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-54283,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,,,,NAME:nantes metropole,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-53038,Ville de Thouaré-sur-Loire,ville de thouare-sur-loire,,,NONE,NAME:ville de thouare-sur-loire,NAME_FALLBACK,,214402042,214402042,SIREN:214402042,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-49879,VENDEE EAU,vendee eau,,,NONE,NAME:vendee eau,NAME_FALLBACK,,258500222,258500222,SIREN:258500222,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-48491,Ville de Saumur,ville de saumur,,,NONE,NAME:ville de saumur,NAME_FALLBACK,,,,NAME:ville de saumur,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-51762,SRD,srd,,,NONE,NAME:srd,NAME_FALLBACK,,,,NAME:srd,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-56147,COMMUNE DE OMBREE D ANJOU,commune de ombree d anjou,,,NONE,NAME:commune de ombree d anjou,NAME_FALLBACK,,,,NAME:commune de ombree d anjou,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-50348,Cté de Communes de la Région de Blain,cte de communes de la region de blain,,,NONE,NAME:cte de communes de la region de blain,NAME_FALLBACK,,,,NAME:cte de communes de la region de blain,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-50911,SDIS 44,sdis 44,,,NONE,NAME:sdis 44,NAME_FALLBACK,,284400017,284400017,SIREN:284400017,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-49949,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,,,,NAME:nantes metropole,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-47343,CCI METROPOLITAINE BRETAGNE OUEST,cci metropolitaine bretagne ouest,,,NONE,NAME:cci metropolitaine bretagne ouest,NAME_FALLBACK,,,,NAME:cci metropolitaine bretagne ouest,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-52194,Mairie de Coueron,mairie de coueron,,,NONE,NAME:mairie de coueron,NAME_FALLBACK,,,,NAME:mairie de coueron,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-47774,MAUGES COMMUNAUTE,mauges communaute,,,NONE,NAME:mauges communaute,NAME_FALLBACK,,200060010,200060010,SIREN:200060010,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-54010,Adoma,adoma,,,NONE,NAME:adoma,NAME_FALLBACK,,,,NAME:adoma,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-54626,Réseau Canopé,reseau canope,,,NONE,NAME:reseau canope,NAME_FALLBACK,,,,NAME:reseau canope,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-47606,CH LE MANS,ch le mans,,,NONE,NAME:ch le mans,NAME_FALLBACK,,267200160,267200160,SIREN:267200160,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-49221,Conseil général de la Vendée,conseil general de la vendee,22850001300658,228500013,RAW_SIRET_FIELD,SIRET:22850001300658,RAW_SIRET,,,228500013,SIRET:22850001300658,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
20-50446,CHU de Nantes,chu de nantes,,,NONE,NAME:chu de nantes,NAME_FALLBACK,,264400136,264400136,SIREN:264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-48669,Ville d'Orvault,ville d orvault,,,NONE,NAME:ville d orvault,NAME_FALLBACK,,214401143,214401143,SIREN:214401143,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-68352,Conseil départemental Loire-Atlantique,conseil departemental loire-atlantique,,,NONE,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,,,,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-47368,Angers Loire Métropole,angers loire metropole,,,NONE,NAME:angers loire metropole,NAME_FALLBACK,,244900015,244900015,SIREN:244900015,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-68370,SYND DEP D ENERGIE ET D EQPT DE VENDEE,synd dep d energie et d eqpt de vendee,,,NONE,NAME:synd dep d energie et d eqpt de vendee,NAME_FALLBACK,,,,NAME:synd dep d energie et d eqpt de vendee,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-63872,Ville de Morlaix,ville de morlaix,,,NONE,NAME:ville de morlaix,NAME_FALLBACK,,,,NAME:ville de morlaix,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-60923,VENDEE,vendee,45151864100035,451518641,RAW_SIRET_FIELD,SIRET:45151864100035,RAW_SIRET,,,451518641,SIRET:45151864100035,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
20-57925,LA ROCHE-SUR-YON AGGLOMERATION,la roche-sur-yon agglomeration,,,NONE,NAME:la roche-sur-yon agglomeration,NAME_FALLBACK,,,,NAME:la roche-sur-yon agglomeration,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-65753,Conseil régional des Pays de la Loire,conseil regional des pays de la loire,23440003400026,234400034,RAW_SIRET_FIELD,SIRET:23440003400026,RAW_SIRET,,234400034,234400034,SIRET:23440003400026,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
20-59913,Conseil départemental Loire-Atlantique,conseil departemental loire-atlantique,,,NONE,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,,,,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
19-127477,Angers Loire Métropole,angers loire metropole,,,NONE,NAME:angers loire metropole,NAME_FALLBACK,,244900015,244900015,SIREN:244900015,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-62727,CHU de Nantes,chu de nantes,,,NONE,NAME:chu de nantes,NAME_FALLBACK,,264400136,264400136,SIREN:264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-65717,ASSOCIATION E-TOILE,association e-toile,,,NONE,NAME:association e-toile,NAME_FALLBACK,,,,NAME:association e-toile,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-66643,Nantes Métropole,nantes metropole,,,NONE,NAME:nantes metropole,NAME_FALLBACK,,,,NAME:nantes metropole,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-68923,CHU de Nantes,chu de nantes,,,NONE,NAME:chu de nantes,NAME_FALLBACK,,264400136,264400136,SIREN:264400136,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-70265,Département de la Vendée,departement de la vendee,22850001300658,228500013,RAW_SIRET_FIELD,SIRET:22850001300658,RAW_SIRET,,228500013,228500013,SIRET:22850001300658,DIRECT_BOAMP_SIRET,HIGH,False,False,NOT_IN_ENRICHMENT
20-61243,ANGERS NANTES OPERA syndicat mixte,angers nantes opera syndicat mixte,,,NONE,NAME:angers nantes opera syndicat mixte,NAME_FALLBACK,,,,NAME:angers nantes opera syndicat mixte,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-63787,lycée Livet,lycee livet,,,NONE,NAME:lycee livet,NAME_FALLBACK,,,,NAME:lycee livet,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-60975,ANGERS NANTES OPERA syndicat mixte,angers nantes opera syndicat mixte,,,NONE,NAME:angers nantes opera syndicat mixte,NAME_FALLBACK,,254902505,254902505,SIREN:254902505,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-59734,GPM de Nantes - St Nazaire,gpm de nantes - st nazaire,,,NONE,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,,775604853,775604853,SIREN:775604853,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-67439,SDIS 44,sdis 44,,,NONE,NAME:sdis 44,NAME_FALLBACK,,284400017,284400017,SIREN:284400017,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-66280,Angers Loire Métropole,angers loire metropole,,,NONE,NAME:angers loire metropole,NAME_FALLBACK,,244900015,244900015,SIREN:244900015,UNIQUE_NAME_DEPARTMENT_ALIAS,MEDIUM_LOW,False,False,NOT_IN_ENRICHMENT
20-70268,COMMUNE DE SAINT NAZAIRE,commune de saint nazaire,,,NONE,NAME:commune de saint nazaire,NAME_FALLBACK,,,,NAME:commune de saint nazaire,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
20-61130,Ville de Bouguenais,ville de bouguenais,,,NONE,NAME:ville de bouguenais,NAME_FALLBACK,,,,NAME:ville de bouguenais,NAME_FALLBACK,LOW,False,False,NOT_IN_ENRICHMENT
