notice_id,buyer_key,buyer_key_type,publication_date,start_date,estimated_end_date,study_end_date,cpv_division,cpv_category,category_label,is_digital_scope,declared_duration_months,dur_was_imputed,event,time_to_event_or_censor_months,linked_candidate_notice_id,composite_score,confidence_tier,transfer_score,logistic_score,threshold_used,model_name,benchmark_version,threshold_source,top1_top2_margin,n_candidates_for_source,variant
21-117209,NAME:departement de la mayenne,NAME_FALLBACK,2021-08-31,2021-08-31,2022-02-28,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,7.194480946123521,22-49221,0.3401539580164677,POTENTIAL,0.810503229430023,0.810503229430023,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0487009402254383,3.0,logistic_regression_synthetic_v0_4_transfer
21-113588,NAME:sdis de la sarthe,NAME_FALLBACK,2021-08-19,2021-12-13,2022-12-13,2026-07-13,45.0,45310.0,DIGITAL_ICT,True,12.0,True,0,58.77135348226018,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-115415,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2021-08-25,2021-08-25,2021-12-25,2026-07-13,30.0,30000.0,DIGITAL_ICT,True,4.0,True,0,58.5742444152431,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-117127,NAME:sce departemental incendie et secours,NAME_FALLBACK,2021-08-31,2021-08-31,2021-12-31,2026-07-13,30.0,30000.0,DIGITAL_ICT,True,4.0,True,0,58.37713534822602,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-117466,NAME:centre hospitalier de laval 53,NAME_FALLBACK,2021-08-31,2021-12-06,2022-06-06,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,58.37713534822602,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-113571,NAME:sdis49,NAME_FALLBACK,2021-08-19,2022-01-12,2022-07-12,2026-07-13,72.0,72400.0,DIGITAL_ICT,True,6.0,True,0,58.77135348226018,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
20-7510,NAME:cdc du pays de saint gilles cx de vie,NAME_FALLBACK,2021-08-06,2021-08-06,2022-02-06,2026-07-13,48.0,48900.0,DIGITAL_ICT,True,6.0,True,0,59.19842312746386,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-113953,NAME:chu de nantes,NAME_FALLBACK,2021-08-20,2021-08-20,2022-02-20,2026-07-13,72.0,72267.0,DIGITAL_ICT,True,6.0,True,1,0.3942181340341655,21-117615,0.7245641699518177,HIGH,0.993680132084949,0.993680132084949,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.4017032238316056,5.0,logistic_regression_synthetic_v0_4_transfer
21-111036,NAME:ville de bouguenais,NAME_FALLBACK,2021-08-13,2021-11-20,2022-03-20,2026-07-13,30.0,30230.0,DIGITAL_ICT,True,4.0,True,1,12.187910643889618,22-113250,0.2450128103692231,HIGH,0.8782739187615249,0.8782739187615249,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.1298278708430751,2.0,logistic_regression_synthetic_v0_4_transfer
21-114338,NAME:cc du pays de st fulgent les essarts,NAME_FALLBACK,2021-08-24,2021-08-24,2022-02-24,2026-07-13,72.0,72224.0,DIGITAL_ICT,True,6.0,True,0,58.60709592641261,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-117181,NAME:satt ouest valorisation,NAME_FALLBACK,2021-08-31,2021-08-31,2022-02-28,2026-07-13,72.0,72262.0,DIGITAL_ICT,True,6.0,True,1,7.687253613666228,22-57715,0.4847213786395903,HIGH,0.9018848463830977,0.9018848463830977,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.4847213786395903,1.0,logistic_regression_synthetic_v0_4_transfer
21-121431,NAME:ville d angers,NAME_FALLBACK,2021-09-30,2021-09-30,2022-01-30,2026-07-13,32.0,32270.0,DIGITAL_ICT,True,4.0,True,0,57.39159001314061,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-126270,NAME:cc ocean marais de monts,NAME_FALLBACK,2021-09-21,2021-09-21,2022-01-21,2026-07-13,32.0,32550.0,DIGITAL_ICT,True,4.0,True,0,57.68725361366623,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-120100,NAME:ville de larmor-plage,NAME_FALLBACK,2021-09-10,2021-09-10,2022-02-10,2026-07-13,35.0,35261.0,DIGITAL_ICT,True,5.0,True,0,58.04862023653088,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-118513,NAME:communautedecommunesentrebeauceetperch,NAME_FALLBACK,2021-09-02,2021-09-02,2022-03-02,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,58.31143232588699,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-119536,NAME:commune de saint-herblain,NAME_FALLBACK,2021-09-06,2021-09-06,2022-03-06,2026-07-13,72.0,72413.0,DIGITAL_ICT,True,6.0,True,1,9.986859395532194,22-95583,0.2766589328809093,HIGH,0.8188691586419086,0.8188691586419086,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0697447234561602,3.0,logistic_regression_synthetic_v0_4_transfer
21-124267,NAME:medde dgac scn ssim,NAME_FALLBACK,2021-09-18,2022-03-31,2022-09-30,2026-07-13,72.0,72253.0,DIGITAL_ICT,True,6.0,True,0,57.78580814717477,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-125536,NAME:crous de nantes,NAME_FALLBACK,2021-09-22,2021-09-22,2022-03-22,2026-07-13,72.0,72500.0,DIGITAL_ICT,True,6.0,True,1,5.781865965834428,22-38732,0.6109726001786382,HIGH,0.9995588823765461,0.9995588823765461,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.6109726001786382,1.0,logistic_regression_synthetic_v0_4_transfer
21-128976,SIRET:32782217700025,RAW_SIRET,2021-09-29,2022-02-24,2022-08-24,2026-07-13,72.0,72220.0,DIGITAL_ICT,True,6.0,True,0,57.42444152431012,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-122032,NAME:nantes metropole,NAME_FALLBACK,2021-09-10,2022-01-12,2022-07-12,2026-07-13,72.0,72000.0,DIGITAL_ICT,True,6.0,True,1,11.76084099868594,22-118191,0.553405585728509,HIGH,0.9998064539201895,0.9998064539201895,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.1595429063468583,17.0,logistic_regression_synthetic_v0_4_transfer
21-126092,NAME:ca les sables d olonne agglomeration,NAME_FALLBACK,2021-09-23,2022-04-24,2022-10-24,2026-07-13,72.0,72212.0,DIGITAL_ICT,True,6.0,True,0,57.6215505913272,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-126684,SIRET:23440003400026,RAW_SIRET,2021-09-24,2022-08-31,2023-02-28,2026-07-13,72.0,72250.0,DIGITAL_ICT,True,6.0,True,1,19.54664914586071,23-63763,0.3227768407894052,POTENTIAL,0.9721116869548404,0.9721116869548404,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.037917184923201,13.0,logistic_regression_synthetic_v0_4_transfer
21-124382,NAME:clisson sevre et maine agglo,NAME_FALLBACK,2021-09-16,2021-09-16,2022-01-16,2026-07-13,32.0,32321.0,DIGITAL_ICT,True,4.0,True,0,57.8515111695138,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-124527,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2021-09-16,2021-09-16,2022-03-16,2026-07-13,48.0,48332.0,DIGITAL_ICT,True,6.0,True,1,0.4270696452036793,21-130046,0.7300394218134036,HIGH,0.9960751334942033,0.9960751334942033,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.4447836692120347,2.0,logistic_regression_synthetic_v0_4_transfer
21-117615,NAME:chu de nantes,NAME_FALLBACK,2021-09-01,2021-09-01,2022-03-01,2026-07-13,72.0,72267.0,DIGITAL_ICT,True,6.0,True,0,58.3442838370565,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-121452,NAME:cc vendee grand littoral,NAME_FALLBACK,2021-09-11,2022-01-22,2022-07-22,2026-07-13,31.0,31682.0,DIGITAL_ICT,True,6.0,True,0,58.01576872536137,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-125688,NAME:vendee expansion,NAME_FALLBACK,2021-09-22,2021-12-15,2022-06-15,2026-07-13,72.0,72000.0,DIGITAL_ICT,True,6.0,True,1,9.42838370565046,22-93332,0.3884432682315582,HIGH,0.9446841525616303,0.9446841525616303,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.3884432682315582,1.0,logistic_regression_synthetic_v0_4_transfer
21-130046,NAME:gpm de nantes - st nazaire,NAME_FALLBACK,2021-09-29,2021-09-29,2022-03-29,2026-07-13,48.0,48332.0,DIGITAL_ICT,True,6.0,True,1,9.09986859395532,22-92345,0.3030503211515222,HIGH,0.8639200229178439,0.8639200229178439,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.3030503211515222,1.0,logistic_regression_synthetic_v0_4_transfer
21-125843,NAME:universite du maine,NAME_FALLBACK,2021-09-22,2022-01-13,2022-05-13,2026-07-13,30.0,30195.0,DIGITAL_ICT,True,4.0,True,0,57.65440210249672,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-122276,NAME:universite d angers,NAME_FALLBACK,2021-09-15,2021-12-03,2022-06-03,2026-07-13,48.0,48900.0,DIGITAL_ICT,True,6.0,True,1,12.12220762155059,22-125236,0.1921681997371879,POTENTIAL,0.8869761219081649,0.8869761219081649,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.031956854877788,2.0,logistic_regression_synthetic_v0_4_transfer
21-126360,SIRET:88324710800011,RAW_SIRET,2021-09-23,2021-11-21,2022-05-21,2026-07-13,72.0,72224.0,DIGITAL_ICT,True,6.0,True,0,57.6215505913272,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-124087,NAME:ville d orvault,NAME_FALLBACK,2021-09-16,2021-09-16,2022-02-16,2026-07-13,35.0,35121.0,DIGITAL_ICT,True,5.0,True,0,57.8515111695138,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-125738,NAME:commune de saint nazaire,NAME_FALLBACK,2021-09-20,2021-09-20,2022-03-20,2026-07-13,75.0,75200.0,DIGITAL_ICT,True,6.0,True,1,2.628120893561104,21-161861,0.797998029217847,HIGH,0.9989652235064517,0.9989652235064517,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.797998029217847,1.0,logistic_regression_synthetic_v0_4_transfer
21-123168,NAME:commune du cellier,NAME_FALLBACK,2021-09-14,2021-09-14,2022-03-14,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,57.91721419185283,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-116891,SIRET:23440003400026,RAW_SIRET,2021-09-01,2022-01-15,2022-07-15,2026-07-13,72.0,72000.0,DIGITAL_ICT,True,6.0,True,1,8.442838370565045,22-69952,0.5806675710764831,HIGH,0.9998460416908522,0.9998460416908522,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.1207877828358682,11.0,logistic_regression_synthetic_v0_4_transfer
21-118586,NAME:ch le mans,NAME_FALLBACK,2021-09-05,2022-01-21,2022-06-21,2026-07-13,35.0,35113.0,DIGITAL_ICT,True,5.0,True,0,58.21287779237845,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-138925,NAME:cdc du pays de saint gilles cx de vie,NAME_FALLBACK,2021-10-18,2021-10-18,2022-04-18,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,56.80026281208936,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-130332,SIRET:28870852200017,RAW_SIRET,2021-10-01,2021-10-01,2022-04-01,2026-07-13,72.0,72310.0,DIGITAL_ICT,True,6.0,True,0,57.35873850197109,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-130369,NAME:commune de saint-herblain,NAME_FALLBACK,2021-10-01,2021-10-01,2022-04-01,2026-07-13,72.0,72267.0,DIGITAL_ICT,True,6.0,True,1,2.0367936925098555,21-157863,0.795742444152431,HIGH,0.9984236364028213,0.9984236364028213,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.5197151959962335,2.0,logistic_regression_synthetic_v0_4_transfer
21-130956,NAME:conseil regional des pays de la loire,NAME_FALLBACK,2021-10-02,2022-05-27,2022-10-27,2026-07-13,79.0,79800.0,DIGITAL_ICT,True,5.0,True,0,57.32588699080158,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-144057,NAME:sdis49,NAME_FALLBACK,2021-10-26,2021-10-26,2022-02-26,2026-07-13,32.0,32300.0,DIGITAL_ICT,True,4.0,True,0,56.53745072273325,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-143328,NAME:departement de la vendee,NAME_FALLBACK,2021-10-25,2022-03-31,2022-09-30,2026-07-13,72.0,72212.0,DIGITAL_ICT,True,6.0,True,0,56.57030223390276,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-137487,NAME:vendee expansion,NAME_FALLBACK,2021-10-15,2021-12-15,2022-06-15,2026-07-13,72.0,72500.0,DIGITAL_ICT,True,6.0,True,1,8.672798948751643,22-93332,0.6791774637771764,HIGH,0.9998182726770364,0.9998182726770364,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.6791774637771764,1.0,logistic_regression_synthetic_v0_4_transfer
21-139413,NAME:mairie de la chapelle sur erdre,NAME_FALLBACK,2021-10-20,2021-10-20,2022-02-20,2026-07-13,30.0,30236.0,DIGITAL_ICT,True,4.0,True,0,56.73455978975033,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-129937,NAME:ville de nantes,NAME_FALLBACK,2021-10-01,2021-10-01,2022-04-01,2026-07-13,72.0,72000.0,DIGITAL_ICT,True,6.0,True,1,5.650459921156373,22-41834,0.3263118703460359,HIGH,0.958128013838879,0.958128013838879,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0966747723470827,3.0,logistic_regression_synthetic_v0_4_transfer
21-141864,NAME:ccir pays de la loire,NAME_FALLBACK,2021-10-24,2021-10-24,2022-02-24,2026-07-13,30.0,30214.0,DIGITAL_ICT,True,4.0,True,0,56.60315374507228,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-139944,NAME:ca pornic agglo pays de retz,NAME_FALLBACK,2021-10-29,2022-02-03,2022-06-03,2026-07-13,30.0,30200.0,DIGITAL_ICT,True,4.0,True,0,56.43889618922471,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-143444,NAME:departement de la vendee,NAME_FALLBACK,2021-10-26,2022-03-31,2022-09-30,2026-07-13,72.0,72212.0,DIGITAL_ICT,True,6.0,True,0,56.53745072273325,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-138241,SIRET:22720002900014,RAW_SIRET,2021-10-16,2022-01-26,2022-07-26,2026-07-13,72.0,72267.0,DIGITAL_ICT,True,6.0,True,1,7.917214191852825,22-83128,0.4962659493472476,HIGH,0.8888478238297016,0.8888478238297016,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0944052747844516,5.0,logistic_regression_synthetic_v0_4_transfer
21-138343,SIRET:20008247700015,RAW_SIRET,2021-10-17,2021-10-17,2022-04-17,2026-07-13,48.0,48800.0,DIGITAL_ICT,True,6.0,True,0,56.83311432325887,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-143183,NAME:nantes metropole,NAME_FALLBACK,2021-10-25,2021-10-25,2022-04-25,2026-07-13,48.0,48000.0,DIGITAL_ICT,True,6.0,True,0,56.57030223390276,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-139293,NAME:ch le mans,NAME_FALLBACK,2021-10-20,2022-03-18,2022-09-18,2026-07-13,48.0,48000.0,DIGITAL_ICT,True,6.0,True,0,56.73455978975033,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-132073,NAME:sde35,NAME_FALLBACK,2021-10-01,2021-10-01,2022-04-01,2026-07-13,48.0,48000.0,DIGITAL_ICT,True,6.0,True,0,57.35873850197109,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-135182,NAME:regie dept passages d eau de vendee,NAME_FALLBACK,2021-10-08,2021-10-08,2022-04-08,2026-07-13,72.0,72500.0,DIGITAL_ICT,True,6.0,True,0,57.1287779237845,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-137261,NAME:commune de cesson sevigne,NAME_FALLBACK,2021-10-13,2021-10-13,2022-04-13,2026-07-13,71.0,71315.0,DIGITAL_ICT,True,6.0,True,0,56.96452036793693,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-138338,NAME:cc pays de fontenay vendee,NAME_FALLBACK,2021-10-15,2021-10-15,2022-04-15,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,56.8988173455979,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-144079,NAME:ecole national sup d arts et metiers,NAME_FALLBACK,2021-10-28,2021-10-28,2022-02-28,2026-07-13,32.0,32571.0,DIGITAL_ICT,True,4.0,True,0,56.47174770039422,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-144087,SIRET:88324710800011,RAW_SIRET,2021-10-28,2022-06-15,2022-12-15,2026-07-13,72.0,72224.0,DIGITAL_ICT,True,6.0,True,0,56.47174770039422,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-141754,NAME:vendee grand littoral,NAME_FALLBACK,2021-10-21,2021-10-21,2022-10-21,2026-07-13,45.0,45421.0,DIGITAL_ICT,True,12.0,True,1,16.36005256241787,23-29518,0.1579478756022777,HIGH,0.9565123325774103,0.9565123325774103,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.1579478756022777,1.0,logistic_regression_synthetic_v0_4_transfer
21-145116,SIRET:22530001100015,RAW_SIRET,2021-10-30,2022-03-02,2022-07-02,2026-07-13,30.0,30230.0,DIGITAL_ICT,True,4.0,True,0,56.40604467805519,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-141238,NAME:cte de communes de la region de blain,NAME_FALLBACK,2021-10-21,2022-01-06,2022-07-06,2026-07-13,72.0,72000.0,DIGITAL_ICT,True,6.0,True,0,56.70170827858082,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-133549,NAME:chu de nantes,NAME_FALLBACK,2021-10-08,2022-03-17,2022-08-17,2026-07-13,79.0,79530.0,DIGITAL_ICT,True,5.0,True,0,57.1287779237845,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-143481,NAME:sca pfaf so,NAME_FALLBACK,2021-10-26,2021-10-26,2022-02-26,2026-07-13,32.0,32323.0,DIGITAL_ICT,True,4.0,True,0,56.53745072273325,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-145412,NAME:nantes metropole,NAME_FALLBACK,2021-10-31,2021-10-31,2022-02-28,2026-07-13,30.0,30200.0,DIGITAL_ICT,True,4.0,True,0,56.37319316688568,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-142703,NAME:chambre reg agri pays de la loire,NAME_FALLBACK,2021-10-27,2021-10-27,2022-04-27,2026-07-13,72.0,72212.0,DIGITAL_ICT,True,6.0,True,0,56.50459921156373,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-134527,NAME:rectorat de l academie de nantes,NAME_FALLBACK,2021-10-07,2021-10-07,2022-04-07,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,57.16162943495401,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-133662,NAME:e-collectivites vendee,NAME_FALLBACK,2021-10-08,2021-10-08,2022-02-08,2026-07-13,30.0,30200.0,DIGITAL_ICT,True,4.0,True,0,57.1287779237845,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-133433,NAME:syndicat mixte pour le dvlpt numerique,NAME_FALLBACK,2021-10-05,2021-10-05,2022-04-05,2026-07-13,72.0,72700.0,DIGITAL_ICT,True,6.0,True,0,57.22733245729304,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-146075,NAME:ville de thouare-sur-loire,NAME_FALLBACK,2021-10-31,2021-10-31,2022-04-30,2026-07-13,72.0,72222.0,DIGITAL_ICT,True,6.0,True,0,56.37319316688568,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-155528,SIRET:78645126000024,RAW_SIRET,2021-11-26,2022-06-19,2022-12-19,2026-07-13,48.0,48110.0,DIGITAL_ICT,True,6.0,True,0,55.51905387647832,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-150948,NAME:semitan,NAME_FALLBACK,2021-11-15,2021-11-15,2022-05-15,2026-07-13,72.0,72500.0,DIGITAL_ICT,True,6.0,True,1,5.847568988173456,22-66848,0.4258935611038107,POTENTIAL,0.7895533351337858,0.7895533351337858,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0331287814838702,5.0,logistic_regression_synthetic_v0_4_transfer
21-152470,NAME:ville de nantes,NAME_FALLBACK,2021-11-17,2021-11-17,2022-03-17,2026-07-13,32.0,32320.0,DIGITAL_ICT,True,4.0,True,0,55.814717477003946,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-146611,NAME:departement de maine-et-loire,NAME_FALLBACK,2021-11-03,2021-11-03,2022-11-03,2026-07-13,45.0,45223.0,DIGITAL_ICT,True,12.0,True,0,56.27463863337714,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-153479,NAME:nantes metropole,NAME_FALLBACK,2021-11-19,2021-11-19,2022-05-19,2026-07-13,,,DIGITAL_ICT,True,6.0,True,1,9.461235216819974,22-118191,0.227551515075781,POTENTIAL,0.8267917179707722,0.8267917179707722,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.0103415961693987,15.0,logistic_regression_synthetic_v0_4_transfer
21-147552,NAME:cdc du pays de saint gilles cx de vie,NAME_FALLBACK,2021-11-04,2021-11-04,2022-05-04,2026-07-13,,,DIGITAL_ICT,True,6.0,True,0,56.24178712220762,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-148700,NAME:ch le mans,NAME_FALLBACK,2021-11-10,2022-01-27,2022-05-27,2026-07-13,32.0,32500.0,DIGITAL_ICT,True,4.0,True,0,56.04467805519054,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-156348,SIRET:22530001100015,RAW_SIRET,2021-11-27,2022-03-20,2022-09-20,2026-07-13,72.0,72268.0,DIGITAL_ICT,True,6.0,True,1,10.151116951379764,22-130851,0.6763282464622488,HIGH,0.99977859199476,0.99977859199476,0.7456781676471622,logistic_regression,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,0.1109554549921986,7.0,logistic_regression_synthetic_v0_4_transfer
21-155128,NAME:cd 44,NAME_FALLBACK,2021-11-23,2021-11-23,2022-04-23,2026-07-13,38.0,38582.0,DIGITAL_ICT,True,5.0,True,0,55.61760840998686,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-155377,NAME:reseau canope,NAME_FALLBACK,2021-11-24,2021-11-24,2022-05-24,2026-07-13,48.0,48445.0,DIGITAL_ICT,True,6.0,True,0,55.584756898817346,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
21-156574,NAME:departement de la sarthe,NAME_FALLBACK,2021-11-26,2021-11-26,2022-05-26,2026-07-13,72.0,72224.0,DIGITAL_ICT,True,6.0,True,0,55.51905387647832,,,,,,,,,,,,logistic_regression_synthetic_v0_4_transfer
