nom_acheteur;site_profil_acheteur;site_proposition;date_dernier_avis;dernier_site_en_date
EPT Paris Est Marne & Bois;www.achatpublic.com;www.achatpublic.com;2020-04-02;1
EPT Plaine Commune;www.maximilien.fr;marches.maximilien.fr;2020-05-24;1
EPT Plaine Commune;Maximilien.fr;marches.maximilien.fr;2019-12-22;0
EPT Plaine Commune;maximilien.fr;;2019-03-06;0
EPT Plaine Commune;wwmaximilien.fr;;2018-10-25;0
EPT Plaine Commune;www.plainecommune.fr;;2018-09-14;0
EPT Plaine Commune;"www;maximilien.fr";;2017-10-18;0
EPT Plaine Commune;avis.maximilien.fr;;2017-07-26;0
EPT Plaine Commune;www.marches.maximilien.fr;;2016-05-06;0
EPT Vallée Sud - Grand Paris;www.e-marchespublics.com;;2017-09-10;1
EPT Vallée Sud - Grand Paris;www.achat-national.com;;2017-08-25;0
EPT Vallée Sud - Grand Paris;www.valleesud.fr;;2017-08-24;0
EPT Vallée Sud - Grand Paris;www.achat.national.com;;2017-07-20;0
EPT Vallée Sud - Grand Paris;www.valleesud.com;;2017-06-27;0
EPTB Charente;www.sudouest-marchespublics.com;;2020-09-25;1
EPTB GARDONS;lesgardons.e-marchespublics.com;;2019-06-30;1
EPTB Institution Adour;marchespublics.landespublic.org;;2019-06-08;1
EPTB SOMME AMEVA;www.ameva.org;;2017-05-19;1
EPTB SOMME AMEVA;www.klekoon.com;;2015-10-28;0
EPTB Seine Grands Lacs;www.achatpublic.com;;2020-10-30;1
EPTB VISTRE VISTRENQUE;www.achatpublic.com;;2020-12-16;1
EPTB VISTRE bis;www.achatpublic.com;;2019-02-26;1
EPTB Vidourle;agysoft.marches-publics.info;;2020-01-30;1
EPTB Vienne;www.e-marchespublics.com;;2019-08-01;1
EPTB de la Dordogne - EPIDOR;marchespublics.dordogne.fr;;2019-11-26;1
ERAFP;www.achatpublic.com;www.achatpublic.com;2020-12-20;1
ERIGERE;erigere.e-marchespublics.com;erigere.e-marchespublics.com;2020-06-24;1
ERILIA;www.erilia.fr;www.erilia.fr;2020-02-29;1
ESADMM;www.marches-securises.fr;;2019-11-29;1
ESADMM;klekoon.com;;2016-07-29;0
ESADMM;www.klekoon.com;;2015-12-14;0
ESAM CAEN/CHERBOURG;www.boamp.fr;;2015-10-08;1
ESAT;klekoon.com;;2018-01-21;1
ESAT Foyers;www.klekoon.com;www.klekoon.com;2019-11-08;1
ESAT Foyers;klekoon.com;;2017-02-13;0
ESCOTA;consultations.escota.com;;2017-08-20;1
ESCOTA;www.consultations.escota.com;;2016-06-09;0
ESCP Europe;www.achatpublic.com;;2019-12-13;1
ESH LES FOYERS NORMANDS;demat.centraledesmarches.com;demat.centraledesmarches.com;2019-09-20;1
ESH S.A. MONT-BLANC;teractem.achatpublic.com;;2015-05-11;1
ESH SOVAL;www.achatpublic.com;;2018-04-16;1
ESH SUD MASSIF CENTRAL HABITAT;www.e-marchespublics.com;www.e-marchespublics.com;2017-06-18;1
ESID IDF;marches-publics.gouv.fr;;2020-10-07;1
ESID IDF;www.marches-publics.gouv.fr;;2020-06-14;0
ESID de Brest;www.marches-publics.gouv.fr;;2020-10-12;1
ESID de Metz;www.marches-publics.gouv.fr;;2020-11-04;1
ESID de Metz;www.marches-publics.fr;;2018-10-03;0
ESID de Metz;marches-publics.gouv.fr;;2018-09-13;0
ESID de Rennes;www.marches-publics.gouv.fr;;2019-10-28;1
ESPA DOMICILE SA HABITAT LOYER MODERE;www.ao-espace-domicile.fr;www.ao-espace-domicile.fr;2018-04-25;1
ESPACE COMMUNAUTAIRE LONS AGGLO;www.lonslesaunier.fr;;2020-08-04;1
ESPACE COMMUNAUTAIRE LONS AGGLO;agysoft.marches-publics.info;;2018-12-03;0
ESPACIL HABITAT;www.ao-espacil-habitat.com;www.ao-espacil-habitat.com;2019-11-28;1
ESPACIL HABITAT;www.ao-espacil.com;;2019-07-11;0
ESPCI;achatpublic.com;;2017-02-23;1
ESSONNE HABITAT;marchesonline.achatpublic.com;;2020-04-20;1
EST ENSEMBLE;marches.maximilien.fr;;2020-07-27;1
EST ENSEMBLE;maximilien.fr;;2020-01-15;0
EST ENSEMBLE;www.maximilien.fr;;2019-12-08;0
EST ENSEMBLE;www.marches.maximilien.fr;;2019-04-29;0
EST METROPOLE HABITAT;www.achatpublic.com;;2018-03-08;1
EST METROPOLE HABITAT;www.est-metropole-habitat.fr;;2016-02-17;0
EST METROPOLE HABITAT;ww.est-metropole-habitat.fr;;2015-12-04;0
ESTM/EPA/ENSTA Bretagne;www.marches-publics.gouv.fr;www.marches-publics.gouv.fr;2019-10-23;1
ESTM/EPA/ENSTA Bretagne;https:www.marches-publics.gouv.fr;;2015-11-19;0
ETA le Bois Jumel;www.e-marchespublics.com;www.e-marchespublics.com;2017-02-16;1
ETAB PUBLIC MEDICO SOCIAL DU PROVINOIS;demat.centraledesmarches.com;;2017-12-08;1
ETABLISSEMENT FRANCAIS DU SANG;marches-publics.gouv.fr;;2018-08-02;1
ETABLISSEMENT PUBLIC AMÉN. BORDEAUX;demat-ampa.fr;;2018-03-08;1
ETABLISSEMENT PUBLIC DEPARTEMENTAL;marchespublics.dordogne.fr;;2020-12-02;1
ETABLISSEMENT PUBLIC MEDICO SOCIAL;www.klekoon.com;www.klekoon.com;2020-06-19;1
ETABLISSEMENT PUBLIC ST ANTOINE;www.achat-hopital.com;;2015-10-16;1
ETABLISSMENT PUB AMENAGEMENT BORDEAUX;demat-ampa.fr;;2017-11-30;1
ETAT - MEDAD - C.E.T.E. DE L'OUEST;www.marchespublics.gouv.fr;;2019-06-21;1
ETB PUB SANTE MENTALE VAL LYS ARTOIS;marchespublics.intermed-portail.net;;2017-11-10;1
ETB PUBLIC DEPT LE VILLAGE DU FIER;achat-sante.com;;2019-09-02;1
ETS DE SANTE DE SENONES;www.achatpublic.com;;2018-01-27;1
ETS ENST SUP CONSULAIRE GRENOBLE EC MA;www.marches-publics.gouv.fr;;2018-04-15;1
ETS ENST SUP CONSULAIRE HTES ETUDES CO;www.hec.edu;www.hec.edu;2020-10-17;1
ETS ENST SUP CONSULAIRE HTES ETUDES CO;agysoft.marches-publics.info;agysoft.marches-publics.info;2019-04-17;0
ETS PORTUAIRE DE ST MARTIN;www.marches-securises.fr;;2020-02-07;1
ETS PUB AMENAGEMEN MEUSE ET AFFLUENTS;www.xmarches.fr;www.xmarches.fr;2019-09-28;1
ETS PUB AUTOROUTES RHODANIENNES INFORM;www.achatpublic.com;;2017-06-22;1
ETS PUB CITE CERAMIQUE SEVRES LIMOGES;www.marches-publics.gouv.fr;;2020-12-16;1
ETS PUB COOPERATION CULTURELLE CTRE NA;moulins.achatpublic.com;moulins.achatpublic.com;2017-07-13;1
ETS PUB COOPERATION INTERDEPARTEMENTAL;marches.maximilien.fr;;2019-09-11;1
ETS PUB D AMENAGEMENT DE PARIS SACLAY;marches.maximilien.fr;marches.maximilien.fr;2019-03-15;1
ETS PUB DE SANTE MENTALE DE LA SARTHE;www.achat-hopital.com;;2018-01-23;1
ETS PUB DU MUS D ORSAY MUS ORANGERIE;www.marches-publics.gouv.fr;;2020-01-02;1
ETS PUB DU MUS D ORSAY MUS ORANGERIE;www.musee-orsay.fr;www.marches-publics.gouv.fr;2018-09-16;0
ETS PUB FONCIER ET AMENAGEMENT MAYOTTE;www.marches-publics.info;www.marches-publics.info;2020-06-21;1
ETS PUB FONCIER LOCAL INTERDEPARTEMENT;www.achatpublic.com;;2018-05-04;1
ETS PUB FONCIER P A C A;www.epfpaca.com;www.epfpaca.com;2020-12-20;1
ETS PUB FONCIER P A C A;www.marches-publics.info;;2020-10-15;0
ETS PUB FONCIER P A C A;www.achatpublic.com;;2018-01-05;0
ETS PUB GEST AMENAGEMENT BAIE DOUARNEN;marches.megalisbretagne.org;;2018-05-03;1
ETS PUB LOCAL D ENST FORM PROF AGRIC;www.achatpublic.com;www.achatpublic.com;2017-08-09;1
ETS PUB LOCAL ENST FORM PROF AGRIC ALE;mapa.aji-france.com;;2019-02-25;1
ETS PUB SOC ET MEDICO SOC LA VAL LOCH;www.klekoon.com;www.klekoon.com;2018-02-27;1
ETS PUB SOC ET MEDICO SOC LA VAL LOCH;www.klekoon.fr;;2017-11-24;0
ETS PUB SOC ET MEDICO SOC LA VAL LOCH;klekoon.com;www.klekoon.com;2016-05-30;0
ETS PUB TERRITORIAL BSN SEVRE NANTAISE;www.marches-securises.fr;;2018-05-28;1
ETS PUBLIC AERP METZ NANCY LORRAINE;aeroport-lorraine.omnikles.com;;2019-01-10;1
ETS PUBLIC D AMENAGEMENT DE ST ETIENNE;www.marches-publics.info;;2019-11-28;1
ETS PUBLIC DE GEST DE L AERP DE VATRY;parisvatry.omnikles.com;;2019-01-13;1
ETS PUBLIC DE SANTE DE VILLE EVRARD;www.achatpublic.com;;2019-03-21;1
ETS PUBLIC DEP ADULTES HANDICAPES;marchesonline.achatpublic.com;publication.marchesonline.com;2019-10-26;1
ETS PUBLIC DEP ADULTES HANDICAPES;interco.achatpublic.com;publication.marchesonline.com;2018-09-27;0
ETS PUBLIC DU PAL DE LA PORT DOREE;www.marches-publics.gouv.fr;www.marches-publics.gouvr.fr;2020-04-17;1
ETS PUBLIC FONCIER LOCAL DU DAUPHINE;agysoft.marches-publics.info;;2019-09-20;1
ETS PUBLIC FONCIER NORD PAS DE CALAIS;www.marches-securises.fr;;2020-12-18;1
ETS PUBLIC MEDICO SOC DU CHAT DE VAUX;www.klekoon.com;;2019-07-18;1
ETS PUBLIC NATIONAL A KOENIGSWARTER;agysoft.marches-publics.info;agysoft.marches-publics.info;2020-11-25;1
EURATECHNOLOGIES;www.achatpublic.com;www.marchesonline.com;2018-08-05;1
EURATECHNOLOGIES;www.marchesonline.com;www.marchesonline.com;2018-08-02;0
EURATECHNOLOGIES;www.e-marchespublics.com;;2018-01-24;0
EURATECHNOLOGIES SPL;euratechnologies.e-marchespublics.com;;2017-11-16;1
EURE ET LOIR NUMERIQUE;www.eurelien.fr;;2019-08-21;1
EVENT MADE IN FRANCE;www.lebarcares.fr;;2019-03-06;1
EVOLEA;evolea.e-marchespublics.com;;2020-10-10;1
EXPERTISE FRANCE;www.marches-publics.gouv.fr;www.marches-publics.gouv.fr;2016-07-10;1
EYRIEUX ENERGIES RENOUVELABLES;marchespublics.ledauphine-legales.com;marchespublics.ledauphine-legales.com;2017-05-20;1
Eau 17;www.marches-securises.fr;;2020-08-12;1
Eau de Grenoble;marchespublics-eauxdegrenoblealpes.omnikles.com;marchespublics-eauxdegrenoblealpes.omnikles.com;2015-12-28;1
Eau de Grenoble;marches-publics.sis-marches.com;marches.publics.sis-marches.com;2015-12-21;0
Eau du Morbihan;marches.megalisbretagne.bzh;;2020-12-10;1
Eau du Morbihan;marches.megalisbretagne.org;;2019-12-27;0
Eau du Morbihan;www.synapse-ouest.com;www.synapse-ouest.com;2017-12-23;0
Eaux de Vienne - SIVEER;www.marches-securises.fr;;2018-11-15;1
Eaux de Vienne - SIVEER;marches-securises.fr;;2017-09-10;0
Eaux de Vienne - SIVEER;www.marches-securises;;2017-06-06;0
Eaux de Vienne - Siveer;www.marches-securises.fr;;2020-10-03;1
Eaux de la Veaune;www.marchespublics.ledauphine-legales.com;www.marchespublics.ledauphine-legales.com;2016-10-29;1
Ecole Centrale de Lyon;ec-lyon.e-marchespublics.com;;2020-10-04;1
Ecole Centrale de Marseille;www.ec-marseille.fr;;2018-06-19;1
Ecole Centrale de Marseille;centrale-marseille.e-marchespublics.com;;2017-09-21;0
Ecole Centrale de Marseille;http:;;2017-02-10;0
Ecole Centrale de Nantes;www.marches-publics.gouv.fr;;2020-12-24;1
Ecole Centrale de Nantes;www.marches-public.gouv.fr;;2016-09-23;0
Ecole Française d'Extrême-Orient;www.efeo.fr;;2015-06-26;1
Ecole Nale Sup. de Chimie Montpellier;www.marches-publics.gouv.fr;;2018-06-22;1
Ecole Nale Sup. de Chimie Montpellier;www.boamp.fr;;2016-02-22;0
Ecole Nat. Sup Architecture Strasbourg;strasbourg.archi.e-marchespublics.com;;2019-08-29;1
Ecole Nat.Sup. des Mines de St-Etienne;www.achatpublic.com;;2016-12-21;1
Ecole National Sup. d'Arts et Métiers;www.marches-publics.gouv.fr;;2017-06-09;1
Ecole Nationale Formation Agronomique;www.marches-publics.gouv.fr;www.marches-publics.gouv.fr;2019-04-24;1
Ecole Nationale Supérieure de Paysage;marches-publics.gouv.fr;www.marches-publics.gouv.fr;2018-06-09;1
Ecole Nationale Supérieure des Mines;www.achatpublic.com;;2020-10-09;1
Ecole Nationale Vétérinaire;www.webmarche.eu;;2016-10-18;1
Ecole Nationale Vétérinaire;www.achatpublic.com;;2015-10-14;0
Ecole Nationale d'Ingénieurs de Brest;www.marches-publics.gouv.fr;;2019-07-06;1
Ecole Nationale d'Ingénieurs de Tarbes;www.ladepeche-marchespublics.fr;www.ladepeche-marchespublics.fr;2017-07-09;1
Ecole Nationale de la Magistrature;www.marches-publics.gouv.fr;;2015-09-24;1
Ecole Nationale des Ponts et Chaussées;www.marches-publics.gouv.fr;www.marches-publics.gouv.fr;2020-01-05;1
Ecole Nationale des Sports de Montagne;www.marches-publics.gouv.fr;www.marches-publics.gouv.fr;2017-10-15;1
Ecole Nationale sup. d'Arts et Métiers;www.marches-publics.gouv.fr;;2016-03-07;1
Ecole Normale Supérieure;www.marches-publics.gouv.fr;;2019-02-07;1
Ecole Normale Supérieure Rennes;www.marches-publics.gouv.fr;;2017-06-21;1
Ecole Pratique des Hautes Etudes;www.ephe.fr;;2019-10-20;1
Ecole Supérieure d'Art et de Design;www.boamp.fr;;2016-03-01;1
Ecole centrale de Lyon;ec-lyon.e-marchespublics.com;;2015-05-04;1
Ecole de Management de Normandie;www.marches-publics.gouv.fr;www.marches-publics.gouv.fr;2015-06-11;1
Ecole de la 2ème Chance;www.achatpublic.com;;2017-07-19;1
Ecole des Mines d'Alès;www.marches-publics.gouv.fr;www.marches-publics.gouv.fr;2017-04-28;1
Ecole des Mines de Douai;www.achatpublic.com;;2016-11-20;1
Ecole des Mines de Nantes;www.marches-publics.gouv.fr;;2016-09-20;1
Ecole du Louvre;www.marches-publics.gouv.fr;;2019-07-19;1
Ecole du Louvre;www.ecoledulouvre.fr;www.ecoledulouvre.fr;2015-07-24;0
Ecole maritime de la Réunion AGEMAR;www.e-marchespublic.com;;2015-08-31;1
Ecole maritime de la Réunion AGEMAR;www.e-marchespublics.com;;2015-08-18;0
Ecole nationale des Chartes;www.boamp.fr;;2016-03-03;1
Ecole nationale des sports de montagne;www.marchespublics.ledauphine-legales.com;;2017-07-18;1
Ecole nationale vétérinaire d'Alfort;www.marches-publics.gouv.fr;www.marches-publics.gouv.fr;2019-11-07;1
Ecole normale supérieure;www.e-marchespublics.com;;2018-01-25;1
Ecole normale supérieure de Cachan;www.achatpublic.com;;2020-12-18;1
Economat des armées;economat-armees.e-marchespublics.com;;2015-06-24;1
Ehpad Clermont-en-Argonne;www.e-marchespublics.com;e-marchespublics.com;2017-08-23;1
Ehpad Laroussane;www.e-marchespublics.com;;2016-01-18;1
Ehpad Maison de Retraite Gaston Girard;www.e-marchespublics.com;;2020-04-17;1
Ehpad Résidence du Parc;www.e-marchespublics.com;;2016-06-21;1
Ehpad Saint François d'Assise;mdr-st-francois-assise.e-marchespublics.com;;2017-04-13;1
Ehpad serge bayle;marchesonline.achatpublic.com;;2019-10-07;1
Ehpad spécialisé la chansonniere;marchesonline.achatpublic.com;;2018-02-09;1
Elogie-Siemp;marches.maximilien.fr;;2018-06-10;1
Elogie-Siemp;www.marches.maximilien.fr;;2017-05-30;0
Emmaüs Habitat;www.marches-securises.fr;;2017-05-09;1
Enap;www.marches-publics.gouv.fr;;2019-12-01;1
Enap;www.enap.justice.fr;;2017-11-30;0
Enedis;www.achatpublic.com;www.achatpublic.com;2018-04-27;1
Energies Services Lavaur;www.ladepeche-marchespublics.fr;;2016-07-01;1
Ensa-V;www.marches-publics.gouv.fr;;2020-08-26;1
Ensba;www.achatpublic.com;www.achatpublic.com;2019-10-24;1
Ensicaen;www.marches-publics.gouv.fr;;2020-04-02;1
Ensicaen;marches-publics.gouv.fr;;2018-05-02;0
Entente Interdépartementale Authion;entente-authion.e-marchespublics.com;;2015-05-13;1
Entente Oise-Aisne;marches-aisne.fr;;2016-05-02;1
Entente Oise-Aisne;www.marches-aisne.fr;;2016-03-18;0
Entente pour la Forêt Méditerrannéenne;entente-valabre.com;;2017-02-02;1
Entente pour la Forêt Méditerrannéenne;www.klekoon.com;;2015-08-21;0
Epsa;epsa.e-marchespublics.com;;2018-06-14;1
Ermont Habitat;www.achatpublic.com;;2017-05-05;1
Esat henry marsoulan;esathm.e-marchespublics.com;;2018-06-08;1
Esitpa;www.achatpublic.com;;2015-07-31;1
Espace Habitat Construction;marchesonline.achatpublic.com;publication.marchesonline.com;2020-02-02;1
Espace Habitat Construction;www.boamp.fr;;2017-01-19;0
Espace communautaire lons;ville-lons.marcoweb.fr;;2015-10-30;1
Espace-communautaire-lons-agglo;ville-lons.marcoweb.fr;;2018-03-08;1
Espaces naturels régionaux;www.boamp.fr;;2016-10-29;1
Essarts en Bocage;www.marches-securises.fr;;2019-06-21;1
Essonne Aménagement;www.achatpublic.com;;2016-01-18;1
Est Ensemble;www.achatpublic.com;;2018-06-06;1
Est Ensemble;bondy.achatpublic.com;;2016-03-24;0
Etab Public Foncier de Normandie;www.achatpublic.com;;2020-12-15;1
Etab Public de Santé Alsace Nord;www.marches-securises.fr;www.marches-securises.fr;2018-09-23;1
Etab Public de Santé Alsace Nord;www.ch-epsan.fr;www.marches-securises.fr;2017-09-07;0
Etab régional d'enseignement adapté;www.boamp.fr;;2016-07-02;1
Etab. Public d'Aménagement en Guyane;epag.achatpublic.com;www.achatpublic.com;2020-07-02;1
Etab. Public d'Aménagement en Guyane;www.achatpublic.com;;2019-12-20;0
Etab. Public d'Aménagement en Guyane;www.epag.achatpublic.com;www.epag.fr;2015-10-21;0
Etablissement Départemental de MATHA;www.achat-hopital.com;;2017-06-27;1
Etablissement Français du Sang;www.marches-publics.gouv.fr;www.marches-publics.gouv.fr;2020-12-17;1
Etablissement Français du Sang;Marches-publics.gouv.fr;;2020-12-14;0
Etablissement Français du Sang;dondesang.efs.sante.fr;www.marches-publics.gouv.fr;2020-12-03;0
Etablissement Français du Sang;marche-publics.gouv.fr;;2020-12-02;0
Etablissement Français du Sang;www.etablissement-francais-du-sang.fr;;2020-08-09;0
Etablissement Français du Sang;www.marchespublics.gouv.fr;;2019-09-27;0
Etablissement Français du Sang;marches-publics.gouv.fr;www.marches-publics.gouv.fr;2019-08-29;0
Etablissement Français du Sang;www.dondusang.net;www.marches-publics.gouv.fr;2019-07-03;0
Etablissement Français du Sang;wwwmarches-publics.gouv.fr;;2018-10-19;0
Etablissement Français du Sang;www.marches-marches.gouv.fr;;2018-07-06;0
Etablissement Français du Sang;www.marche-publics.gouv.fr;;2018-06-06;0
Etablissement Français du Sang;marches-publics.efs.sante.fr;;2015-08-07;0
Etablissement Français du Sang;wwww.marches-publics.gouv.fr;;2015-05-04;0
Etablissement Public Aménagement ORSA;www.achatpublic.com;;2019-10-07;1
Etablissement Public Aménagement ORSA;epa-orsa.marcoweb.fr;epa-orsa.marcoweb.fr;2017-11-29;0
Etablissement Public Aménagement ORSA;epa-orsa.marco.web.fr;epa-orsa.marcoweb.fr;2017-10-20;0
Etablissement Public Foncier 74;marchespublics.ledauphine-legales.com;;2017-11-28;1
Etablissement Public Foncier Bretagne;www.megalisbretagne.org;;2019-02-28;1
Etablissement Public Foncier LR;www.achatpublic.com;www.achatpublic.com;2019-10-13;1
Etablissement Public Foncier Local;www.achatpublic.com;;2015-04-15;1
Etablissement Public Loire;eptb-loire.e-marchespublics.com;;2019-12-29;1
Etablissement Public Loire;www.eptb-loire.fr;;2016-04-22;0
Etablissement Public Paris-Saclay;www.achatpublic.com;;2019-01-17;1
Etablissement Public de Coopération Cu;agysoft.marches-publics.info;agysoft.marches-publics.info;2019-11-07;1
Etablissement Public du Musée d'Orsay;musee-orsay.e-marchespublics.com;;2018-10-13;1
Etablissement Public du Musée d'Orsay;www.e-marchespublics.com;;2018-10-10;0
Etablissement Public du Musée d'Orsay;e-marchespublics.com;;2017-12-17;0
Etablissement Public foncier PACA;www.epfpaca.com;;2017-07-09;1
Etablissement médico social;www.marches-securises.fr;;2018-06-25;1
Etablissement public;www.marches-publics.gouv.fr;;2019-05-10;1
Etablissement public;marches-publics.gouv.fr;www.marches-publics.gouv.fr;2019-04-28;0
Etablissement public;marches.quaibranly.fr;;2017-11-17;0
Etablissement public;ecole.marches-publics.gouv.fr;;2017-08-04;0
Etablissement public;marches.publics.gouv.fr;;2017-06-21;0
Etablissement public Paris Musées;klekoon.com;;2017-07-13;1
Etablissement public Paris Musées;www.klekoon.com;;2016-03-25;0
Etablissement public Paris Musées;www.boamp.fr;;2016-01-26;0
Etablissement public foncier Bretagne;www.megalisbretagne.org;;2020-09-03;1
Etablissement public local culturel;www.demat-ampa.fr;;2018-01-17;1
Etablt Public Palais Justice de Paris;www.achatpublic.com;;2016-09-08;1
Etablt Public du Campus de Jussieu;www.achatpublic.com;;2020-11-14;1
Etablt Public du Campus de Jussieu;achatpublic.com;;2017-06-26;0
Etapes;www.marches-publics.gouv.fr;www.marches-publics.gouv.fr;2020-09-17;1
Etapes;www.achat-hopital.com;;2017-05-19;0
Etat, Ministère Education Nationale;www.achatpublic.com;;2015-05-05;1
Ets Public Foncier Local de l'Oise;epflo.e-marchespublics.com;;2020-03-06;1
Ets Public Foncier Local de l'Oise;www.epflo.fr;;2019-11-20;0
Ets public Musées Orsay et Orangerie;musee-orsay.e-marchespublics.com;musee-orsay.e-marchespublics.com;2017-11-15;1
Ets public Musées Orsay et Orangerie;http:;;2017-02-01;0
Ets public Musées Orsay et Orangerie;www.musee-orsay.fr;;2016-05-25;0
EuraTechnologies;marchesonline.achatpublic.com;;2020-04-02;1
EuraTechnologies;marchesonline.com;publication.marchesonline.com;2020-03-27;0
EuraTechnologies;interco.achatpublic.com;;2019-07-18;0
Eure Habitat (OPH);marchespublics.cg27.fr;marchespublics.cg27.fr;2018-07-29;1
Eure aménagement développement;ead.achatpublic.com;;2016-02-15;1
Eurométropole de Strasbourg;alsacemarchespublics.eu;alsacemarchespublics.eu;2020-11-29;1
Eurométropole de Strasbourg;alsacemarchéspublics.eu;;2019-05-11;0
Eurométropole de Strasbourg;www.alsacemarchespublics.eu;;2018-01-05;0
Europolia mandataire toulousemetropole;www.achatpublic.com;;2020-11-07;1
Europolia mandataire toulousemetropole;europolia.achatpublic.com;;2016-01-19;0
Evodia;evodia.e-marchespublics.com;;2020-08-14;1
Evodia;www.e-marchespublics.com;;2018-11-24;0
Evodia;www.evodia.e-marchespublics.fr;;2018-06-07;0
Evolis 23;www.marches-securises.fr;www.marches-securises.fr;2019-12-28;1
Evolis 23;marches-securises.fr;;2016-02-29;0
Expansiel - DOA;www.achatpublic.com;;2015-07-03;1
FACONEO;www.achatpublic.com;;2020-12-31;1
FACONEO;faconeo.achatpublic.com;;2019-10-08;0
FAF.TT;www.achatpublic.com;;2019-08-26;1
FCPE;www.fcpe.asso.fr;;2017-02-16;1
FCS Campus Paris Saclay;fcs-campusparissaclay.e-marchespublics.com;www.marchespublics.com;2016-04-30;1
FCS Campus Paris Saclay;universite-paris-saclay.fr;;2015-10-08;0
FCS Campus Paris Saclay;fcs-universiteparissaclay.e-marchespublics.com;;2015-05-04;0
FDAAPPMA76;www.klekoon.com;;2016-01-29;1
FDAAPPMA76;www.boamp.fr;;2015-05-13;0
FDE 62;marchespublics-fde62.safetender.com;www.marchespublics-fde62.safetender.com;2020-06-12;1
FDE 62;fde62.omnikles.com;;2018-07-28;0
FDE 80 FEDE DEP D ENERGIE DE LA SOMME;marchespublics596280.fr;marchespublics596280.fr;2020-05-17;1
FDE 80 FEDE DEP D ENERGIE DE LA SOMME;sommemarchespublics.fr;;2017-03-24;0
FDE80;sommemarchespublics.fr;;2015-07-30;1
FDPEPA;marchespublics.aude.fr;;2019-08-02;1
FEDE DEP D ENERGIES DES ARDENNES;www.marches-securises.fr;www.marches-securises.fr;2017-04-29;1
FEDE FRANCAISE PORTS DE PLAISANCE;www.midilibre-marchespublics.com;www.midilibre-marchespublics.com;2017-09-13;1
FEDER RHONE ALPES PROTECT DE LA NATURE;frapna-loire.org;;2018-07-05;1
FEDERAT NAL CTRE LUTTE CONTRE CANCER;unicancer.e-marchespublics.com;www.e-marchespublics.com;2020-12-26;1
FEDERATION EAUX PUISAYE FORTERRE;agysoft.marches-publics.info;;2020-11-27;1
FEDERATION HOSPITALIERE DE FRANCE;www.achatpublic.com;www.achatpublic.com;2019-10-16;1
FEDERATION HOSPITALIERE DE FRANCE;www.boamp.fr;;2015-10-21;0
FFBA - Fédération Banques Alimentaires;www.marches-publics.info;;2020-12-12;1
FINANCES PUBLIQUES DE TOURS DDFIP;www.marches-publics.gouv.fr;www.marches-publics.gouv.fr;2015-11-16;1
FINISTERE 360 Tourisme Nautisme;www.bretagne-marchespublics.com;;2019-07-18;1
