source_notice_id,target_notice_id,edge_type,evidence,source_role,target_role,source_date,target_date,delay_days,same_buyer_key,same_cpv_clean,same_cpv_division,text_similarity
25-97969,26-11665,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-09-04,2026-02-05,154,True,True,True,
26-7971,26-11970,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2026-01-24,2026-02-05,12,True,True,True,
25-103099,26-11811,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-09-18,2026-02-05,140,True,True,True,
26-6983,26-12697,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2026-01-20,2026-02-05,16,True,True,True,
25-79709,26-12522,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-07-13,2026-02-06,208,True,True,True,
25-65736,26-12427,award_relationship,annonce_lie_or_annonces_anterieures,CORRECTION,AWARD,2025-06-12,2026-02-06,239,True,True,True,
25-55141,26-12427,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-05-18,2026-02-06,264,True,True,True,
25-122471,26-12892,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-11-05,2026-02-07,94,True,True,True,
26-15876,26-16250,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2026-02-13,2026-02-16,3,True,True,True,
26-9332,26-15675,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2026-01-27,2026-02-13,17,True,True,True,
25-95968,26-13228,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-08-29,2026-02-08,163,True,True,True,
26-13604,26-14365,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2026-02-09,2026-02-10,1,True,True,True,
25-124337,26-16314,award_relationship,annonce_lie_or_annonces_anterieures,CORRECTION,AWARD,2025-11-09,2026-02-17,100,True,True,True,
25-114489,26-16314,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-10-16,2026-02-17,124,True,True,True,
25-92715,26-16647,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-08-18,2026-02-17,183,True,True,True,
25-140295,26-17406,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2025-12-19,2026-02-18,61,True,True,True,
25-63859,26-14411,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-06-08,2026-02-12,249,True,True,True,
25-114593,26-14609,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-10-16,2026-02-12,119,True,True,True,
25-110370,26-17413,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-10-05,2026-02-20,138,True,True,True,
26-12816,26-17831,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2026-02-05,2026-02-19,14,True,True,True,
25-36608,26-15744,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-04-03,2026-02-15,318,True,True,True,
26-14646,26-18832,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CALL,2026-02-12,2026-02-25,13,True,True,True,
25-118117,26-18695,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-10-22,2026-02-23,124,True,True,True,
25-109444,26-19669,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-10-04,2026-02-26,145,True,True,True,
26-9801,26-15923,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2026-01-28,2026-02-13,16,True,True,True,
25-102771,26-12337,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-09-17,2026-02-06,142,True,True,True,
25-115205,26-12886,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-10-17,2026-02-07,113,True,True,True,
25-79876,26-17256,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-07-11,2026-02-18,222,True,True,True,
25-122497,26-18084,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-11-05,2026-02-22,109,True,True,True,
25-75742,26-18560,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-07-03,2026-02-23,235,True,True,True,
25-116174,26-12156,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-10-19,2026-02-05,109,True,True,True,
25-136775,26-11830,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-12-13,2026-02-05,54,True,True,True,
25-110321,26-14995,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-10-05,2026-02-13,131,True,True,True,
25-106310,26-14867,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-09-26,2026-02-13,140,True,True,True,
25-106961,26-14867,award_relationship,annonce_lie_or_annonces_anterieures,CORRECTION,AWARD,2025-09-28,2026-02-13,138,True,True,True,
25-97372,26-15236,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-09-03,2026-02-13,163,True,True,True,
25-120896,26-14118,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-10-31,2026-02-11,103,True,True,True,
25-66558,26-14218,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-06-15,2026-02-11,241,True,True,True,
26-16568,26-17196,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2026-02-18,2026-02-19,1,True,True,True,
25-114967,26-18385,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-10-17,2026-02-22,128,True,True,True,
25-121528,26-18186,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-11-01,2026-02-22,113,True,True,True,
25-31957,26-11744,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-03-22,2026-02-05,320,True,True,True,
25-137636,26-15583,award_relationship,annonce_lie_or_annonces_anterieures,CORRECTION,AWARD,2025-12-16,2026-02-15,61,True,True,True,
25-137015,26-15583,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-12-14,2026-02-15,63,True,True,True,
25-120303,26-11834,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-10-28,2026-02-03,98,True,True,True,
25-116626,26-20033,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-10-21,2026-02-27,129,True,True,True,
25-98374,26-15095,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-09-04,2026-02-12,161,True,True,True,
25-134421,26-19650,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-12-05,2026-02-25,82,True,True,True,
25-122033,26-19643,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-11-02,2026-02-26,116,True,True,True,
25-106172,26-19638,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-09-26,2026-02-26,153,True,True,True,
25-104112,26-21414,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-09-20,2026-03-04,165,False,True,True,
25-122305,26-21267,award_relationship,annonce_lie_or_annonces_anterieures,CORRECTION,AWARD,2025-11-04,2026-03-04,120,True,True,True,
25-109596,26-21267,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-10-04,2026-03-04,151,True,True,True,
25-115926,26-21263,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-10-19,2026-03-04,136,True,True,True,
25-129330,26-27227,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-11-23,2026-03-18,115,True,True,True,
25-129974,26-28104,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-11-24,2026-03-18,114,True,True,True,
25-98194,26-22347,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-09-05,2026-03-05,181,True,True,True,
25-103946,26-22451,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-09-20,2026-03-06,167,True,True,True,
26-20134,26-26706,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2026-02-27,2026-03-15,16,True,True,True,
25-132219,26-28825,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-12-02,2026-03-21,109,False,True,True,
25-117927,26-23518,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-10-23,2026-03-08,136,True,True,True,
26-17942,26-26691,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2026-02-19,2026-03-13,22,True,True,True,
26-12910,26-26803,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2026-02-05,2026-03-13,36,True,True,True,
26-525,26-28172,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2026-01-07,2026-03-19,71,True,True,True,
25-132001,26-27745,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-11-30,2026-03-19,109,True,True,True,
25-141965,26-28369,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-12-23,2026-03-18,85,True,True,True,
25-125369,26-28584,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-11-13,2026-03-20,127,True,True,True,
26-12370,26-28720,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2026-02-04,2026-03-19,43,True,False,False,
25-120554,26-21107,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-10-30,2026-03-03,124,True,True,True,
25-132555,26-30377,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-12-03,2026-03-25,112,True,True,True,
26-20856,26-29858,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2026-03-01,2026-03-24,23,True,True,True,
25-118629,26-30154,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-10-23,2026-03-24,152,True,True,True,
25-130151,26-30918,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-11-25,2026-03-25,120,True,True,True,
26-12552,26-32774,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CANCELLATION,2026-02-05,2026-03-31,54,True,False,False,
26-12816,26-21704,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2026-02-05,2026-03-03,26,True,True,True,
25-134838,26-30859,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-12-09,2026-03-26,107,True,True,True,
26-6382,26-24073,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2026-01-19,2026-03-09,49,True,True,True,
24-83726,26-25432,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2024-07-17,2026-03-13,604,False,True,True,
25-142895,26-28647,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-12-31,2026-03-20,79,True,True,True,
24-67479,26-29139,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2024-06-11,2026-03-20,647,True,True,True,
26-24412,26-29062,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2026-03-10,2026-03-20,10,True,True,True,
26-12787,26-29175,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CORRECTION,CORRECTION,2026-02-07,2026-03-22,43,True,True,True,
26-17219,26-29175,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CORRECTION,CORRECTION,2026-02-19,2026-03-22,31,True,True,True,
26-4082,26-29175,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2026-01-15,2026-03-22,66,True,True,True,
25-110285,26-29492,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-10-05,2026-03-22,168,True,True,True,
25-65456,26-29475,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-06-13,2026-03-22,282,True,True,True,
25-137604,26-22744,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-12-16,2026-03-06,80,True,True,True,
25-127341,26-22913,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-11-19,2026-03-06,107,True,True,True,
25-138028,26-22913,award_relationship,annonce_lie_or_annonces_anterieures,CORRECTION,AWARD,2025-12-17,2026-03-06,79,True,True,True,
25-107869,26-26705,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-10-01,2026-03-15,165,True,True,True,
26-166,26-26514,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2026-01-06,2026-03-15,68,True,True,True,
26-16242,26-28806,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2026-02-16,2026-03-19,31,True,False,False,
25-61765,26-28714,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-06-03,2026-03-19,289,True,False,False,
26-4231,26-30796,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2026-01-15,2026-03-26,70,True,True,True,
25-72258,26-30962,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-06-27,2026-03-26,272,True,True,True,
26-6569,26-30962,award_relationship,annonce_lie_or_annonces_anterieures,AWARD,AWARD,2026-01-21,2026-03-26,64,True,True,True,
26-19275,26-31804,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CALL,2026-02-26,2026-03-29,31,True,True,True,
26-24008,26-31928,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CALL,2026-03-10,2026-03-29,19,True,True,True,
25-133333,26-27718,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-12-04,2026-03-18,104,True,True,True,
25-125294,26-28214,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-11-12,2026-03-18,126,True,True,True,
25-132532,26-32540,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-12-03,2026-03-31,118,True,True,True,
25-82785,26-20760,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-07-22,2026-03-01,222,True,True,True,
25-91269,26-20760,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-08-12,2026-03-01,201,True,True,True,
25-73716,26-20760,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-07-02,2026-03-01,242,True,True,True,
25-121037,26-20987,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-10-31,2026-03-03,123,True,True,True,
26-11527,26-21584,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CALL,2026-02-04,2026-03-04,28,True,True,True,
26-10482,26-21546,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CALL,2026-02-01,2026-03-04,31,True,True,True,
25-134849,26-21541,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-12-09,2026-03-04,85,True,True,True,
25-126279,26-21279,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-11-16,2026-03-04,108,True,True,True,
25-126600,26-22281,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-11-14,2026-03-04,110,True,True,True,
25-136807,26-30000,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-12-13,2026-03-25,102,False,True,True,
25-126171,26-29698,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-11-15,2026-03-24,129,True,True,True,
25-141500,26-30440,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-12-24,2026-03-25,91,True,True,True,
26-12540,26-22656,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2026-02-05,2026-03-05,28,True,False,False,
26-11648,26-24445,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2026-02-03,2026-03-10,35,True,True,True,
25-136962,26-22496,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-12-12,2026-03-04,82,True,True,True,
25-85766,26-27038,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-07-27,2026-03-17,233,True,True,True,
26-18175,26-27043,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2026-02-22,2026-03-17,23,True,True,True,
25-125387,26-23822,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-11-13,2026-03-10,117,True,True,True,
25-127774,26-23837,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-11-20,2026-03-10,110,True,True,True,
26-471,26-23947,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2026-01-07,2026-03-10,62,True,True,True,
25-91047,26-27595,award_relationship,annonce_lie_or_annonces_anterieures,FOLLOW_UP,AWARD,2025-08-10,2026-03-18,220,True,True,True,
25-142197,26-28216,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-12-24,2026-03-18,84,True,False,False,
26-2446,26-30797,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2026-01-11,2026-03-26,74,True,True,True,
26-26016,26-30599,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CALL,2026-03-14,2026-03-26,12,True,True,True,
25-100703,26-28696,award_relationship,annonce_lie_or_annonces_anterieures,CORRECTION,AWARD,2025-09-11,2026-03-20,190,True,True,True,
25-95655,26-28696,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-08-28,2026-03-20,204,True,True,True,
25-27436,26-28786,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-03-12,2026-03-21,374,True,True,True,
25-114044,26-29259,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-10-15,2026-03-22,158,True,True,True,
25-140918,26-29250,award_relationship,annonce_lie_or_annonces_anterieures,CORRECTION,AWARD,2025-12-23,2026-03-22,89,True,True,True,
25-135047,26-29250,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-12-10,2026-03-22,102,True,True,True,
25-98834,26-29270,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-09-07,2026-03-22,196,True,True,True,
25-127117,26-24583,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-11-19,2026-03-11,112,True,True,True,
25-24738,26-29377,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-03-06,2026-03-22,381,True,True,True,
25-124185,26-32476,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-11-07,2026-03-30,143,True,True,True,
26-12499,26-23398,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2026-02-05,2026-03-06,29,True,True,True,
25-122035,26-23416,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-10-31,2026-03-06,126,True,True,True,
25-112550,26-25401,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-10-11,2026-03-13,153,True,True,True,
25-89107,26-26563,award_relationship,annonce_lie_or_annonces_anterieures,FOLLOW_UP,AWARD,2025-08-06,2026-03-15,221,True,True,True,
25-76311,26-26677,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-07-06,2026-03-15,252,True,True,True,
25-107362,26-26677,award_relationship,annonce_lie_or_annonces_anterieures,CORRECTION,AWARD,2025-09-28,2026-03-15,168,True,True,True,
26-22588,26-27887,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CORRECTION,2026-03-06,2026-03-19,13,True,True,True,
25-112586,26-27885,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-10-11,2026-03-19,159,True,True,True,
25-42828,26-27787,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-04-16,2026-03-19,337,True,True,True,
25-98320,26-26508,award_relationship,annonce_lie_or_annonces_anterieures,CALL,AWARD,2025-09-04,2026-03-13,190,False,False,False,
26-24131,26-26189,explicit_linked_notice,annonce_lie_or_annonces_anterieures,CALL,CALL,2026-03-11,2026-03-15,4,True,True,True,
