notice_family_id,notice_id,publication_date,schema_family,buyer_key,cpv_clean,first_call_date,call_to_award_days,call_to_award_months,delay_flag
NF026218,20-146962,2020-12-01,LEGACY,NAME:departement de la vendee,80400000,2020-05-07,208,6.83311432325887,OK
NF026713,20-151017,2020-12-10,LEGACY,NAME:universite d angers,38433000,2020-06-05,188,6.176084099868594,OK
NF027281,20-156083,2020-12-21,LEGACY,NAME:cnieg,,2020-07-07,167,5.486202365308804,OK
NF027050,20-145838,2020-12-02,LEGACY,NAME:lycee auguste et jean renoir,30197642,2020-07-15,140,4.599211563731932,OK
NF025219,20-147958,2020-12-05,LEGACY,NAME:centre hospitalier de laval,45000000,2020-02-02,307,10.085413929040735,OK
NF025219,20-147962,2020-12-05,LEGACY,NAME:centre hospitalier de laval,45000000,2020-02-02,307,10.085413929040735,OK
NF026006,20-149004,2020-12-09,LEGACY,NAME:semitan,90610000,2020-04-08,245,8.04862023653088,OK
NF027369,20-149039,2020-12-09,LEGACY,SIRET:27850001200184,45113000,2020-08-26,105,3.4494086727989486,OK
NF026259,20-149353,2020-12-10,LEGACY,SIRET:28490002400019,66512000,2020-05-31,193,6.340341655716163,OK
NF026569,20-149355,2020-12-10,LEGACY,NAME:cci pau bearn,55100000,2020-06-12,181,5.946123521681997,OK
NF027215,20-150381,2020-12-11,LEGACY,NAME:agence de l eau loire-bretagne,90700000,2020-07-19,145,4.763469119579501,OK
NF025914,20-150887,2020-12-13,LEGACY,NAME:ville de saumur,55523100,2020-04-08,249,8.180026281208935,OK
NF021447,20-150901,2020-12-12,LEGACY,NAME:conseil regional des pays de la loire,92311000,2019-05-08,584,19.185282522996058,OK
NF027519,20-151197,2020-12-12,LEGACY,SIRET:13001232100050,79800000,2020-09-02,101,3.3180026281208934,OK
NF025532,20-151600,2020-12-13,LEGACY,SIRET:24610066300011,34928480,2020-03-12,276,9.067017082785808,OK
NF026889,20-152324,2020-12-16,LEGACY,NAME:mairie de la montagne,15894200,2020-07-24,145,4.763469119579501,OK
NF027446,20-152722,2020-12-17,LEGACY,NAME:vendee habitat - oph de vendee,45211200,2020-08-26,113,3.712220762155059,OK
NF027654,20-154960,2020-12-20,LEGACY,NAME:ville de carquefou,60172000,2020-09-06,105,3.4494086727989486,OK
NF027795,20-155114,2020-12-20,LEGACY,SIRET:20005588700018,66510000,2020-09-18,93,3.055190538764783,OK
NF024461,20-156046,2020-12-23,LEGACY,NAME:esid de rennes,71300000,2019-12-20,369,12.12220762155059,OK
NF028026,20-157199,2020-12-25,LEGACY,NAME:chambre reg agri pays de la loire,85111810,2020-10-24,62,2.0367936925098555,OK
NF027562,20-157289,2020-12-25,LEGACY,NAME:alter public,45210000,2020-09-10,106,3.4822601839684624,OK
NF026173,20-157811,2020-12-26,LEGACY,NAME:communaute communes pays de redon,90500000,2020-05-22,218,7.1616294349540075,OK
NF026466,20-157902,2020-12-26,LEGACY,NAME:centre hospitalier de laval 53,33184000,2020-05-17,223,7.3258869908015765,OK
NF026171,20-158226,2020-12-30,LEGACY,NAME:semitan,42410000,2020-05-16,228,7.490144546649145,OK
NF025742,20-158552,2020-12-31,LEGACY,NAME:nantes metropole,79613000,2020-03-15,291,9.559789750328514,OK
NF027768,20-143419,2020-12-08,LEGACY,NAME:syndicat trivalis,63120000,2020-09-22,77,2.5295663600525624,OK
NF027679,20-149856,2020-12-08,LEGACY,NAME:conseil regional des pays de la loire,44423400,2020-09-14,85,2.7923784494086727,OK
NF027939,20-150088,2020-12-09,LEGACY,NAME:crous de nantes,45310000,2020-10-09,61,2.0039421813403417,OK
NF027677,20-153070,2020-12-15,LEGACY,NAME:universite de nantes,72268000,2020-09-11,95,3.1208935611038107,OK
NF027536,20-155112,2020-12-18,LEGACY,NAME:conseil general de la vendee,45233292,2020-09-09,100,3.2851511169513796,OK
NF025480,20-148864,2020-12-07,LEGACY,NAME:universite d angers,,2020-02-14,297,9.756898817345597,OK
NF026116,20-146098,2020-12-02,LEGACY,SIRET:22850001300658,18110000,2020-04-05,241,7.917214191852825,OK
NF025130,20-146225,2020-12-02,LEGACY,SIRET:22850001300658,72416000,2020-02-06,300,9.85545335085414,OK
NF027473,20-146251,2020-12-02,LEGACY,NAME:comcom estuaire et sillon,34144511,2020-08-07,117,3.843626806833114,OK
NF027365,20-146588,2020-12-03,LEGACY,NAME:service commun d achats,31000000,2020-08-07,118,3.876478318002628,OK
NF024916,20-148328,2020-12-06,LEGACY,SIRET:24720013200014,44510000,2020-01-11,330,10.840998685939553,OK
NF026894,20-149333,2020-12-10,LEGACY,SIRET:22530001100015,33696500,2020-07-02,161,5.289093298291721,OK
NF027739,20-149405,2020-12-10,LEGACY,NAME:cci du mans et de la sarthe,79933000,2020-09-09,92,3.0223390275952693,OK
NF026591,20-149713,2020-12-10,LEGACY,NAME:conseil departemental loire-atlantique,79311000,2020-06-10,183,6.011826544021025,OK
NF025222,20-137408,2020-12-12,LEGACY,NAME:commune de nantes,71241000,2020-02-07,309,10.151116951379763,OK
NF023814,20-151116,2020-12-13,LEGACY,NAME:ca saumur val de loire,65130000,2019-10-17,423,13.896189224704337,OK
NF027748,20-151182,2020-12-12,LEGACY,NAME:mauges communaute,55221000,2020-09-24,79,2.59526938239159,OK
NF024216,20-152257,2020-12-16,LEGACY,NAME:loire ocean metropole amenagement,71210000,2019-07-31,504,16.557161629434955,OK
NF025688,20-152322,2020-12-16,LEGACY,NAME:chu nantes,45262660,2020-03-01,290,9.526938239159001,OK
NF026789,20-152490,2020-12-16,LEGACY,NAME:conseil regional des pays de la loire,39294100,2020-06-10,189,6.2089356110381075,OK
NF027554,20-152648,2020-12-17,LEGACY,NAME:pole emploi pays de la loire,64120000,2020-09-02,106,3.4822601839684624,OK
NF026881,20-152692,2020-12-17,LEGACY,NAME:mindef ema dc sca pfaf co rennes,03114000,2020-07-11,159,5.223390275952694,OK
NF026700,20-155939,2020-12-23,LEGACY,NAME:sdis 44,15000000,2020-06-11,195,6.40604467805519,OK
NF025342,20-156976,2020-12-24,LEGACY,NAME:ecole centrale de nantes,31720000,2020-02-27,301,9.888304862023652,OK
NF026504,20-157580,2020-12-25,LEGACY,SIRET:23440003400026,90500000,2020-06-06,202,6.636005256241787,OK
NF028281,20-157770,2020-12-26,LEGACY,NAME:communaute communes pays de redon,90500000,2020-10-18,69,2.266754270696452,OK
NF027872,20-157787,2020-12-26,LEGACY,NAME:communaute communes pays de redon,09134200,2020-10-01,86,2.8252299605781865,OK
NF028497,20-148107,2020-12-03,LEGACY,NAME:mairie de saint etienne de montluc,90610000,2020-11-10,23,0.7555847568988173,OK
NF027950,20-148150,2020-12-04,LEGACY,NAME:sec gal pour l adm min interieur ouest,45453100,2020-10-16,49,1.609724047306176,OK
NF027639,20-152091,2020-12-14,LEGACY,NAME:ville de bouguenais,39162110,2020-09-29,76,2.4967148488830486,OK
NF027842,20-153452,2020-12-16,LEGACY,NAME:sdis de la mayenne,71221000,2020-09-01,106,3.4822601839684624,OK
NF026820,20-151000,2020-12-10,LEGACY,NAME:universite d angers,,2020-06-05,188,6.176084099868594,OK
NF027138,20-151252,2020-12-11,LEGACY,NAME:caf de la loire atlantique,,2020-07-03,161,5.289093298291721,OK
NF026467,20-146003,2020-12-02,LEGACY,SIRET:20009100700019,45241100,2020-05-20,196,6.438896189224704,OK
NF026841,20-146444,2020-12-03,LEGACY,NAME:cci de maine et loire,79900000,2020-06-17,169,5.551905387647832,OK
NF026748,20-147590,2020-12-05,LEGACY,SIRET:19490970100303,39180000,2020-06-17,171,5.617608409986859,OK
NF027779,20-147940,2020-12-05,LEGACY,NAME:chu de nantes,19520000,2020-09-03,93,3.055190538764783,OK
NF024671,20-149683,2020-12-10,LEGACY,NAME:dir interdepartementale routes ouest,50117000,2019-12-07,369,12.12220762155059,OK
NF027559,20-149722,2020-12-10,LEGACY,NAME:conseil departemental loire-atlantique,71600000,2020-09-09,92,3.0223390275952693,OK
NF027828,20-149899,2020-12-10,LEGACY,NAME:communaute de communes de sable,71241000,2020-09-03,98,3.219448094612352,OK
NF027410,20-150463,2020-12-11,LEGACY,NAME:cci nantes saint-nazaire,72400000,2020-08-01,132,4.336399474375821,OK
NF026741,20-155127,2020-12-20,LEGACY,NAME:laval agglomeration,45233141,2020-06-04,199,6.5374507227332455,OK
NF027331,20-155607,2020-12-20,LEGACY,SIRET:24720013200014,71335000,2020-08-09,133,4.369250985545335,OK
NF027307,20-156203,2020-12-23,LEGACY,NAME:dir ouest,98312000,2020-08-26,119,3.9093298291721417,OK
NF026423,20-156670,2020-12-24,LEGACY,SIRET:21440143200015,15890000,2020-05-20,218,7.1616294349540075,OK
NF027097,20-156828,2020-12-24,LEGACY,SIRET:86080007700098,71335000,2020-07-12,165,5.4204993429697765,OK
NF026952,20-156829,2020-12-24,LEGACY,SIRET:24720013200014,34121100,2020-07-25,152,4.993429697766097,OK
NF027503,20-153101,2020-12-25,LEGACY,NAME:ville de cholet,66515000,2020-08-22,125,4.106438896189225,OK
NF027792,20-156182,2020-12-25,LEGACY,NAME:cte cne pontchateau-st gildas des bois,66510000,2020-09-13,103,3.383705650459921,OK
NF028008,20-157451,2020-12-25,LEGACY,NAME:dir interdepartementale des rte ouest,32560000,2020-10-04,82,2.6938239159001314,OK
NF026588,20-157519,2020-12-25,LEGACY,SIRET:23440003400026,79212200,2020-06-04,204,6.701708278580814,OK
NF026588,20-157563,2020-12-25,LEGACY,SIRET:23440003400026,79212200,2020-06-04,204,6.701708278580814,OK
NF027387,20-157800,2020-12-26,LEGACY,NAME:communaute communes pays de redon,90500000,2020-08-22,126,4.139290407358739,OK
NF027002,20-158173,2020-12-30,LEGACY,NAME:semitan,42530000,2020-04-15,259,8.508541392904073,OK
NF027749,20-158243,2020-12-30,LEGACY,NAME:mauges communaute,90480000,2020-09-24,97,3.1865965834428382,OK
NF028254,20-156455,2020-12-22,LEGACY,NAME:i f c e,03417000,2020-10-22,61,2.0039421813403417,OK
NF026721,20-156744,2020-12-22,LEGACY,NAME:mairie de treillieres,66512000,2020-06-16,189,6.2089356110381075,OK
NF027078,20-157707,2020-12-23,LEGACY,NAME:ecole national sup d arts et metiers,31640000,2020-07-28,148,4.862023653088042,OK
NF027900,20-158249,2020-12-28,LEGACY,NAME:ville d arnage,15894200,2020-10-06,83,2.726675427069645,OK
NF027512,20-158554,2020-12-29,LEGACY,NAME:communaute de communes de grand lieu,71631000,2020-08-26,125,4.106438896189225,OK
NF027356,20-147057,2020-12-02,LEGACY,NAME:commune de saint nazaire,,2020-08-17,107,3.515111695137976,OK
NF026379,20-149190,2020-12-07,LEGACY,NAME:universite d angers,,2020-05-27,194,6.3731931668856765,OK
NF026877,20-151040,2020-12-10,LEGACY,NAME:universite d angers,,2020-06-25,168,5.519053876478318,OK
NF026818,20-151154,2020-12-10,LEGACY,NAME:loire ocean developpement,45112710,2020-06-26,167,5.486202365308804,OK
NF026404,20-155975,2020-12-21,LEGACY,NAME:com d agglo reg nazairienne estuaire,45210000,2020-05-20,215,7.063074901445466,OK
NF027417,20-145828,2020-12-02,LEGACY,NAME:nantes metropole,71630000,2020-08-15,109,3.5808147174770038,OK
NF025658,20-133271,2020-12-02,LEGACY,NAME:laval mayenne amenagements,71400000,2020-03-27,250,8.21287779237845,OK
NF026936,20-146766,2020-12-03,LEGACY,NAME:conseil departemental loire-atlantique,79311000,2020-07-10,146,4.7963206307490145,OK
NF027211,20-148827,2020-12-09,LEGACY,NAME:universite d angers,77310000,2020-07-12,150,4.92772667542707,OK
NF026897,20-149121,2020-12-09,LEGACY,NAME:pole emploi pays de la loire,80530000,2020-07-03,159,5.223390275952694,OK
NF027702,20-149318,2020-12-10,LEGACY,SIRET:21440184600016,30230000,2020-09-06,95,3.1208935611038107,OK
NF027557,20-149523,2020-12-10,LEGACY,NAME:universite du maine,73110000,2020-09-05,96,3.1537450722733245,OK
NF027329,20-149560,2020-12-10,LEGACY,NAME:cc du pays de st fulgent les essarts,79419000,2020-08-07,125,4.106438896189225,OK
NF027611,20-145533,2020-12-13,LEGACY,NAME:sydela,50324200,2020-09-10,94,3.088042049934297,OK
NF027656,20-150743,2020-12-12,LEGACY,SIRET:23440003400026,32412110,2020-09-13,90,2.9566360052562417,OK
NF025808,20-151793,2020-12-13,LEGACY,SIRET:24610066300011,90500000,2020-03-13,275,9.034165571616294,OK
NF027700,20-153282,2020-12-18,LEGACY,NAME:syvalorm loir-et-sarthe,34928480,2020-09-05,104,3.416557161629435,OK
NF026517,20-153599,2020-12-18,LEGACY,NAME:dir ouest,80530000,2020-06-24,177,5.814717477003942,OK
NF025390,20-153689,2020-12-18,LEGACY,NAME:nantes metropole,79311000,2020-02-23,299,9.822601839684625,OK
NF027380,20-154055,2020-12-19,LEGACY,NAME:mairie de la chapelle sur erdre,15896000,2020-08-08,133,4.369250985545335,OK
NF026170,20-155066,2020-12-20,LEGACY,NAME:conseil regional des pays de la loire,39294100,2020-05-15,219,7.194480946123521,OK
NF027840,20-156078,2020-12-23,LEGACY,SIRET:22490001900015,50700000,2020-09-23,91,2.9894875164257555,OK
NF026341,20-156163,2020-12-23,LEGACY,SIRET:24440064400013,45232410,2020-05-22,215,7.063074901445466,OK
NF027016,20-156925,2020-12-24,LEGACY,NAME:nantes metropole,71241000,2020-07-01,176,5.781865965834428,OK
NF026795,20-157292,2020-12-25,LEGACY,NAME:ville de la roche sur yon,45454000,2020-06-21,187,6.14323258869908,OK
NF027800,20-157777,2020-12-26,LEGACY,SIRET:24530022300170,38421100,2020-09-26,91,2.9894875164257555,OK
NF027210,20-158081,2020-12-29,LEGACY,NAME:ca quimperle communaute,71000000,2020-07-12,170,5.5847568988173455,OK
NF025747,20-149494,2020-12-30,LEGACY,NAME:semitan mandataire de nantes metropole,71311230,2020-03-15,290,9.526938239159001,OK
NF024863,20-152724,2020-12-24,LEGACY,NAME:cte de communes du pays des herbiers,90400000,2020-01-09,350,11.498028909329829,OK
NF026758,20-158536,2020-12-29,LEGACY,NAME:centre intercommunal d action sociale,55521200,2020-06-03,209,6.865965834428383,OK
NF026056,20-146961,2020-12-01,LEGACY,NAME:departement de la vendee,60600000,2020-04-22,223,7.3258869908015765,OK
NF027859,20-150415,2020-12-09,LEGACY,NAME:comcom des vallees du haut-anjou,45233120,2020-09-22,78,2.562417871222076,OK
NF027523,20-158991,2021-01-01,LEGACY,NAME:la roche-sur-yon agglomeration,71315210,2020-09-05,118,3.876478318002628,OK
NF027507,20-159331,2021-01-02,LEGACY,SIRET:21440055800018,34928471,2020-08-29,126,4.139290407358739,OK
NF027502,21-1021,2021-01-07,LEGACY,SIRET:21440151500017,66510000,2020-08-12,148,4.862023653088042,OK
NF028207,21-18,2021-01-07,LEGACY,NAME:epic normand de transports publics rou,50100000,2020-10-04,95,3.1208935611038107,OK
NF025448,20-159019,2021-01-01,LEGACY,NAME:conservatoire du littoral,71420000,2020-02-27,309,10.151116951379763,OK
NF026232,21-792,2021-01-07,LEGACY,SIRET:77560485300041,98363000,2020-05-01,251,8.245729303547963,OK
NF027386,21-2481,2021-01-09,LEGACY,SIRET:22530001100015,71250000,2020-08-20,142,4.664914586070959,OK
NF027054,21-3016,2021-01-10,LEGACY,SIRET:21440179600088,66510000,2020-07-22,172,5.650459921156373,OK
NF028063,21-3697,2021-01-13,LEGACY,NAME:universite de nantes,50312610,2020-10-14,91,2.9894875164257555,OK
NF027385,21-4450,2021-01-14,LEGACY,SIRET:21720181300011,37524100,2020-08-19,148,4.862023653088042,OK
NF028566,21-4810,2021-01-14,LEGACY,SIRET:21720003900014,75240000,2020-11-11,64,2.102496714848883,OK
NF026429,21-5696,2021-01-16,LEGACY,NAME:conseil departemental loire-atlantique,90919200,2020-05-31,230,7.555847568988173,OK
NF027791,21-5869,2021-01-16,LEGACY,NAME:c c de la region de nozay,66510000,2020-09-13,125,4.106438896189225,OK
NF027480,21-5959,2021-01-16,LEGACY,NAME:c c de la region de nozay,71335000,2020-08-29,140,4.599211563731932,OK
NF027609,21-7486,2021-01-20,LEGACY,NAME:nantes metropole,34928480,2020-09-09,133,4.369250985545335,OK
NF027057,21-8075,2021-01-21,LEGACY,NAME:ville d orvault,66510000,2020-07-24,181,5.946123521681997,OK
NF027447,21-13466,2021-01-31,LEGACY,SIRET:13001232100050,45454100,2020-08-27,157,5.157687253613666,OK
NF028604,21-6592,2021-01-15,LEGACY,NAME:commune de saint nazaire,,2020-11-30,46,1.5111695137976346,OK
NF028130,21-282,2021-01-04,LEGACY,NAME:crous de nantes,85121270,2020-10-13,83,2.726675427069645,OK
NF028134,21-1629,2021-01-06,LEGACY,NAME:centre hospitalier de laval 53,71200000,2020-10-15,83,2.726675427069645,OK
NF027855,21-1986,2021-01-07,LEGACY,NAME:cte de communes de la region de blain,18100000,2020-09-14,115,3.7779237844940865,OK
NF028295,21-10007,2021-01-22,LEGACY,NAME:syndicat mixte du val de loir,45112500,2020-10-01,113,3.712220762155059,OK
NF026940,20-158969,2021-01-01,LEGACY,SIRET:20008976100015,64200000,2020-07-12,173,5.683311432325887,OK
NF026702,20-159255,2021-01-02,LEGACY,NAME:ville de sainte-luce-sur-loire,66510000,2020-06-12,204,6.701708278580814,OK
NF025526,20-159340,2021-01-02,LEGACY,SIRET:23440003400026,72212221,2020-03-05,303,9.95400788436268,OK
NF027298,20-158973,2021-01-07,LEGACY,NAME:ville de la roche sur yon,19640000,2020-08-02,158,5.19053876478318,OK
NF028030,21-327,2021-01-07,LEGACY,NAME:sdis49,90919200,2020-10-01,98,3.219448094612352,OK
NF026642,21-1800,2021-01-08,LEGACY,NAME:universite du maine,66515000,2020-06-10,212,6.964520367936925,OK
NF027150,21-2172,2021-01-09,LEGACY,NAME:ctre hosp universitaire angers,50750000,2020-07-09,184,6.044678055190539,OK
NF027979,21-2473,2021-01-09,LEGACY,SIRET:27490003400019,71317210,2020-10-10,91,2.9894875164257555,OK
NF026574,21-2687,2021-01-09,LEGACY,NAME:universite du maine,22113000,2020-06-17,206,6.767411300919842,OK
NF028056,21-2719,2021-01-09,LEGACY,SIRET:22530001100015,50750000,2020-10-08,93,3.055190538764783,OK
NF027744,21-4528,2021-01-14,LEGACY,SIRET:22720002900014,34913000,2020-09-20,116,3.8107752956636003,OK
NF027415,21-4879,2021-01-15,LEGACY,SIRET:24440064400013,71240000,2020-08-09,159,5.223390275952694,OK
NF025967,21-4946,2021-01-15,LEGACY,NAME:gie sesam vitale,64216000,2020-04-11,279,9.165571616294349,OK
NF026705,21-6107,2021-01-16,LEGACY,NAME:chu de nantes,60400000,2020-06-25,205,6.734559789750328,OK
NF026801,21-6142,2021-01-16,LEGACY,SIRET:22850001300765,38437000,2020-06-26,204,6.701708278580814,OK
NF025844,21-6394,2021-01-17,LEGACY,SIRET:77560485300041,71630000,2020-04-16,276,9.067017082785808,OK
NF028055,21-7314,2021-01-20,LEGACY,SIRET:20005582000019,66510000,2020-10-08,104,3.416557161629435,OK
NF028467,21-8041,2021-01-21,LEGACY,SIRET:20007311200019,09310000,2020-11-01,81,2.6609724047306176,OK
NF026991,20-152240,2021-01-22,LEGACY,NAME:ca saumur val de loire,66133000,2020-07-05,201,6.603153745072273,OK
NF026568,21-8720,2021-01-22,LEGACY,NAME:ville de parthenay,66510000,2020-06-11,225,7.391590013140604,OK
NF027876,21-8843,2021-01-22,LEGACY,SIRET:22720002900014,71351810,2020-10-03,111,3.6465177398160313,OK
NF027783,21-8872,2021-01-22,LEGACY,NAME:dir ouest,71313440,2020-09-06,138,4.533508541392904,OK
NF027658,21-8887,2021-01-22,LEGACY,NAME:ca saumur val de loire,64200000,2020-09-16,128,4.204993429697766,OK
NF028272,21-9357,2021-01-23,LEGACY,NAME:montrevault-sur-evre,90611000,2020-10-03,112,3.679369250985545,OK
NF027829,21-9965,2021-01-24,LEGACY,SIRET:23440003400026,72220000,2020-09-10,136,4.467805519053877,OK
NF027937,20-154362,2021-01-27,LEGACY,NAME:nantes metropole,45241100,2020-10-07,112,3.679369250985545,OK
NF027709,21-10982,2021-01-27,LEGACY,SIRET:22720002900014,90910000,2020-09-23,126,4.139290407358739,OK
NF027254,21-11959,2021-01-28,LEGACY,NAME:cte de cnes du pays d ancenis,90500000,2020-07-01,211,6.931668856767411,OK
NF027305,21-11962,2021-01-28,LEGACY,SIRET:22850001300658,09132000,2020-08-15,166,5.45335085413929,OK
NF024498,21-12634,2021-01-29,LEGACY,SIRET:49517615800014,71200000,2019-12-07,419,13.764783180026281,OK
NF028225,21-13553,2021-01-31,LEGACY,SIRET:22530001100015,45233121,2020-10-31,92,3.0223390275952693,OK
NF026617,21-5672,2021-01-14,LEGACY,NAME:cte de cnes du pays d ancenis,45431000,2020-06-17,211,6.931668856767411,OK
NF027315,21-8040,2021-01-19,LEGACY,NAME:comcom des vallees du haut-anjou,71315400,2020-08-17,155,5.091984231274639,OK
NF027349,21-12008,2021-01-26,LEGACY,NAME:commune de montoir de bretagne,45261210,2020-08-25,154,5.059132720105125,OK
NF028300,21-12267,2021-01-27,LEGACY,NAME:ecole national sup d arts et metiers,45311000,2020-10-02,117,3.843626806833114,OK
NF025690,21-1477,2021-01-08,LEGACY,NAME:adoma,39143112,2020-03-07,307,10.085413929040735,OK
NF027520,21-1568,2021-01-08,LEGACY,NAME:sdis 44,98310000,2020-09-03,127,4.1721419185282524,OK
NF026798,21-1866,2021-01-08,LEGACY,NAME:universite du maine,63500000,2020-06-21,201,6.603153745072273,OK
NF027424,21-2031,2021-01-08,LEGACY,SIRET:21440195200129,66510000,2020-08-30,131,4.303547963206308,OK
NF025212,21-2532,2021-01-09,LEGACY,NAME:reseau canope,72000000,2020-02-15,329,10.808147174770038,OK
NF028067,21-2831,2021-01-10,LEGACY,SIRET:22530001100015,45233120,2020-10-17,85,2.7923784494086727,OK
NF026462,21-3044,2021-01-10,LEGACY,SIRET:21440069900143,34100000,2020-05-14,241,7.917214191852825,OK
NF028210,21-3196,2021-01-10,LEGACY,SIRET:24720013200014,31500000,2020-10-11,91,2.9894875164257555,OK
NF028206,21-3307,2021-01-10,LEGACY,NAME:lycee chevrollier,15119000,2020-10-03,99,3.252299605781866,OK
