identity_level,identity_value,n_raw_names,n_normalized_names,active_years,n_notices,activity_level,earliest_name_raw,latest_name_raw,earliest_name_normalized,latest_name_normalized,example_raw_names,example_normalized_names
SIRET,44396651000028,1,1,1,3,2-5,ASSOCIATION FONCIERE DE LOGEMENT,ASSOCIATION FONCIERE DE LOGEMENT,association fonciere de logement,association fonciere de logement,ASSOCIATION FONCIERE DE LOGEMENT,association fonciere de logement
SIRET,20009411800011,1,1,1,3,2-5,SMAEP Brains-Souligné,SMAEP Brains-Souligné,smaep brains-souligne,smaep brains-souligne,SMAEP Brains-Souligné,smaep brains-souligne
SIRET,20007554700014,1,1,2,3,2-5,COMMUNE DE GENNES-VAL-DE-LOIRE,COMMUNE DE GENNES-VAL-DE-LOIRE,commune de gennes-val-de-loire,commune de gennes-val-de-loire,COMMUNE DE GENNES-VAL-DE-LOIRE,commune de gennes-val-de-loire
SIRET,21170396200012,1,1,1,3,2-5,MAIRIE DE SAINT SAUVEUR D'AUNIS,MAIRIE DE SAINT SAUVEUR D'AUNIS,mairie de saint sauveur d aunis,mairie de saint sauveur d aunis,MAIRIE DE SAINT SAUVEUR D'AUNIS,mairie de saint sauveur d aunis
SIRET,21500184300014,1,1,1,3,2-5,Commune de Flamanville,Commune de Flamanville,commune de flamanville,commune de flamanville,Commune de Flamanville,commune de flamanville
SIRET,24290074400010,1,1,1,3,2-5,POHER COMMUNAUTE,POHER COMMUNAUTE,poher communaute,poher communaute,POHER COMMUNAUTE,poher communaute
SIRET,26530332100011,1,1,3,3,2-5,EPSMS Mayenne,EPSMS Mayenne,epsms mayenne,epsms mayenne,EPSMS Mayenne,epsms mayenne
SIRET,20005270200012,1,1,2,3,2-5,MAIRIE DE BAUGE EN ANJOU,MAIRIE DE BAUGE EN ANJOU,mairie de bauge en anjou,mairie de bauge en anjou,MAIRIE DE BAUGE EN ANJOU,mairie de bauge en anjou
SIRET,21850155900015,1,1,3,3,2-5,Commune de Mouilleron Le Captif (85),Commune de Mouilleron Le Captif (85),commune de mouilleron le captif 85,commune de mouilleron le captif 85,Commune de Mouilleron Le Captif (85),commune de mouilleron le captif 85
SIRET,90409932200011,1,1,1,3,2-5,SCCV TERREATERRE,SCCV TERREATERRE,sccv terreaterre,sccv terreaterre,SCCV TERREATERRE,sccv terreaterre
SIRET,77566822900027,1,1,2,3,2-5,C.S.T.B,C.S.T.B,c s t b,c s t b,C.S.T.B,c s t b
SIRET,21850182300015,1,1,2,3,2-5,COMMUNE DE POUZAUGES,COMMUNE DE POUZAUGES,commune de pouzauges,commune de pouzauges,COMMUNE DE POUZAUGES,commune de pouzauges
SIRET,21780310500014,1,1,1,3,2-5,Commune de Houdan,Commune de Houdan,commune de houdan,commune de houdan,Commune de Houdan,commune de houdan
SIRET,20006458200014,1,1,1,3,2-5,COMMUNE DE BRISSAC LOIRE AUBANCE,COMMUNE DE BRISSAC LOIRE AUBANCE,commune de brissac loire aubance,commune de brissac loire aubance,COMMUNE DE BRISSAC LOIRE AUBANCE,commune de brissac loire aubance
SIRET,26410016500010,1,1,1,3,2-5,Ehpad Residence les Cygnes,Ehpad Residence les Cygnes,ehpad residence les cygnes,ehpad residence les cygnes,Ehpad Residence les Cygnes,ehpad residence les cygnes
SIRET,79886871700041,1,1,1,3,2-5,"Mixt,terrain d'arts Loire-Atlantique","Mixt,terrain d'arts Loire-Atlantique",mixt terrain d arts loire-atlantique,mixt terrain d arts loire-atlantique,"Mixt,terrain d'arts Loire-Atlantique",mixt terrain d arts loire-atlantique
SIRET,20008428300015,1,1,2,3,2-5,Commune de Rives du Loir en Anjou (49),Commune de Rives du Loir en Anjou (49),commune de rives du loir en anjou 49,commune de rives du loir en anjou 49,Commune de Rives du Loir en Anjou (49),commune de rives du loir en anjou 49
SIRET,20007023300388,1,1,1,3,2-5,"Terres de Montaigu, Communauté d'Agglomération (85)","Terres de Montaigu, Communauté d'Agglomération (85)",terres de montaigu communaute d agglomeration 85,terres de montaigu communaute d agglomeration 85,"Terres de Montaigu, Communauté d'Agglomération (85)",terres de montaigu communaute d agglomeration 85
SIRET,20008215400036,1,1,1,3,2-5,EHPAD - RESIDENCE LES CORDELIERS,EHPAD - RESIDENCE LES CORDELIERS,ehpad - residence les cordeliers,ehpad - residence les cordeliers,EHPAD - RESIDENCE LES CORDELIERS,ehpad - residence les cordeliers
SIRET,24490092400055,1,1,1,2,2-5,Communauté de Communes du Loir,Communauté de Communes du Loir,communaute de communes du loir,communaute de communes du loir,Communauté de Communes du Loir,communaute de communes du loir
SIRET,17440001000016,1,1,1,2,2-5,Préfecture,Préfecture,prefecture,prefecture,Préfecture,prefecture
SIRET,25720053500017,1,1,1,2,2-5,SIAEP DE PONTVALLAIN,SIAEP DE PONTVALLAIN,siaep de pontvallain,siaep de pontvallain,SIAEP DE PONTVALLAIN,siaep de pontvallain
SIRET,21490248800011,1,1,1,2,2-5,POUANCE,POUANCE,pouance,pouance,POUANCE,pouance
SIRET,24490066800033,1,1,1,2,2-5,Communauté de Communes du Bocage,Communauté de Communes du Bocage,communaute de communes du bocage,communaute de communes du bocage,Communauté de Communes du Bocage,communaute de communes du bocage
SIRET,21440097000015,1,1,2,2,2-5,Mairie de Mesquer,Mairie de Mesquer,mairie de mesquer,mairie de mesquer,Mairie de Mesquer,mairie de mesquer
SIRET,21720256300011,1,1,2,2,2-5,Commune Rouez en Champagne,Commune Rouez en Champagne,commune rouez en champagne,commune rouez en champagne,Commune Rouez en Champagne,commune rouez en champagne
SIRET,26530008700011,1,1,1,2,2-5,Centre Hospitalier du Haut Anjou,Centre Hospitalier du Haut Anjou,centre hospitalier du haut anjou,centre hospitalier du haut anjou,Centre Hospitalier du Haut Anjou,centre hospitalier du haut anjou
SIRET,24720049600021,1,1,2,2,2-5,Communauté Communes Pays Calaisien,Communauté Communes Pays Calaisien,communaute communes pays calaisien,communaute communes pays calaisien,Communauté Communes Pays Calaisien,communaute communes pays calaisien
SIRET,24490083300017,1,1,2,2,2-5,Communauté de Communes Loire-Layon,Communauté de Communes Loire-Layon,communaute de communes loire-layon,communaute de communes loire-layon,Communauté de Communes Loire-Layon,communaute de communes loire-layon
SIRET,24720069400039,1,1,2,2,2-5,CDC DU PAYS MAROLLAIS,CDC DU PAYS MAROLLAIS,cdc du pays marollais,cdc du pays marollais,CDC DU PAYS MAROLLAIS,cdc du pays marollais
SIRET,24720058700126,1,1,2,2,2-5,COMMUNAUTE DE COMMUNES DU SAOSNOIS,COMMUNAUTE DE COMMUNES DU SAOSNOIS,communaute de communes du saosnois,communaute de communes du saosnois,COMMUNAUTE DE COMMUNES DU SAOSNOIS,communaute de communes du saosnois
SIRET,21720058300011,1,1,2,2,2-5,Ville de Changé,Ville de Changé,ville de change,ville de change,Ville de Changé,ville de change
SIRET,24440069300010,1,1,1,2,2-5,Cté de Cnes Loire et Sillon,Cté de Cnes Loire et Sillon,cte de cnes loire et sillon,cte de cnes loire et sillon,Cté de Cnes Loire et Sillon,cte de cnes loire et sillon
SIRET,26720002000019,1,1,1,2,2-5,CHL Tilleuls Sillé le Guillaume,CHL Tilleuls Sillé le Guillaume,chl tilleuls sille le guillaume,chl tilleuls sille le guillaume,CHL Tilleuls Sillé le Guillaume,chl tilleuls sille le guillaume
SIRET,21440073100011,1,1,1,2,2-5,COMMUNE D HERIC,COMMUNE D HERIC,commune d heric,commune d heric,COMMUNE D HERIC,commune d heric
SIRET,56182048100019,1,1,2,2,2-5,SA Le Foyer,SA Le Foyer,sa le foyer,sa le foyer,SA Le Foyer,sa le foyer
SIRET,24850045600013,1,1,1,2,2-5,CC du Pays de Palluau,CC du Pays de Palluau,cc du pays de palluau,cc du pays de palluau,CC du Pays de Palluau,cc du pays de palluau
SIRET,21440150700014,1,1,1,2,2-5,COMMUNE DE SAINT AIGNAN GRANDLIEU,COMMUNE DE SAINT AIGNAN GRANDLIEU,commune de saint aignan grandlieu,commune de saint aignan grandlieu,COMMUNE DE SAINT AIGNAN GRANDLIEU,commune de saint aignan grandlieu
SIRET,13000889900010,1,1,2,2,2-5,DCSCA,DCSCA,dcsca,dcsca,DCSCA,dcsca
SIRET,26490046500016,1,1,2,2,2-5,Centre Hospitalier Layon-Aubance,Centre Hospitalier Layon-Aubance,centre hospitalier layon-aubance,centre hospitalier layon-aubance,Centre Hospitalier Layon-Aubance,centre hospitalier layon-aubance
SIRET,20005443500017,1,1,2,2,2-5,CENTRE COMMUNAL D ACTION SOCIALE,CENTRE COMMUNAL D ACTION SOCIALE,centre communal d action sociale,centre communal d action sociale,CENTRE COMMUNAL D ACTION SOCIALE,centre communal d action sociale
SIRET,20005258700017,1,1,2,2,2-5,SYNDICAT MIXTE OUVERT ANJOU NUMERIQUE,SYNDICAT MIXTE OUVERT ANJOU NUMERIQUE,syndicat mixte ouvert anjou numerique,syndicat mixte ouvert anjou numerique,SYNDICAT MIXTE OUVERT ANJOU NUMERIQUE,syndicat mixte ouvert anjou numerique
SIRET,52884815300011,1,1,1,2,2-5,ALTER Public,ALTER Public,alter public,alter public,ALTER Public,alter public
SIRET,12000605100060,1,1,1,2,2-5,Ministère des Affaires étrangères,Ministère des Affaires étrangères,ministere des affaires etrangeres,ministere des affaires etrangeres,Ministère des Affaires étrangères,ministere des affaires etrangeres
SIRET,26440045800032,1,1,1,2,2-5,Résidence Andrée Rochefort,Résidence Andrée Rochefort,residence andree rochefort,residence andree rochefort,Résidence Andrée Rochefort,residence andree rochefort
SIRET,21720143300018,1,1,2,2,2-5,COMMUNE DU GRAND-LUCE,COMMUNE DU GRAND-LUCE,commune du grand-luce,commune du grand-luce,COMMUNE DU GRAND-LUCE,commune du grand-luce
SIRET,12002701600019,1,1,1,2,2-5,INSEE,INSEE,insee,insee,INSEE,insee
SIRET,19492061700017,1,1,2,2,2-5,Lycée Auguste et Jean Renoir,Lycée Auguste et Jean Renoir,lycee auguste et jean renoir,lycee auguste et jean renoir,Lycée Auguste et Jean Renoir,lycee auguste et jean renoir
SIRET,21440212500071,1,1,2,2,2-5,Commune de Vallet,Commune de Vallet,commune de vallet,commune de vallet,Commune de Vallet,commune de vallet
SIRET,20005428600063,1,1,2,2,2-5,CTRE COM D ACT SOC D ESSARTS EN BOCAGE,CTRE COM D ACT SOC D ESSARTS EN BOCAGE,ctre com d act soc d essarts en bocage,ctre com d act soc d essarts en bocage,CTRE COM D ACT SOC D ESSARTS EN BOCAGE,ctre com d act soc d essarts en bocage
SIRET,81515871200019,1,1,1,2,2-5,INSTITUT 4.10,INSTITUT 4.10,institut 4 10,institut 4 10,INSTITUT 4.10,institut 4 10
SIRET,24170043400020,1,1,1,2,2-5,CDA LA ROCHELLE,CDA LA ROCHELLE,cda la rochelle,cda la rochelle,CDA LA ROCHELLE,cda la rochelle
SIRET,25850163400012,1,1,1,2,2-5,syndicat mixte vsa,syndicat mixte vsa,syndicat mixte vsa,syndicat mixte vsa,syndicat mixte vsa,syndicat mixte vsa
SIRET,21850060100016,1,1,1,2,2-5,Château d'Olonne,Château d'Olonne,chateau d olonne,chateau d olonne,Château d'Olonne,chateau d olonne
SIRET,21720276100011,1,1,1,2,2-5,Commune de Saint Cosme-en-Vairais,Commune de Saint Cosme-en-Vairais,commune de saint cosme-en-vairais,commune de saint cosme-en-vairais,Commune de Saint Cosme-en-Vairais,commune de saint cosme-en-vairais
SIRET,21490201700018,1,1,2,2,2-5,Ville de la Ménitré,Ville de la Ménitré,ville de la menitre,ville de la menitre,Ville de la Ménitré,ville de la menitre
SIRET,21560058600014,1,1,1,2,2-5,Mairie de FEREL,Mairie de FEREL,mairie de ferel,mairie de ferel,Mairie de FEREL,mairie de ferel
SIRET,75375682400011,1,1,1,2,2-5,GCS Cité Sanitaire,GCS Cité Sanitaire,gcs cite sanitaire,gcs cite sanitaire,GCS Cité Sanitaire,gcs cite sanitaire
SIRET,21440198600010,1,1,1,2,2-5,COMMUNE DES SORINIERES,COMMUNE DES SORINIERES,commune des sorinieres,commune des sorinieres,COMMUNE DES SORINIERES,commune des sorinieres
SIRET,37851074700025,1,1,2,2,2-5,D D R N,D D R N,d d r n,d d r n,D D R N,d d r n
SIRET,13053500800010,1,1,2,2,2-5,ONIRIS,ONIRIS,oniris,oniris,ONIRIS,oniris
SIRET,21560162600017,1,1,1,2,2-5,Commune de Ploemeur,Commune de Ploemeur,commune de ploemeur,commune de ploemeur,Commune de Ploemeur,commune de ploemeur
SIRET,26440271000018,1,1,1,2,2-5,IPHV LES HAUTS THEBAUDIERES,IPHV LES HAUTS THEBAUDIERES,iphv les hauts thebaudieres,iphv les hauts thebaudieres,IPHV LES HAUTS THEBAUDIERES,iphv les hauts thebaudieres
SIRET,38529030900454,1,1,1,2,2-5,ADEME,ADEME,ademe,ademe,ADEME,ademe
SIRET,13000600800061,1,1,2,2,2-5,ARS Pays de La Loire,ARS Pays de La Loire,ars pays de la loire,ars pays de la loire,ARS Pays de La Loire,ars pays de la loire
SIRET,85101450600014,1,1,2,2,2-5,L.A. Géo-Data,L.A. Géo-Data,l a geo-data,l a geo-data,L.A. Géo-Data,l a geo-data
SIRET,26490660300024,1,1,2,2,2-5,CIAS LE BOIS CLAIRAY,CIAS LE BOIS CLAIRAY,cias le bois clairay,cias le bois clairay,CIAS LE BOIS CLAIRAY,cias le bois clairay
SIRET,21490090400019,1,1,2,2,2-5,COMMUNE DE CHEFFES,COMMUNE DE CHEFFES,commune de cheffes,commune de cheffes,COMMUNE DE CHEFFES,commune de cheffes
SIRET,21220207100016,1,1,2,2,2-5,Mairie de Plouaret,Mairie de Plouaret,mairie de plouaret,mairie de plouaret,Mairie de Plouaret,mairie de plouaret
SIRET,25490130900040,1,1,1,2,2-5,SI ENERGIES DE MAINE ET LOIRE,SI ENERGIES DE MAINE ET LOIRE,si energies de maine et loire,si energies de maine et loire,SI ENERGIES DE MAINE ET LOIRE,si energies de maine et loire
SIRET,21720191200011,1,1,1,2,2-5,Mairie de Mayet,Mairie de Mayet,mairie de mayet,mairie de mayet,Mairie de Mayet,mairie de mayet
SIRET,20006580300013,1,1,1,2,2-5,CENTRE COMMUNAL D ACTION SOCIALE,CENTRE COMMUNAL D ACTION SOCIALE,centre communal d action sociale,centre communal d action sociale,CENTRE COMMUNAL D ACTION SOCIALE,centre communal d action sociale
SIRET,78605529300041,1,1,1,2,2-5,BTP-CFA PAYS DE LA LOIRE,BTP-CFA PAYS DE LA LOIRE,btp-cfa pays de la loire,btp-cfa pays de la loire,BTP-CFA PAYS DE LA LOIRE,btp-cfa pays de la loire
SIRET,20007269200011,1,1,1,2,2-5,CC DES VALLEES DE LA BRAYE ET ANILLE,CC DES VALLEES DE LA BRAYE ET ANILLE,cc des vallees de la braye et anille,cc des vallees de la braye et anille,CC DES VALLEES DE LA BRAYE ET ANILLE,cc des vallees de la braye et anille
SIRET,20008257600014,1,1,2,2,2-5,Ville de Chacé,Ville de Chacé,ville de chace,ville de chace,Ville de Chacé,ville de chace
SIRET,02708007600014,1,1,2,2,2-5,SEMIE,SEMIE,semie,semie,SEMIE,semie
SIRET,21850086600015,1,1,1,2,2-5,Falleron,Falleron,falleron,falleron,Falleron,falleron
SIRET,20007162900014,1,1,1,2,2-5,CC CHALLANS GOIS COMMUNAUTE,CC CHALLANS GOIS COMMUNAUTE,cc challans gois communaute,cc challans gois communaute,CC CHALLANS GOIS COMMUNAUTE,cc challans gois communaute
SIRET,11000601200014,1,1,2,2,2-5,Ministère des Affaires étrangères,Ministère des Affaires étrangères,ministere des affaires etrangeres,ministere des affaires etrangeres,Ministère des Affaires étrangères,ministere des affaires etrangeres
SIRET,20005996200015,1,1,2,2,2-5,Rives de l'Yon,Rives de l'Yon,rives de l yon,rives de l yon,Rives de l'Yon,rives de l yon
SIRET,21440098800090,1,1,1,2,2-5,MAIRIE DE MISSILLAC,MAIRIE DE MISSILLAC,mairie de missillac,mairie de missillac,MAIRIE DE MISSILLAC,mairie de missillac
SIRET,21440176200015,1,1,1,2,2-5,commune de Saint Malo de Guersac,commune de Saint Malo de Guersac,commune de saint malo de guersac,commune de saint malo de guersac,commune de Saint Malo de Guersac,commune de saint malo de guersac
SIRET,21350127300014,1,1,2,2,2-5,Commune de GUIGNEN,Commune de GUIGNEN,commune de guignen,commune de guignen,Commune de GUIGNEN,commune de guignen
SIRET,21850164100011,1,1,2,2,2-5,Commune de Notre Dame de Monts,Commune de Notre Dame de Monts,commune de notre dame de monts,commune de notre dame de monts,Commune de Notre Dame de Monts,commune de notre dame de monts
SIRET,80259603100012,1,1,2,2,2-5,EPSILON CENTRALE D'ACHAT INFORMATIQUE,EPSILON CENTRALE D'ACHAT INFORMATIQUE,epsilon centrale d achat informatique,epsilon centrale d achat informatique,EPSILON CENTRALE D'ACHAT INFORMATIQUE,epsilon centrale d achat informatique
SIRET,20005743300018,1,1,1,2,2-5,COMMUNE DE LOIRE AUTHION,COMMUNE DE LOIRE AUTHION,commune de loire authion,commune de loire authion,COMMUNE DE LOIRE AUTHION,commune de loire authion
SIRET,43860510700038,1,1,2,2,2-5,ASSOCIATION DE GESTION DES RIA DU MANS,ASSOCIATION DE GESTION DES RIA DU MANS,association de gestion des ria du mans,association de gestion des ria du mans,ASSOCIATION DE GESTION DES RIA DU MANS,association de gestion des ria du mans
SIRET,26720009500011,1,1,1,2,2-5,EHPAD Résidence Amicie,EHPAD Résidence Amicie,ehpad residence amicie,ehpad residence amicie,EHPAD Résidence Amicie,ehpad residence amicie
SIRET,26690029900014,1,1,2,2,2-5,Crédit Municipal de Lyon,Crédit Municipal de Lyon,credit municipal de lyon,credit municipal de lyon,Crédit Municipal de Lyon,credit municipal de lyon
SIRET,21530181300014,1,1,2,2,2-5,Commune de PONTMAIN,Commune de PONTMAIN,commune de pontmain,commune de pontmain,Commune de PONTMAIN,commune de pontmain
SIRET,21720247200015,1,1,2,2,2-5,Commune de Pruillé le Chétif,Commune de Pruillé le Chétif,commune de pruille le chetif,commune de pruille le chetif,Commune de Pruillé le Chétif,commune de pruille le chetif
SIRET,15100002301258,1,1,1,2,2-5,EMA/DCSSA/DAPS-SSA,EMA/DCSSA/DAPS-SSA,ema dcssa daps-ssa,ema dcssa daps-ssa,EMA/DCSSA/DAPS-SSA,ema dcssa daps-ssa
SIRET,21720226600011,1,1,2,2,2-5,Commune de Oizé,Commune de Oizé,commune de oize,commune de oize,Commune de Oizé,commune de oize
SIRET,19440069300017,1,1,1,2,2-5,LYCEE ARISTIDE BRIAND,LYCEE ARISTIDE BRIAND,lycee aristide briand,lycee aristide briand,LYCEE ARISTIDE BRIAND,lycee aristide briand
SIRET,89237097400016,1,1,1,2,2-5,CCI METROPOLITAINE BRETAGNE OUEST,CCI METROPOLITAINE BRETAGNE OUEST,cci metropolitaine bretagne ouest,cci metropolitaine bretagne ouest,CCI METROPOLITAINE BRETAGNE OUEST,cci metropolitaine bretagne ouest
SIRET,26530224000022,1,1,1,2,2-5,residence autonomie les rosiers,residence autonomie les rosiers,residence autonomie les rosiers,residence autonomie les rosiers,residence autonomie les rosiers,residence autonomie les rosiers
SIRET,18000608200077,1,1,1,2,2-5,AEFE,AEFE,aefe,aefe,AEFE,aefe
SIRET,21720112800014,1,1,1,2,2-5,Mairie de Dangeul,Mairie de Dangeul,mairie de dangeul,mairie de dangeul,Mairie de Dangeul,mairie de dangeul
SIRET,82924162900015,1,1,2,2,2-5,Ferme Experimentale Laitiere Des Trino,Ferme Experimentale Laitiere Des Trino,ferme experimentale laitiere des trino,ferme experimentale laitiere des trino,Ferme Experimentale Laitiere Des Trino,ferme experimentale laitiere des trino
SIRET,21850262300018,1,1,2,2,2-5,Saint Philbert de Bouaine,Saint Philbert de Bouaine,saint philbert de bouaine,saint philbert de bouaine,Saint Philbert de Bouaine,saint philbert de bouaine
SIRET,20003533500013,1,1,1,2,2-5,Pôle métropolitain Nantes St-Nazaire,Pôle métropolitain Nantes St-Nazaire,pole metropolitain nantes st-nazaire,pole metropolitain nantes st-nazaire,Pôle métropolitain Nantes St-Nazaire,pole metropolitain nantes st-nazaire
SIRET,21440100200040,1,1,1,2,2-5,Commune de Monnières,Commune de Monnières,commune de monnieres,commune de monnieres,Commune de Monnières,commune de monnieres
SIRET,20006734600029,1,1,1,2,2-5,CA PORNIC AGGLO PAYS DE RETZ,CA PORNIC AGGLO PAYS DE RETZ,ca pornic agglo pays de retz,ca pornic agglo pays de retz,CA PORNIC AGGLO PAYS DE RETZ,ca pornic agglo pays de retz
SIRET,17330120100211,1,1,2,2,2-5,DISP BORDEAUX,DISP BORDEAUX,disp bordeaux,disp bordeaux,DISP BORDEAUX,disp bordeaux
SIRET,78633887100027,1,1,2,2,2-5,Caf de la Sarthe,Caf de la Sarthe,caf de la sarthe,caf de la sarthe,Caf de la Sarthe,caf de la sarthe
SIRET,43287759500020,1,1,1,2,2-5,CORLAB,CORLAB,corlab,corlab,CORLAB,corlab
SIRET,13002293200094,1,1,1,2,2-5,CCI METROPOLITAINE BRETAGNE OUEST,CCI METROPOLITAINE BRETAGNE OUEST,cci metropolitaine bretagne ouest,cci metropolitaine bretagne ouest,CCI METROPOLITAINE BRETAGNE OUEST,cci metropolitaine bretagne ouest
SIRET,20005876600029,1,1,1,2,2-5,S.I.A.E.P. de Conlie,S.I.A.E.P. de Conlie,s i a e p de conlie,s i a e p de conlie,S.I.A.E.P. de Conlie,s i a e p de conlie
SIRET,20003647300011,1,1,1,2,2-5,Communauté d'Agglomération de Saintes,Communauté d'Agglomération de Saintes,communaute d agglomeration de saintes,communaute d agglomeration de saintes,Communauté d'Agglomération de Saintes,communaute d agglomeration de saintes
SIRET,21790162800016,1,1,1,2,2-5,COMMUNE DE MAGNE,COMMUNE DE MAGNE,commune de magne,commune de magne,COMMUNE DE MAGNE,commune de magne
SIRET,21850042900012,1,1,1,2,2-5,COMMUNE DE CHAILLE LES MARAIS,COMMUNE DE CHAILLE LES MARAIS,commune de chaille les marais,commune de chaille les marais,COMMUNE DE CHAILLE LES MARAIS,commune de chaille les marais
SIRET,91019211100011,1,1,1,2,2-5,SPL Restauration Presqu'île,SPL Restauration Presqu'île,spl restauration presqu ile,spl restauration presqu ile,SPL Restauration Presqu'île,spl restauration presqu ile
