identity_level,identity_value,n_raw_names,n_normalized_names,active_years,n_notices,activity_level,earliest_name_raw,latest_name_raw,earliest_name_normalized,latest_name_normalized,example_raw_names,example_normalized_names
SIREN,200096766,1,1,2,2,2-5,EPISM ARC EN CIEL DU PERCHE SAOSNOIS,EPISM ARC EN CIEL DU PERCHE SAOSNOIS,epism arc en ciel du perche saosnois,epism arc en ciel du perche saosnois,EPISM ARC EN CIEL DU PERCHE SAOSNOIS,epism arc en ciel du perche saosnois
SIREN,211703517,1,1,1,2,2-5,COMMUNE DE SAINT-JUST-LUZAC,COMMUNE DE SAINT-JUST-LUZAC,commune de saint-just-luzac,commune de saint-just-luzac,COMMUNE DE SAINT-JUST-LUZAC,commune de saint-just-luzac
SIREN,130025232,1,1,2,2,2-5,GCSMS PART'AGE 72,GCSMS PART'AGE 72,gcsms part age 72,gcsms part age 72,GCSMS PART'AGE 72,gcsms part age 72
SIREN,264400334,1,1,2,2,2-5,Ville de Saint Sébastien sur Loire,Ville de Saint Sébastien sur Loire,ville de saint sebastien sur loire,ville de saint sebastien sur loire,Ville de Saint Sébastien sur Loire,ville de saint sebastien sur loire
SIREN,444306484,1,1,1,2,2-5,TRANSPORTS PUBLICS DU CHOLETAIS,TRANSPORTS PUBLICS DU CHOLETAIS,transports publics du choletais,transports publics du choletais,TRANSPORTS PUBLICS DU CHOLETAIS,transports publics du choletais
SIREN,265300855,1,1,2,2,2-5,Ville de Laval,Ville de Laval,ville de laval,ville de laval,Ville de Laval,ville de laval
SIREN,200072981,1,1,2,2,2-5,CCTOVAL,CCTOVAL,cctoval,cctoval,CCTOVAL,cctoval
SIREN,214400251,1,1,1,2,2-5,MAIRIE DE CAMPBON,MAIRIE DE CAMPBON,mairie de campbon,mairie de campbon,MAIRIE DE CAMPBON,mairie de campbon
SIREN,180043127,1,1,2,2,2-5,Agence de mutualisation des université,Agence de mutualisation des université,agence de mutualisation des universite,agence de mutualisation des universite,Agence de mutualisation des université,agence de mutualisation des universite
SIREN,130013220,1,1,2,2,2-5,DDFIP du FINISTERE,DDFIP du FINISTERE,ddfip du finistere,ddfip du finistere,DDFIP du FINISTERE,ddfip du finistere
SIREN,213700180,1,1,2,2,2-5,COMMUNE DE BALLAN MIRE,COMMUNE DE BALLAN MIRE,commune de ballan mire,commune de ballan mire,COMMUNE DE BALLAN MIRE,commune de ballan mire
SIREN,257201822,1,1,2,2,2-5,SMPEP Nord Sarthe,SMPEP Nord Sarthe,smpep nord sarthe,smpep nord sarthe,SMPEP Nord Sarthe,smpep nord sarthe
SIREN,217202514,1,1,2,2,2-5,MAIRIE DE RENE,MAIRIE DE RENE,mairie de rene,mairie de rene,MAIRIE DE RENE,mairie de rene
SIREN,353069362,1,1,2,2,2-5,Port de Plaisance de La Rochelle,Port de Plaisance de La Rochelle,port de plaisance de la rochelle,port de plaisance de la rochelle,Port de Plaisance de La Rochelle,port de plaisance de la rochelle
SIREN,253514681,1,1,2,2,2-5,Syndicat Mixte du Pays de Rennes,Syndicat Mixte du Pays de Rennes,syndicat mixte du pays de rennes,syndicat mixte du pays de rennes,Syndicat Mixte du Pays de Rennes,syndicat mixte du pays de rennes
SIREN,214401440,1,1,1,2,2-5,Ville de Riaillé,Ville de Riaillé,ville de riaille,ville de riaille,Ville de Riaillé,ville de riaille
SIREN,217200898,1,1,2,2,2-5,Commune de Conlie,Commune de Conlie,commune de conlie,commune de conlie,Commune de Conlie,commune de conlie
SIREN,268501772,1,1,1,2,2-5,Commune de Montournais,Commune de Montournais,commune de montournais,commune de montournais,Commune de Montournais,commune de montournais
SIREN,217201680,1,1,1,2,2-5,Mairie de Loué,Mairie de Loué,mairie de loue,mairie de loue,Mairie de Loué,mairie de loue
SIREN,217203645,1,1,1,2,2-5,COMMUNE DE VAAS,COMMUNE DE VAAS,commune de vaas,commune de vaas,COMMUNE DE VAAS,commune de vaas
SIREN,218500767,1,1,1,2,2-5,MAIRIE DE CUGAND,MAIRIE DE CUGAND,mairie de cugand,mairie de cugand,MAIRIE DE CUGAND,mairie de cugand
SIREN,130008584,1,1,1,2,2-5,VetAgro Sup,VetAgro Sup,vetagro sup,vetagro sup,VetAgro Sup,vetagro sup
SIREN,775682784,1,1,2,2,2-5,CERIB,CERIB,cerib,cerib,CERIB,cerib
SIREN,267201465,1,1,1,2,2-5,CENTRE COMMUNAL D'ACTION SOCIALE,CENTRE COMMUNAL D'ACTION SOCIALE,centre communal d action sociale,centre communal d action sociale,CENTRE COMMUNAL D'ACTION SOCIALE,centre communal d action sociale
SIREN,218500171,1,1,1,2,2-5,COMMUNE DE BEAUREPAIRE,COMMUNE DE BEAUREPAIRE,commune de beaurepaire,commune de beaurepaire,COMMUNE DE BEAUREPAIRE,commune de beaurepaire
SIREN,200081933,1,1,1,2,2-5,ASA FMCJ,ASA FMCJ,asa fmcj,asa fmcj,ASA FMCJ,asa fmcj
SIREN,130029474,1,1,1,2,2-5,Université de Nantes,Université de Nantes,universite de nantes,universite de nantes,Université de Nantes,universite de nantes
SIREN,364400334,1,1,1,2,2-5,Ville de Saint Sébastien sur Loire,Ville de Saint Sébastien sur Loire,ville de saint sebastien sur loire,ville de saint sebastien sur loire,Ville de Saint Sébastien sur Loire,ville de saint sebastien sur loire
SIREN,174402305,1,1,1,2,2-5,DIR INTER RGAL DES DOUANES PAYS LOIRE,DIR INTER RGAL DES DOUANES PAYS LOIRE,dir inter rgal des douanes pays loire,dir inter rgal des douanes pays loire,DIR INTER RGAL DES DOUANES PAYS LOIRE,dir inter rgal des douanes pays loire
SIREN,268500949,1,1,1,2,2-5,Résidence Bellevue,Résidence Bellevue,residence bellevue,residence bellevue,Résidence Bellevue,residence bellevue
SIREN,200094100,1,1,1,2,2-5,Laval Agglomération,Laval Agglomération,laval agglomeration,laval agglomeration,Laval Agglomération,laval agglomeration
SIREN,200065811,1,1,1,2,2-5,Mairie de SAINT PATERNE-LE CHEVAINE,Mairie de SAINT PATERNE-LE CHEVAINE,mairie de saint paterne-le chevaine,mairie de saint paterne-le chevaine,Mairie de SAINT PATERNE-LE CHEVAINE,mairie de saint paterne-le chevaine
SIREN,508047396,1,1,1,2,2-5,Afac-Agroforesteries,Afac-Agroforesteries,afac-agroforesteries,afac-agroforesteries,Afac-Agroforesteries,afac-agroforesteries
SIREN,841054539,1,1,1,2,2-5,ASCISTE INGENIERIE GRAND OUEST,ASCISTE INGENIERIE GRAND OUEST,asciste ingenierie grand ouest,asciste ingenierie grand ouest,ASCISTE INGENIERIE GRAND OUEST,asciste ingenierie grand ouest
SIREN,212203533,1,1,1,2,2-5,COMMUNE DE TREGASTEL,COMMUNE DE TREGASTEL,commune de tregastel,commune de tregastel,COMMUNE DE TREGASTEL,commune de tregastel
SIREN,214401333,1,1,1,2,2-5,Commune de PORT SAINT PERE,Commune de PORT SAINT PERE,commune de port saint pere,commune de port saint pere,Commune de PORT SAINT PERE,commune de port saint pere
SIREN,210601043,1,1,1,2,2-5,COMMUNE DE ROQUEBRUNE CAP MARTIN,COMMUNE DE ROQUEBRUNE CAP MARTIN,commune de roquebrune cap martin,commune de roquebrune cap martin,COMMUNE DE ROQUEBRUNE CAP MARTIN,commune de roquebrune cap martin
SIREN,843735572,1,1,1,2,2-5,ENERG IV,ENERG IV,energ iv,energ iv,ENERG IV,energ iv
SIREN,450695804,1,1,1,2,2-5,ENTREPRENDRE POUR HUMANISER DEPENDANC,ENTREPRENDRE POUR HUMANISER DEPENDANC,entreprendre pour humaniser dependanc,entreprendre pour humaniser dependanc,ENTREPRENDRE POUR HUMANISER DEPENDANC,entreprendre pour humaniser dependanc
SIREN,217200500,1,1,1,2,2-5,Commune de Brûlon,Commune de Brûlon,commune de brulon,commune de brulon,Commune de Brûlon,commune de brulon
SIREN,176100014,1,1,1,2,2-5,PREFECTURE DE L ORNE,PREFECTURE DE L ORNE,prefecture de l orne,prefecture de l orne,PREFECTURE DE L ORNE,prefecture de l orne
SIREN,217201698,1,1,1,2,2-5,COMMUNE DE LOUPLANDE,COMMUNE DE LOUPLANDE,commune de louplande,commune de louplande,COMMUNE DE LOUPLANDE,commune de louplande
SIREN,214401069,1,1,1,2,2-5,COMMUNE LES MOUTIERS EN RETZ,COMMUNE LES MOUTIERS EN RETZ,commune les moutiers en retz,commune les moutiers en retz,COMMUNE LES MOUTIERS EN RETZ,commune les moutiers en retz
SIREN,215601188,1,1,1,2,2-5,COMMUNE DE LOCMIQUELIC,COMMUNE DE LOCMIQUELIC,commune de locmiquelic,commune de locmiquelic,COMMUNE DE LOCMIQUELIC,commune de locmiquelic
SIREN,257200782,1,1,1,2,2-5,SAEPA de la Région de Connerré,SAEPA de la Région de Connerré,saepa de la region de connerre,saepa de la region de connerre,SAEPA de la Région de Connerré,saepa de la region de connerre
SIREN,949868814,1,1,1,2,2-5,S2E,S2E,s2e,s2e,S2E,s2e
SIREN,214400277,1,1,1,2,2-5,Commune de Casson,Commune de Casson,commune de casson,commune de casson,Commune de Casson,commune de casson
SIREN,217200393,1,1,1,2,2-5,ville de Bonnetable,ville de Bonnetable,ville de bonnetable,ville de bonnetable,ville de Bonnetable,ville de bonnetable
SIREN,483554325,1,1,1,2,2-5,ASS GESTION REST INTERENTRP GPMNSN,ASS GESTION REST INTERENTRP GPMNSN,ass gestion rest interentrp gpmnsn,ass gestion rest interentrp gpmnsn,ASS GESTION REST INTERENTRP GPMNSN,ass gestion rest interentrp gpmnsn
SIREN,130013295,1,1,1,2,2-5,DDFiP49,DDFiP49,ddfip49,ddfip49,DDFiP49,ddfip49
SIREN,269401154,1,1,1,2,2-5,HOPITAL INTERCOMMUNAL DE CRETEIL,HOPITAL INTERCOMMUNAL DE CRETEIL,hopital intercommunal de creteil,hopital intercommunal de creteil,HOPITAL INTERCOMMUNAL DE CRETEIL,hopital intercommunal de creteil
SIREN,953695673,1,1,1,2,2-5,Gie Saumur Val de Loire,Gie Saumur Val de Loire,gie saumur val de loire,gie saumur val de loire,Gie Saumur Val de Loire,gie saumur val de loire
SIREN,218501146,1,1,1,2,2-5,Commune de Jard sur Mer,Commune de Jard sur Mer,commune de jard sur mer,commune de jard sur mer,Commune de Jard sur Mer,commune de jard sur mer
SIREN,217203330,1,1,1,2,2-5,COMMUNE DE SEMUR-EN-VALLON,COMMUNE DE SEMUR-EN-VALLON,commune de semur-en-vallon,commune de semur-en-vallon,COMMUNE DE SEMUR-EN-VALLON,commune de semur-en-vallon
SIREN,200031631,1,1,2,2,2-5,CIAS DU CHOLETAIS,CIAS DU CHOLETAIS,cias du choletais,cias du choletais,CIAS DU CHOLETAIS,cias du choletais
SIREN,786328989,1,1,1,2,2-5,U.I.O.S.S.,U.I.O.S.S.,u i o s s,u i o s s,U.I.O.S.S.,u i o s s
SIREN,215601477,1,1,2,2,2-5,COMMUNE DE NIVILLAC,COMMUNE DE NIVILLAC,commune de nivillac,commune de nivillac,COMMUNE DE NIVILLAC,commune de nivillac
SIREN,514310382,1,1,1,2,2-5,DDFiP49,DDFiP49,ddfip49,ddfip49,DDFiP49,ddfip49
SIREN,184500114,1,1,1,2,2-5,CCI CENTRE VAL DE LOIRE,CCI CENTRE VAL DE LOIRE,cci centre val de loire,cci centre val de loire,CCI CENTRE VAL DE LOIRE,cci centre val de loire
SIREN,217203355,1,1,1,2,2-5,Commune de Sillé-le-Philippe,Commune de Sillé-le-Philippe,commune de sille-le-philippe,commune de sille-le-philippe,Commune de Sillé-le-Philippe,commune de sille-le-philippe
SIREN,442165718,1,1,1,2,2-5,Ville de Châtenay-Malabry,Ville de Châtenay-Malabry,ville de chatenay-malabry,ville de chatenay-malabry,Ville de Châtenay-Malabry,ville de chatenay-malabry
SIREN,174400510,1,1,1,2,2-5,SERVICE DEPARTEMENTAL D'INCENDIE ET DE SECOURS DE MAINE ET LOIRE,SERVICE DEPARTEMENTAL D'INCENDIE ET DE SECOURS DE MAINE ET LOIRE,service departemental d incendie et de secours de maine et loire,service departemental d incendie et de secours de maine et loire,SERVICE DEPARTEMENTAL D'INCENDIE ET DE SECOURS DE MAINE ET LOIRE,service departemental d incendie et de secours de maine et loire
SIREN,264400276,1,1,1,2,2-5,EHPAD LE CLOS FLEURI,EHPAD LE CLOS FLEURI,ehpad le clos fleuri,ehpad le clos fleuri,EHPAD LE CLOS FLEURI,ehpad le clos fleuri
SIREN,200051944,1,1,1,2,2-5,Syndicat mixte du pole Métropolitain Le Mans-Sarthe,Syndicat mixte du pole Métropolitain Le Mans-Sarthe,syndicat mixte du pole metropolitain le mans-sarthe,syndicat mixte du pole metropolitain le mans-sarthe,Syndicat mixte du pole Métropolitain Le Mans-Sarthe,syndicat mixte du pole metropolitain le mans-sarthe
SIREN,254401391,1,1,1,2,2-5,SMIDAP,SMIDAP,smidap,smidap,SMIDAP,smidap
SIREN,130021033,1,1,2,2,2-5,GCS BIOLOGIE 85,GCS BIOLOGIE 85,gcs biologie 85,gcs biologie 85,GCS BIOLOGIE 85,gcs biologie 85
SIREN,174501114,1,1,2,2,2-5,Union de caisses Institut Inter régional pour la Santé (UC-IRSA),Union de caisses Institut Inter régional pour la Santé (UC-IRSA),union de caisses institut inter regional pour la sante uc-irsa,union de caisses institut inter regional pour la sante uc-irsa,Union de caisses Institut Inter régional pour la Santé (UC-IRSA),union de caisses institut inter regional pour la sante uc-irsa
SIREN,214401788,1,1,1,2,2-5,COMMUNE DE SAINT-MARS-DE-COUTAIS,COMMUNE DE SAINT-MARS-DE-COUTAIS,commune de saint-mars-de-coutais,commune de saint-mars-de-coutais,COMMUNE DE SAINT-MARS-DE-COUTAIS,commune de saint-mars-de-coutais
SIREN,200066454,1,1,2,2,2-5,COMMUNE LES MONTS D'AUNAY,COMMUNE LES MONTS D'AUNAY,commune les monts d aunay,commune les monts d aunay,COMMUNE LES MONTS D'AUNAY,commune les monts d aunay
SIREN,186400024,1,1,2,2,2-5,CCI Pau Béarn,CCI Pau Béarn,cci pau bearn,cci pau bearn,CCI Pau Béarn,cci pau bearn
SIREN,503708901,1,1,2,2,2-5,UIOSS ANGERS,UIOSS ANGERS,uioss angers,uioss angers,UIOSS ANGERS,uioss angers
SIREN,179507025,1,1,2,2,2-5,DGAMPA,DGAMPA,dgampa,dgampa,DGAMPA,dgampa
SIREN,120010020,1,1,2,2,2-5,Casier judiciaire national,Casier judiciaire national,casier judiciaire national,casier judiciaire national,Casier judiciaire national,casier judiciaire national
SIREN,200102614,1,1,2,2,2-5,Commune D'INGRANDES-LE-FRESNE-SUR-LOIRE,Commune D'INGRANDES-LE-FRESNE-SUR-LOIRE,commune d ingrandes-le-fresne-sur-loire,commune d ingrandes-le-fresne-sur-loire,Commune D'INGRANDES-LE-FRESNE-SUR-LOIRE,commune d ingrandes-le-fresne-sur-loire
SIREN,187500095,1,1,2,2,2-5,Agence de l'eau Seine-Normandie,Agence de l'eau Seine-Normandie,agence de l eau seine-normandie,agence de l eau seine-normandie,Agence de l'eau Seine-Normandie,agence de l eau seine-normandie
SIREN,274900026,1,1,2,2,2-5,OPH SAUMUR HABITAT,OPH SAUMUR HABITAT,oph saumur habitat,oph saumur habitat,OPH SAUMUR HABITAT,oph saumur habitat
SIREN,515329514,1,1,2,2,2-5,France Velo Tourisme,France Velo Tourisme,france velo tourisme,france velo tourisme,France Velo Tourisme,france velo tourisme
SIREN,848014411,1,1,2,2,2-5,SPL UniTri,SPL UniTri,spl unitri,spl unitri,SPL UniTri,spl unitri
SIREN,323391367,1,1,2,2,2-5,CPAM du VAL D'OISE,CPAM du VAL D'OISE,cpam du val d oise,cpam du val d oise,CPAM du VAL D'OISE,cpam du val d oise
SIREN,200096790,1,1,1,2,2-5,EHPAD LA VALLEE DU GOYEN,EHPAD LA VALLEE DU GOYEN,ehpad la vallee du goyen,ehpad la vallee du goyen,EHPAD LA VALLEE DU GOYEN,ehpad la vallee du goyen
SIREN,218500593,1,1,1,2,2-5,COMMUNE DE LA CHATAIGNERAIE,COMMUNE DE LA CHATAIGNERAIE,commune de la chataigneraie,commune de la chataigneraie,COMMUNE DE LA CHATAIGNERAIE,commune de la chataigneraie
SIREN,775680309,1,1,1,2,2-5,Coallia,Coallia,coallia,coallia,Coallia,coallia
SIREN,213702665,1,1,1,2,2-5,"Maître d'Ouvrage : Ville de VEIGNE, 2 Pl. du Maréchal Leclerc CS 30031, 37250 Veigné, la SET AMENAGEMENT, agissant au nom et pour le compte de la ville de Veigné, représentée par Madame Isabelle CARRON, Directeur général, dans le cadre d'un mandat de maîtrise d'ouvrage.","Maître d'Ouvrage : Ville de VEIGNE, 2 Pl. du Maréchal Leclerc CS 30031, 37250 Veigné, la SET AMENAGEMENT, agissant au nom et pour le compte de la ville de Veigné, représentée par Madame Isabelle CARRON, Directeur général, dans le cadre d'un mandat de maîtrise d'ouvrage.",maitre d ouvrage ville de veigne 2 pl du marechal leclerc cs 30031 37250 veigne la set amenagement agissant au nom et pour le compte de la ville de veigne representee par madame isabelle carron directeur general dans le cadre d un mandat de maitrise d ouvrage,maitre d ouvrage ville de veigne 2 pl du marechal leclerc cs 30031 37250 veigne la set amenagement agissant au nom et pour le compte de la ville de veigne representee par madame isabelle carron directeur general dans le cadre d un mandat de maitrise d ouvrage,"Maître d'Ouvrage : Ville de VEIGNE, 2 Pl. du Maréchal Leclerc CS 30031, 37250 Veigné, la SET AMENAGEMENT, agissant au nom et pour le compte de la ville de Veigné, représentée par Madame Isabelle CARRON, Directeur général, dans le cadre d'un mandat de maîtrise d'ouvrage.",maitre d ouvrage ville de veigne 2 pl du marechal leclerc cs 30031 37250 veigne la set amenagement agissant au nom et pour le compte de la ville de veigne representee par madame isabelle carron directeur general dans le cadre d un mandat de maitrise d ouvrage
SIREN,200066207,1,1,1,2,2-5,Commune de Val d'Erdre-Auxence,Commune de Val d'Erdre-Auxence,commune de val d erdre-auxence,commune de val d erdre-auxence,Commune de Val d'Erdre-Auxence,commune de val d erdre-auxence
SIREN,200102408,1,1,1,2,2-5,Communauté de Communes Vie et Boulogne,Communauté de Communes Vie et Boulogne,communaute de communes vie et boulogne,communaute de communes vie et boulogne,Communauté de Communes Vie et Boulogne,communaute de communes vie et boulogne
SIREN,248500415,1,1,1,2,2-5,Communauté de Communes de la Châtaigneraie (85),Communauté de Communes de la Châtaigneraie (85),communaute de communes de la chataigneraie 85,communaute de communes de la chataigneraie 85,Communauté de Communes de la Châtaigneraie (85),communaute de communes de la chataigneraie 85
SIREN,219300019,1,1,1,2,2-5,Ville d'Aubervilliers,Ville d'Aubervilliers,ville d aubervilliers,ville d aubervilliers,Ville d'Aubervilliers,ville d aubervilliers
SIREN,929673945,1,1,1,2,2-5,Commune de Cugand-la-Bernardière (85),Commune de Cugand-la-Bernardière (85),commune de cugand-la-bernardiere 85,commune de cugand-la-bernardiere 85,Commune de Cugand-la-Bernardière (85),commune de cugand-la-bernardiere 85
SIREN,923395909,1,1,1,2,2-5,Fondation OPEN-C,Fondation OPEN-C,fondation open-c,fondation open-c,Fondation OPEN-C,fondation open-c
SIREN,218501062,1,1,2,2,2-5,Commune de la Guérinière,Commune de la Guérinière,commune de la gueriniere,commune de la gueriniere,Commune de la Guérinière,commune de la gueriniere
SIREN,891307563,1,1,1,2,2-5,APNI.,APNI.,apni,apni,APNI.,apni
SIREN,210800967,1,1,1,2,2-5,Service Achats Responsables,Service Achats Responsables,service achats responsables,service achats responsables,Service Achats Responsables,service achats responsables
SIREN,193101532,1,1,1,2,2-5,Groupement de commande des Ecoles nationales vétérinaires francaises - Mandataire du groupement : Ecole nationale vétérinaire de Toulouse (EnvT),Groupement de commande des Ecoles nationales vétérinaires francaises - Mandataire du groupement : Ecole nationale vétérinaire de Toulouse (EnvT),groupement de commande des ecoles nationales veterinaires francaises - mandataire du groupement ecole nationale veterinaire de toulouse envt,groupement de commande des ecoles nationales veterinaires francaises - mandataire du groupement ecole nationale veterinaire de toulouse envt,Groupement de commande des Ecoles nationales vétérinaires francaises - Mandataire du groupement : Ecole nationale vétérinaire de Toulouse (EnvT),groupement de commande des ecoles nationales veterinaires francaises - mandataire du groupement ecole nationale veterinaire de toulouse envt
SIREN,215600834,1,1,1,2,2-5,Ville d'Hennebont,Ville d'Hennebont,ville d hennebont,ville d hennebont,Ville d'Hennebont,ville d hennebont
SIREN,200034494,1,1,2,2,2-5,SICAB,SICAB,sicab,sicab,SICAB,sicab
SIREN,252901145,1,1,2,2,2-5,Syndicat départemental d'énergie et d'équipement du Finistère,Syndicat départemental d'énergie et d'équipement du Finistère,syndicat departemental d energie et d equipement du finistere,syndicat departemental d energie et d equipement du finistere,Syndicat départemental d'énergie et d'équipement du Finistère,syndicat departemental d energie et d equipement du finistere
SIREN,200054344,1,1,1,2,2-5,CCAS de Mauges sur Loire,CCAS de Mauges sur Loire,ccas de mauges sur loire,ccas de mauges sur loire,CCAS de Mauges sur Loire,ccas de mauges sur loire
SIREN,264403106,1,1,1,2,2-5,La Soderec agissant au nom et pour le compte de l'HIPI,La Soderec agissant au nom et pour le compte de l'HIPI,la soderec agissant au nom et pour le compte de l hipi,la soderec agissant au nom et pour le compte de l hipi,La Soderec agissant au nom et pour le compte de l'HIPI,la soderec agissant au nom et pour le compte de l hipi
SIREN,244900700,1,1,2,2,2-5,Cholet Agglomération,Cholet Agglomération,cholet agglomeration,cholet agglomeration,Cholet Agglomération,cholet agglomeration
SIREN,910792290,1,1,2,2,2-5,SAS VENDEE GRAND LITTORAL ENERGIE,SAS VENDEE GRAND LITTORAL ENERGIE,sas vendee grand littoral energie,sas vendee grand littoral energie,SAS VENDEE GRAND LITTORAL ENERGIE,sas vendee grand littoral energie
SIREN,265301895,1,1,2,2,2-5,CCAS DE SAINT BERTHEVIN,CCAS DE SAINT BERTHEVIN,ccas de saint berthevin,ccas de saint berthevin,CCAS DE SAINT BERTHEVIN,ccas de saint berthevin
SIREN,216301135,1,1,2,2,2-5,VILLE DE CLERMONT-FERRAND,VILLE DE CLERMONT-FERRAND,ville de clermont-ferrand,ville de clermont-ferrand,VILLE DE CLERMONT-FERRAND,ville de clermont-ferrand
SIREN,411177181,1,1,2,2,2-5,Comité interprofessionnel Pintade,Comité interprofessionnel Pintade,comite interprofessionnel pintade,comite interprofessionnel pintade,Comité interprofessionnel Pintade,comite interprofessionnel pintade
SIREN,196100069,1,1,2,2,2-5,LYCEE POLYVALENT MEZERAY-GABRIEL,LYCEE POLYVALENT MEZERAY-GABRIEL,lycee polyvalent mezeray-gabriel,lycee polyvalent mezeray-gabriel,LYCEE POLYVALENT MEZERAY-GABRIEL,lycee polyvalent mezeray-gabriel
