notice_family_id,notice_id,publication_date,lifecycle_role,schema_family,first_call_date,delay_days
NF030252,21-34205,2021-03-15,CORRECTION,LEGACY,2021-03-05,10
NF030111,21-39458,2021-03-24,CORRECTION,LEGACY,2021-03-05,19
NF030105,21-41845,2021-03-29,CORRECTION,LEGACY,2021-03-01,28
NF022202,21-40242,2021-03-27,MODIFICATION,LEGACY,2019-06-26,640
NF029470,21-32979,2021-03-12,CORRECTION,LEGACY,2021-02-05,35
NF030288,21-38251,2021-03-22,CORRECTION,LEGACY,2021-03-18,4
NF029857,21-39968,2021-03-25,CORRECTION,LEGACY,2021-03-11,14
NF029858,21-41272,2021-03-26,CORRECTION,LEGACY,2021-03-11,15
NF029921,21-41518,2021-03-31,CORRECTION,LEGACY,2021-03-21,10
NF030143,21-42527,2021-03-30,CORRECTION,LEGACY,2021-03-11,19
NF029766,21-31189,2021-03-11,CORRECTION,LEGACY,2021-02-13,26
NF029775,21-35293,2021-03-18,CORRECTION,LEGACY,2021-02-25,21
NF029372,21-27726,2021-03-03,CORRECTION,LEGACY,2021-02-14,17
NF029496,21-28437,2021-03-02,CORRECTION,LEGACY,2021-02-04,26
NF030096,21-28553,2021-03-03,CORRECTION,LEGACY,2021-03-01,2
NF029988,21-42097,2021-03-31,CORRECTION,LEGACY,2021-03-18,13
NF030648,21-55717,2021-04-26,CORRECTION,LEGACY,2021-04-13,13
NF030496,21-55140,2021-04-25,CORRECTION,LEGACY,2021-04-06,19
NF030524,21-51584,2021-04-16,CORRECTION,LEGACY,2021-04-01,15
NF030218,21-54826,2021-04-23,CORRECTION,LEGACY,2021-03-15,39
NF029385,21-44127,2021-04-03,CORRECTION,LEGACY,2021-02-27,35
NF030738,21-48727,2021-04-14,CORRECTION,LEGACY,2021-04-02,12
NF030057,21-53035,2021-04-22,CORRECTION,LEGACY,2021-03-17,36
NF030309,21-56789,2021-04-30,CORRECTION,LEGACY,2021-03-26,35
NF029463,21-45416,2021-04-06,CORRECTION,LEGACY,2021-02-22,43
NF029888,21-49735,2021-04-14,CORRECTION,LEGACY,2021-03-31,14
NF030528,21-50442,2021-04-15,CORRECTION,LEGACY,2021-04-06,9
NF030602,21-54379,2021-04-22,CORRECTION,LEGACY,2021-04-07,15
NF030226,21-56746,2021-04-28,CORRECTION,LEGACY,2021-03-23,36
NF030343,21-57003,2021-04-28,CORRECTION,LEGACY,2021-04-16,12
NF029844,21-45572,2021-04-08,CORRECTION,LEGACY,2021-03-13,26
NF029844,21-50088,2021-04-16,CORRECTION,LEGACY,2021-03-13,34
NF029992,21-55272,2021-04-28,CORRECTION,LEGACY,2021-03-19,40
NF030090,21-45386,2021-04-06,CORRECTION,LEGACY,2021-03-26,11
NF029873,21-47067,2021-04-08,CORRECTION,LEGACY,2021-03-22,17
NF030218,21-48428,2021-04-12,CORRECTION,LEGACY,2021-03-15,28
NF030089,21-48992,2021-04-13,CORRECTION,LEGACY,2021-03-26,18
NF029825,21-51808,2021-04-17,CORRECTION,LEGACY,2021-03-26,22
NF029860,21-58750,2021-04-30,CORRECTION,LEGACY,2021-03-15,46
NF029999,21-46171,2021-04-09,CORRECTION,LEGACY,2021-03-26,14
NF030296,21-47707,2021-04-11,CORRECTION,LEGACY,2021-03-05,37
NF030663,21-47892,2021-04-11,CORRECTION,LEGACY,2021-04-02,9
NF029789,21-48508,2021-04-14,CORRECTION,LEGACY,2021-03-24,21
NF030189,21-53020,2021-04-22,CORRECTION,LEGACY,2021-03-20,33
NF030487,21-54246,2021-04-24,CORRECTION,LEGACY,2021-04-01,23
NF030502,21-54576,2021-04-25,CORRECTION,LEGACY,2021-04-14,11
NF030200,21-44212,2021-04-01,CORRECTION,LEGACY,2021-03-03,29
NF030328,21-47324,2021-04-08,CORRECTION,LEGACY,2021-04-01,7
NF030398,21-49388,2021-04-13,CORRECTION,LEGACY,2021-04-02,11
NF030609,21-51315,2021-04-16,CORRECTION,LEGACY,2021-04-15,1
NF029922,21-42629,2021-04-01,CORRECTION,LEGACY,2021-03-21,11
NF029929,21-43957,2021-04-03,CORRECTION,LEGACY,2021-03-28,6
NF030180,21-45052,2021-04-04,CORRECTION,LEGACY,2021-03-10,25
NF029928,21-55756,2021-04-28,CORRECTION,LEGACY,2021-03-28,31
NF029885,21-44020,2021-04-02,CORRECTION,LEGACY,2021-03-29,4
NF030407,21-49770,2021-04-14,CANCELLATION,LEGACY,2021-04-08,6
NF029876,21-51496,2021-04-16,CORRECTION,LEGACY,2021-03-23,24
NF029990,21-50471,2021-04-17,CORRECTION,LEGACY,2021-03-18,30
NF030061,21-52670,2021-04-22,CORRECTION,LEGACY,2021-03-19,34
NF030366,21-53342,2021-04-23,CORRECTION,LEGACY,2021-04-01,22
NF030169,21-53524,2021-04-23,CORRECTION,LEGACY,2021-03-24,30
NF030194,21-54555,2021-04-25,CORRECTION,LEGACY,2021-03-28,28
NF030198,21-44732,2021-04-02,CORRECTION,LEGACY,2021-03-01,32
NF030332,21-46777,2021-04-09,CORRECTION,LEGACY,2021-04-07,2
NF030334,21-51374,2021-04-16,CORRECTION,LEGACY,2021-04-07,9
NF029889,21-52291,2021-04-19,CORRECTION,LEGACY,2021-03-31,19
NF029860,21-57872,2021-04-29,CORRECTION,LEGACY,2021-03-15,45
NF030581,21-63691,2021-05-13,CORRECTION,LEGACY,2021-04-15,28
NF030450,21-64853,2021-05-14,CORRECTION,LEGACY,2021-04-18,26
NF030748,21-68974,2021-05-23,CORRECTION,LEGACY,2021-04-09,44
NF030555,21-59186,2021-05-03,CORRECTION,LEGACY,2021-04-29,4
NF029695,21-61224,2021-05-06,CANCELLATION,LEGACY,2021-02-01,94
NF030139,21-59423,2021-05-05,CORRECTION,LEGACY,2021-03-31,35
NF028816,21-65602,2021-05-19,MODIFICATION,LEGACY,2020-12-02,168
NF030544,21-63352,2021-05-10,CORRECTION,LEGACY,2021-04-21,19
NF030725,21-67028,2021-05-18,CORRECTION,LEGACY,2021-04-30,18
NF030512,21-58155,2021-05-02,CORRECTION,LEGACY,2021-04-28,4
NF030438,21-59289,2021-05-05,CORRECTION,LEGACY,2021-04-03,32
NF030387,21-63810,2021-05-13,CORRECTION,LEGACY,2021-04-21,22
NF030885,21-64036,2021-05-14,CORRECTION,LEGACY,2021-05-08,6
NF031067,21-65451,2021-05-16,CORRECTION,LEGACY,2021-05-02,14
NF019753,21-58400,2021-05-02,MODIFICATION,LEGACY,2019-01-17,836
NF030626,21-66687,2021-05-18,CORRECTION,LEGACY,2021-04-30,18
NF030952,21-71376,2021-05-27,CORRECTION,LEGACY,2021-05-11,16
NF030748,21-63510,2021-05-13,CORRECTION,LEGACY,2021-04-09,34
NF030456,21-64116,2021-05-13,CORRECTION,LEGACY,2021-04-24,19
NF030715,21-59521,2021-05-03,CORRECTION,LEGACY,2021-04-14,19
NF030783,21-59894,2021-05-04,CORRECTION,LEGACY,2021-04-26,8
NF030788,21-69523,2021-05-25,CORRECTION,LEGACY,2021-04-29,26
NF031016,21-68438,2021-05-20,CORRECTION,LEGACY,2021-05-05,15
NF030759,21-57443,2021-05-01,CORRECTION,LEGACY,2021-04-18,13
NF030367,21-57932,2021-05-01,CORRECTION,LEGACY,2021-04-03,28
NF030663,21-57928,2021-05-02,CORRECTION,LEGACY,2021-04-02,30
NF030689,21-60923,2021-05-07,CORRECTION,LEGACY,2021-04-08,29
NF030889,21-65938,2021-05-19,CORRECTION,LEGACY,2021-05-13,6
NF030380,21-66818,2021-05-20,CORRECTION,LEGACY,2021-04-17,33
NF030786,21-58977,2021-05-03,CORRECTION,LEGACY,2021-04-28,5
NF030611,21-66658,2021-05-18,CORRECTION,LEGACY,2021-04-16,32
NF031143,21-69172,2021-05-21,CORRECTION,LEGACY,2021-05-07,14
NF030611,21-72802,2021-05-31,CORRECTION,LEGACY,2021-04-16,45
NF030514,21-58899,2021-05-05,CORRECTION,LEGACY,2021-04-29,6
NF030743,21-59281,2021-05-05,CORRECTION,LEGACY,2021-04-04,31
NF030316,21-60122,2021-05-06,CORRECTION,LEGACY,2021-04-08,28
NF030762,21-60847,2021-05-07,CORRECTION,LEGACY,2021-04-30,7
NF030502,21-66573,2021-05-20,CORRECTION,LEGACY,2021-04-14,36
NF030477,21-63646,2021-05-11,CORRECTION,LEGACY,2021-04-30,11
NF029827,21-65805,2021-05-18,CORRECTION,LEGACY,2021-03-30,49
NF030724,21-66910,2021-05-18,CORRECTION,LEGACY,2021-04-28,20
NF030910,21-72643,2021-05-31,CORRECTION,LEGACY,2021-05-17,14
NF030669,21-63692,2021-05-13,CORRECTION,LEGACY,2021-04-15,28
NF030077,21-64943,2021-05-14,CORRECTION,LEGACY,2021-03-31,44
NF030435,21-68583,2021-05-23,CORRECTION,LEGACY,2021-04-01,52
NF030705,21-71867,2021-05-30,CORRECTION,LEGACY,2021-04-29,31
NF030424,21-61437,2021-05-06,CORRECTION,LEGACY,2021-04-27,9
NF029884,21-61863,2021-05-07,CORRECTION,LEGACY,2021-03-29,39
NF030609,21-62541,2021-05-07,CORRECTION,LEGACY,2021-04-15,22
NF029965,21-65612,2021-05-17,CORRECTION,LEGACY,2021-03-23,55
NF030633,21-71722,2021-05-28,CORRECTION,LEGACY,2021-04-26,32
NF030511,21-60689,2021-05-07,CORRECTION,LEGACY,2021-04-25,12
NF030760,21-61472,2021-05-08,CORRECTION,LEGACY,2021-04-21,17
NF030378,21-64515,2021-05-14,CORRECTION,LEGACY,2021-04-16,28
NF031033,21-70877,2021-05-28,CORRECTION,LEGACY,2021-05-12,16
NF030408,21-72812,2021-05-31,CORRECTION,LEGACY,2021-04-09,52
NF030936,21-83363,2021-06-19,CORRECTION,LEGACY,2021-05-20,30
NF030827,21-73464,2021-06-01,CORRECTION,LEGACY,2021-05-12,20
NF031098,21-78067,2021-06-09,CANCELLATION,LEGACY,2021-05-21,19
NF028031,21-80854,2021-06-16,MODIFICATION,LEGACY,2020-10-01,258
NF031548,21-80071,2021-06-13,CORRECTION,LEGACY,2021-06-10,3
NF031463,21-87679,2021-06-25,CORRECTION,LEGACY,2021-06-11,14
NF028031,21-80803,2021-06-16,MODIFICATION,LEGACY,2020-10-01,258
NF031462,21-82835,2021-06-17,CORRECTION,LEGACY,2021-05-21,27
NF031094,21-79908,2021-06-11,CORRECTION,LEGACY,2021-05-11,31
NF031368,21-81248,2021-06-17,CORRECTION,LEGACY,2021-06-04,13
NF030809,21-88606,2021-06-30,CORRECTION,LEGACY,2021-05-27,34
NF031264,21-76514,2021-06-09,CORRECTION,LEGACY,2021-06-04,5
NF031219,21-81806,2021-06-15,CORRECTION,LEGACY,2021-06-14,1
NF031277,21-82510,2021-06-16,CORRECTION,LEGACY,2021-06-14,2
NF031516,21-83135,2021-06-17,CORRECTION,LEGACY,2021-06-01,16
NF031059,21-83142,2021-06-17,CORRECTION,LEGACY,2021-05-21,27
NF031047,21-79920,2021-06-11,CORRECTION,LEGACY,2021-05-11,31
NF031264,21-81235,2021-06-17,CORRECTION,LEGACY,2021-06-04,13
NF030591,21-79127,2021-06-12,CORRECTION,LEGACY,2021-06-05,7
NF031159,21-75609,2021-06-06,CORRECTION,LEGACY,2021-06-02,4
NF031368,21-76615,2021-06-09,CORRECTION,LEGACY,2021-06-04,5
NF031232,21-81457,2021-06-16,CORRECTION,LEGACY,2021-06-01,15
NF031524,21-82423,2021-06-16,CORRECTION,LEGACY,2021-06-11,5
NF031009,21-77666,2021-06-08,CORRECTION,LEGACY,2021-05-26,13
NF031462,21-78543,2021-06-09,CORRECTION,LEGACY,2021-05-21,19
NF031581,21-88127,2021-06-30,CORRECTION,LEGACY,2021-06-25,5
NF030679,21-72552,2021-06-02,CORRECTION,LEGACY,2021-04-30,33
NF031366,21-75507,2021-06-06,CORRECTION,LEGACY,2021-06-03,3
NF031458,21-84105,2021-06-18,CANCELLATION,LEGACY,2021-06-04,14
NF031241,21-89487,2021-06-29,CORRECTION,LEGACY,2021-06-10,19
NF031338,21-88457,2021-06-28,CORRECTION,LEGACY,2021-06-25,3
NF030901,21-73922,2021-06-01,CORRECTION,LEGACY,2021-05-04,28
NF031299,21-79092,2021-06-10,CORRECTION,LEGACY,2021-06-10,0
NF031491,21-78073,2021-06-12,CORRECTION,LEGACY,2021-06-06,6
NF031003,21-78094,2021-06-09,CORRECTION,LEGACY,2021-05-12,28
NF031476,21-100374,2021-07-21,CORRECTION,LEGACY,2021-06-23,28
NF031982,21-104924,2021-07-30,CORRECTION,LEGACY,2021-07-24,6
NF031883,21-104442,2021-07-27,CORRECTION,LEGACY,2021-06-17,40
NF031785,21-91828,2021-07-02,CORRECTION,LEGACY,2021-07-01,1
NF031280,21-97332,2021-07-12,CORRECTION,LEGACY,2021-06-17,25
NF031355,21-101444,2021-07-23,CORRECTION,LEGACY,2021-06-23,30
NF032000,21-102119,2021-07-24,CORRECTION,LEGACY,2021-07-07,17
NF031846,21-103646,2021-07-30,CORRECTION,LEGACY,2021-07-07,23
NF031630,21-101685,2021-07-21,CORRECTION,LEGACY,2021-07-02,19
NF031747,21-104101,2021-07-26,CORRECTION,LEGACY,2021-07-16,10
NF031643,21-91647,2021-07-04,CORRECTION,LEGACY,2021-07-01,3
NF031372,21-91851,2021-07-04,CORRECTION,LEGACY,2021-06-05,29
NF031728,21-92674,2021-07-07,CORRECTION,LEGACY,2021-07-02,5
NF031172,21-94171,2021-07-07,CORRECTION,LEGACY,2021-06-15,22
NF031579,21-98575,2021-07-17,CORRECTION,LEGACY,2021-06-24,23
NF031511,21-96786,2021-07-12,CORRECTION,LEGACY,2021-06-18,24
NF031595,21-97408,2021-07-13,CORRECTION,LEGACY,2021-07-12,1
NF032004,21-97527,2021-07-13,CORRECTION,LEGACY,2021-07-01,12
NF031352,21-101873,2021-07-23,CORRECTION,LEGACY,2021-06-18,35
NF031626,21-95116,2021-07-25,CORRECTION,LEGACY,2021-07-03,22
NF031667,21-106323,2021-07-30,CORRECTION,LEGACY,2021-07-23,7
NF031356,21-90248,2021-07-02,CORRECTION,LEGACY,2021-06-26,6
NF031509,21-91386,2021-07-02,CORRECTION,LEGACY,2021-06-15,17
NF031637,21-93233,2021-07-06,CANCELLATION,LEGACY,2021-07-02,4
NF031954,21-100093,2021-07-19,CANCELLATION,LEGACY,2021-06-10,39
NF031281,21-100540,2021-07-19,CANCELLATION,LEGACY,2021-06-17,32
NF031352,21-95491,2021-07-10,CORRECTION,LEGACY,2021-06-18,22
NF030315,21-96337,2021-07-11,CORRECTION,LEGACY,2021-04-04,98
NF031868,21-99258,2021-07-18,CORRECTION,LEGACY,2021-07-10,8
NF031883,21-100673,2021-07-20,CORRECTION,LEGACY,2021-06-17,33
NF031434,21-102315,2021-07-22,CORRECTION,LEGACY,2021-06-14,38
NF031632,21-102459,2021-07-22,CORRECTION,LEGACY,2021-07-05,17
NF031862,21-105623,2021-07-29,CORRECTION,LEGACY,2021-07-13,16
NF031951,21-106472,2021-07-30,CORRECTION,LEGACY,2021-07-07,23
NF031358,21-89665,2021-07-02,CORRECTION,LEGACY,2021-06-26,6
NF031175,21-92431,2021-07-05,CORRECTION,LEGACY,2021-06-18,17
NF031898,21-99631,2021-07-16,CORRECTION,LEGACY,2021-07-02,14
NF031303,21-98181,2021-07-15,CORRECTION,LEGACY,2021-06-18,27
NF031654,21-100851,2021-07-22,CORRECTION,LEGACY,2021-07-11,11
NF031654,21-104356,2021-07-29,CORRECTION,LEGACY,2021-07-11,18
NF031307,21-89779,2021-07-02,CORRECTION,LEGACY,2021-06-20,12
NF031732,21-94775,2021-07-08,CANCELLATION,LEGACY,2021-07-02,6
NF031954,21-90640,2021-07-01,CORRECTION,LEGACY,2021-06-10,21
NF031898,21-95876,2021-07-09,CORRECTION,LEGACY,2021-07-02,7
NF031962,21-96537,2021-07-11,CORRECTION,LEGACY,2021-07-09,2
NF030832,21-97500,2021-07-13,CANCELLATION,LEGACY,2021-05-27,47
NF031762,21-99293,2021-07-18,CORRECTION,LEGACY,2021-07-14,4
NF031626,21-104934,2021-07-30,CORRECTION,LEGACY,2021-07-03,27
NF031563,21-102752,2021-07-22,CORRECTION,LEGACY,2021-06-30,22
NF029440,21-89831,2021-07-02,CORRECTION,LEGACY,2020-06-10,387
NF031347,21-92788,2021-07-05,CORRECTION,LEGACY,2021-06-09,26
NF031598,21-109793,2021-08-09,CORRECTION,LEGACY,2021-07-15,25
NF031939,21-110644,2021-08-10,CORRECTION,LEGACY,2021-07-28,13
NF031971,21-116348,2021-08-29,CORRECTION,LEGACY,2021-07-09,51
NF032164,21-116275,2021-08-27,CORRECTION,LEGACY,2021-08-04,23
NF031691,21-108131,2021-08-04,CORRECTION,LEGACY,2021-07-08,27
NF031699,21-113213,2021-08-18,CORRECTION,LEGACY,2021-07-09,40
NF032076,21-117234,2021-08-31,CORRECTION,LEGACY,2021-08-26,5
NF031660,21-106226,2021-08-01,CORRECTION,LEGACY,2021-07-24,8
NF031660,21-114558,2021-08-25,CORRECTION,LEGACY,2021-07-24,32
NF032187,21-116271,2021-08-29,CORRECTION,LEGACY,2021-08-07,22
NF032034,21-116278,2021-08-27,CORRECTION,LEGACY,2021-08-13,14
NF031979,21-112119,2021-08-18,CORRECTION,LEGACY,2021-07-18,31
NF031228,21-114873,2021-08-24,CORRECTION,LEGACY,2021-06-28,57
NF031668,21-107357,2021-08-03,CORRECTION,LEGACY,2021-07-23,11
NF031007,21-110132,2021-08-09,CANCELLATION,LEGACY,2021-05-25,76
NF031837,21-112237,2021-08-16,CORRECTION,LEGACY,2021-07-26,21
NF031894,21-108004,2021-08-05,CORRECTION,LEGACY,2021-07-04,32
NF032054,21-109193,2021-08-08,CORRECTION,LEGACY,2021-08-04,4
NF032012,21-110111,2021-08-09,CORRECTION,LEGACY,2021-07-13,27
NF031764,21-112836,2021-08-19,CORRECTION,LEGACY,2021-07-24,26
NF031881,21-112876,2021-08-21,CORRECTION,LEGACY,2021-07-30,22
NF031421,21-115595,2021-08-28,CORRECTION,LEGACY,2021-06-30,59
NF032069,21-116330,2021-08-29,CORRECTION,LEGACY,2021-08-26,3
NF031672,21-115660,2021-08-26,CORRECTION,LEGACY,2021-07-29,28
NF031691,21-116715,2021-08-30,CORRECTION,LEGACY,2021-07-08,53
NF031660,21-108511,2021-08-06,CORRECTION,LEGACY,2021-07-24,13
NF031644,21-109013,2021-08-05,CORRECTION,LEGACY,2021-07-13,23
NF031583,21-115461,2021-08-27,CORRECTION,LEGACY,2021-06-27,61
NF031837,21-115630,2021-08-26,CORRECTION,LEGACY,2021-07-26,31
NF032054,21-119359,2021-09-08,CORRECTION,LEGACY,2021-08-04,35
NF031612,21-119523,2021-09-08,CORRECTION,LEGACY,2021-07-28,42
NF031844,21-120059,2021-09-09,CORRECTION,LEGACY,2021-07-04,67
NF032028,21-120103,2021-09-09,CORRECTION,LEGACY,2021-08-19,21
NF032660,21-121049,2021-09-11,CORRECTION,LEGACY,2021-09-04,7
NF031825,21-119212,2021-09-12,CORRECTION,LEGACY,2021-07-23,51
NF032525,21-125067,2021-09-17,CORRECTION,LEGACY,2021-09-14,3
NF032193,21-118429,2021-09-04,CORRECTION,LEGACY,2021-08-22,13
NF031658,21-118920,2021-09-05,CORRECTION,LEGACY,2021-07-18,49
NF032658,21-119725,2021-09-09,CORRECTION,LEGACY,2021-09-03,6
NF032662,21-122939,2021-09-16,CORRECTION,LEGACY,2021-07-10,68
NF031717,21-124482,2021-09-18,CORRECTION,LEGACY,2021-07-25,55
NF032300,21-124972,2021-09-19,CORRECTION,LEGACY,2021-09-15,4
NF032028,21-128193,2021-09-26,CORRECTION,LEGACY,2021-08-19,38
NF032619,21-126242,2021-09-21,CORRECTION,LEGACY,2021-09-06,15
NF032450,21-127415,2021-09-23,CORRECTION,LEGACY,2021-09-06,17
NF031919,21-117903,2021-09-03,CORRECTION,LEGACY,2021-07-10,55
NF032019,21-118967,2021-09-05,CORRECTION,LEGACY,2021-08-06,30
NF031655,21-121331,2021-09-11,CORRECTION,LEGACY,2021-07-11,62
NF032479,21-124429,2021-09-18,CORRECTION,LEGACY,2021-09-05,13
NF032206,21-120973,2021-09-26,CORRECTION,LEGACY,2021-08-05,52
NF032190,21-121785,2021-09-10,CORRECTION,LEGACY,2021-08-04,37
NF032646,21-126979,2021-09-22,CORRECTION,LEGACY,2021-09-20,2
NF032536,21-121535,2021-09-11,CORRECTION,LEGACY,2021-09-03,8
NF032618,21-119726,2021-09-07,CORRECTION,LEGACY,2021-09-05,2
NF032508,21-122376,2021-09-13,CORRECTION,LEGACY,2021-09-03,10
NF032511,21-122824,2021-09-14,CORRECTION,LEGACY,2021-09-13,1
NF032067,21-125489,2021-09-20,CORRECTION,LEGACY,2021-08-23,28
NF032047,21-126811,2021-09-22,CORRECTION,LEGACY,2021-08-31,22
NF032386,21-129114,2021-09-29,CORRECTION,LEGACY,2021-09-15,14
NF032656,21-129274,2021-09-30,CORRECTION,LEGACY,2021-09-01,29
NF032486,21-124224,2021-09-18,CORRECTION,LEGACY,2021-09-10,8
NF032122,21-124987,2021-09-19,CORRECTION,LEGACY,2021-08-19,31
NF032438,21-126628,2021-09-24,CORRECTION,LEGACY,2021-09-17,7
NF027388,21-125487,2021-09-22,MODIFICATION,LEGACY,2020-08-22,396
NF032516,21-127063,2021-09-22,CORRECTION,LEGACY,2021-09-01,21
NF032172,21-117615,2021-09-01,CORRECTION,LEGACY,2021-08-20,12
NF032069,21-120790,2021-09-10,CORRECTION,LEGACY,2021-08-26,15
NF032569,21-128828,2021-09-29,CORRECTION,LEGACY,2021-09-01,28
NF032068,21-121862,2021-09-12,CORRECTION,LEGACY,2021-08-25,18
NF031868,21-123520,2021-09-17,CORRECTION,LEGACY,2021-07-10,69
NF032161,21-124338,2021-09-18,CORRECTION,LEGACY,2021-08-07,42
NF031703,21-121002,2021-09-09,CORRECTION,LEGACY,2021-07-19,52
NF032127,21-121318,2021-09-09,CORRECTION,LEGACY,2021-08-20,20
NF032516,21-125944,2021-09-21,CORRECTION,LEGACY,2021-09-01,20
NF032151,21-121259,2021-09-11,CORRECTION,LEGACY,2021-08-12,30
NF032464,21-130046,2021-09-29,CORRECTION,LEGACY,2021-09-16,13
NF031663,21-131039,2021-09-30,CORRECTION,LEGACY,2021-07-20,72
NF032042,21-129310,2021-09-30,CORRECTION,LEGACY,2021-08-27,34
NF032385,21-129727,2021-09-30,CORRECTION,LEGACY,2021-09-12,18
NF031717,21-121734,2021-09-12,CORRECTION,LEGACY,2021-07-25,49
NF032060,21-123325,2021-09-16,CORRECTION,LEGACY,2021-08-15,32
NF032569,21-128233,2021-09-26,CORRECTION,LEGACY,2021-09-01,25
NF031884,21-119805,2021-09-07,CORRECTION,LEGACY,2021-04-20,140
NF032180,21-125909,2021-09-21,CORRECTION,LEGACY,2021-08-24,28
NF031964,21-121574,2021-09-10,CANCELLATION,LEGACY,2021-07-27,45
NF032651,21-129278,2021-09-28,CORRECTION,LEGACY,2021-09-23,5
NF031720,21-117467,2021-09-02,CORRECTION,LEGACY,2021-07-31,33
NF031996,21-118628,2021-09-05,CORRECTION,LEGACY,2021-07-02,65
NF032059,21-121132,2021-09-11,CORRECTION,LEGACY,2021-08-14,28
NF032387,21-127720,2021-09-26,CORRECTION,LEGACY,2021-09-16,10
NF032171,21-119472,2021-09-06,CORRECTION,LEGACY,2021-08-16,21
NF032629,21-128598,2021-09-27,CORRECTION,LEGACY,2021-09-15,12
NF032507,21-128136,2021-09-24,CORRECTION,LEGACY,2021-09-02,22
NF032662,21-118961,2021-09-05,CORRECTION,LEGACY,2021-07-10,57
NF032320,21-130214,2021-09-29,CORRECTION,LEGACY,2021-06-17,104
NF032060,21-136619,2021-10-14,CORRECTION,LEGACY,2021-08-15,60
NF032276,21-134697,2021-10-07,CORRECTION,LEGACY,2021-09-28,9
NF033062,21-141419,2021-10-21,CORRECTION,LEGACY,2021-10-05,16
NF032333,21-133058,2021-10-07,CORRECTION,LEGACY,2021-09-16,21
NF032298,21-142578,2021-10-24,CORRECTION,LEGACY,2021-09-12,42
NF033001,21-142759,2021-10-27,CORRECTION,LEGACY,2021-10-01,26
NF032694,21-145298,2021-10-30,CORRECTION,LEGACY,2021-10-24,6
NF032558,21-137760,2021-10-16,CORRECTION,LEGACY,2021-09-15,31
NF032756,21-138062,2021-10-16,CORRECTION,LEGACY,2021-10-06,10
NF032730,21-139123,2021-10-20,CORRECTION,LEGACY,2021-10-13,7
NF032618,21-133159,2021-10-05,CORRECTION,LEGACY,2021-09-05,30
NF032496,21-133993,2021-10-06,CORRECTION,LEGACY,2021-09-30,6
NF032180,21-136484,2021-10-12,CORRECTION,LEGACY,2021-08-24,49
NF032274,21-136984,2021-10-12,CORRECTION,LEGACY,2021-09-24,18
NF032423,21-137791,2021-10-14,CORRECTION,LEGACY,2021-09-27,17
NF031779,21-138486,2021-10-18,CORRECTION,LEGACY,2021-07-29,81
NF032548,21-132354,2021-10-06,CORRECTION,LEGACY,2021-09-30,6
NF032684,21-145864,2021-10-29,CORRECTION,LEGACY,2021-10-15,14
NF032474,21-134273,2021-10-07,CORRECTION,LEGACY,2021-09-27,10
NF032985,21-134727,2021-10-07,CORRECTION,LEGACY,2021-10-07,0
NF032741,21-140073,2021-10-19,CORRECTION,LEGACY,2021-10-07,12
NF032689,21-144385,2021-10-29,CORRECTION,LEGACY,2021-10-03,26
NF032720,21-143444,2021-10-26,CORRECTION,LEGACY,2021-10-25,1
NF032284,21-145017,2021-10-30,CORRECTION,LEGACY,2021-09-29,31
NF032539,21-130005,2021-10-04,CORRECTION,LEGACY,2021-09-05,29
NF032592,21-135584,2021-10-10,CORRECTION,LEGACY,2021-09-02,38
NF032968,21-136407,2021-10-14,CORRECTION,LEGACY,2021-10-08,6
NF032901,21-137646,2021-10-16,CORRECTION,LEGACY,2021-10-09,7
NF032894,21-144173,2021-10-29,CORRECTION,LEGACY,2021-10-23,6
NF032945,21-132941,2021-10-07,CORRECTION,LEGACY,2021-10-02,5
NF033000,21-138071,2021-10-16,CORRECTION,LEGACY,2021-10-01,15
NF032411,21-137198,2021-10-13,CORRECTION,LEGACY,2021-09-14,29
NF032504,21-131003,2021-10-02,CORRECTION,LEGACY,2021-09-25,7
NF032189,21-135754,2021-10-11,CANCELLATION,LEGACY,2021-08-03,69
NF032413,21-137185,2021-10-13,CORRECTION,LEGACY,2021-09-17,26
NF032785,21-139928,2021-10-19,CANCELLATION,LEGACY,2021-10-12,7
NF032985,21-141653,2021-10-21,CORRECTION,LEGACY,2021-10-07,14
NF032644,21-137190,2021-10-13,CORRECTION,LEGACY,2021-09-16,27
NF032556,21-144846,2021-10-30,CORRECTION,LEGACY,2021-09-30,30
NF032981,21-145417,2021-10-31,CORRECTION,LEGACY,2021-10-20,11
NF032753,21-146105,2021-10-31,CORRECTION,LEGACY,2021-10-02,29
NF031996,21-132331,2021-10-06,CORRECTION,LEGACY,2021-07-02,96
NF032358,21-135455,2021-10-08,CORRECTION,LEGACY,2021-09-14,24
NF032528,21-135915,2021-10-11,CORRECTION,LEGACY,2021-09-27,14
NF030089,21-136714,2021-10-12,CANCELLATION,LEGACY,2021-03-26,200
NF032745,21-139160,2021-10-18,CORRECTION,LEGACY,2021-10-14,4
NF032747,21-141139,2021-10-21,CORRECTION,LEGACY,2021-10-19,2
NF032569,21-131518,2021-10-03,CORRECTION,LEGACY,2021-09-01,32
NF032385,21-140567,2021-10-22,CORRECTION,LEGACY,2021-09-12,40
NF033130,21-145852,2021-10-29,CANCELLATION,LEGACY,2021-10-29,0
NF032709,21-145858,2021-10-29,CANCELLATION,LEGACY,2021-10-29,0
NF032889,21-133570,2021-10-09,CORRECTION,LEGACY,2021-10-03,6
NF032226,21-144269,2021-10-27,CORRECTION,LEGACY,2021-09-29,28
