environment_family,environment,horizon_months,horizon_label,source_universe,stratum_dim,stratum_value,n_sources,zero_candidate_rate,mean_candidate_count,median_candidate_count,p75_candidate_count,p90_candidate_count,p95_candidate_count,p99_candidate_count,max_candidate_count,median_time_to_first_candidate_days,p90_time_to_first_candidate_days,median_candidate_notice_family_count,p90_candidate_notice_family_count,cap_reached_rate,median_top1_top2_similarity_margin,buyer_identifier_source,buyer_key_type,buyer_activity_tier,schema_family,publication_year,cpv_division,duration_availability,digital_segment
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,30,841,0.04518430439952437,92.06302021403091,40.0,117.0,247.0,350.0,558.0,824,8.0,77.0,,,0.0,,,,,,,30,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,31,412,0.050970873786407765,100.18203883495146,38.0,145.5,286.30000000000024,397.29999999999984,610.7199999999993,738,8.0,70.0,,,0.0,,,,,,,31,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,32,437,0.04805491990846682,99.64302059496568,36.0,157.0,248.80000000000024,370.9999999999998,688.5999999999995,806,7.0,91.0,,,0.0,,,,,,,32,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,33,947,0.03695881731784583,132.22386483632525,134.0,219.0,263.0,290.0,329.0,415,4.5,33.0,,,0.0,,,,,,,33,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,34,1432,0.027932960893854747,116.00418994413408,48.0,164.0,317.9000000000001,469.0,743.0700000000002,810,7.0,65.90000000000009,,,0.0,,,,,,,34,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,35,187,0.06417112299465241,107.97860962566845,50.0,159.0,273.80000000000007,434.4999999999995,626.1999999999989,745,7.0,46.0,,,0.0,,,,,,,35,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,37,197,0.030456852791878174,103.00507614213198,72.0,170.0,224.4,277.3999999999999,542.399999999999,707,5.0,48.0,,,0.0,,,,,,,37,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,38,493,0.05273833671399594,91.96957403651116,49.0,138.0,220.00000000000006,288.4,554.4799999999991,804,7.0,67.40000000000003,,,0.0,,,,,,,38,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,39,1266,0.04976303317535545,113.11927330173776,51.0,177.0,279.5,469.75,591.8999999999987,823,7.0,68.79999999999995,,,0.0,,,,,,,39,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,41,20,0.1,49.7,47.5,78.5,112.1,114.20000000000002,132.43999999999997,137,7.0,168.5000000000002,,,0.0,,,,,,,41,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,42,512,0.05078125,104.1484375,60.0,159.0,265.0,325.45,547.67,679,7.0,53.5,,,0.0,,,,,,,42,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,43,115,0.043478260869565216,130.2521739130435,72.0,204.5,323.6,406.8999999999995,757.36,785,6.5,50.300000000000026,,,0.0,,,,,,,43,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,44,1050,0.037142857142857144,127.5,68.0,177.75,321.20000000000005,494.0999999999999,776.1599999999999,816,6.0,63.0,,,0.0,,,,,,,44,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,45,12527,0.07431946994491898,95.73856470024747,34.0,131.0,261.0,381.0,683.0,823,7.0,78.0,,,0.0,,,,,,,45,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,48,514,0.029182879377431907,162.67898832684824,76.0,221.75,548.4,631.7499999999998,798.7,817,5.0,53.0,,,0.0,,,,,,,48,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,50,2108,0.04411764705882353,106.23055028462998,46.5,162.0,276.29999999999995,385.8499999999988,672.9299999999998,814,6.0,70.0,,,0.0,,,,,,,50,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,51,75,0.05333333333333334,124.44,38.0,179.5,324.40000000000003,545.9999999999995,719.2400000000007,811,4.0,47.0,,,0.0,,,,,,,51,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,55,772,0.18134715025906736,41.788860103626945,6.0,28.25,158.89999999999998,210.89999999999986,484.5099999999993,657,25.0,171.5999999999999,,,0.0,,,,,,,55,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,60,729,0.07270233196159122,108.09190672153635,48.0,160.0,302.20000000000005,489.0000000000001,577.0400000000002,813,6.0,71.0,,,0.0,,,,,,,60,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,63,181,0.049723756906077346,136.09944751381215,54.0,225.0,329.0,511.0,720.1999999999989,812,5.0,79.9,,,0.0,,,,,,,63,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,64,389,0.02056555269922879,101.11568123393316,36.0,150.0,273.4,386.59999999999997,628.8800000000003,793,10.0,104.0,,,0.0,,,,,,,64,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,65,169,0.10650887573964497,59.218934911242606,14.0,96.0,146.00000000000009,269.1999999999998,517.2399999999996,569,19.0,200.0,,,0.0,,,,,,,65,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,66,1706,0.1283704572098476,46.65357561547479,10.0,40.0,167.5,232.0,523.950000000001,807,20.0,168.4000000000001,,,0.0,,,,,,,66,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,70,130,0.05384615384615385,119.70769230769231,44.0,173.0,307.3,574.0,657.2299999999999,688,6.0,88.99999999999999,,,0.0,,,,,,,70,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,71,6260,0.05942492012779553,125.83849840255591,41.0,175.0,403.0,554.0499999999993,766.4099999999999,823,6.0,102.30000000000018,,,0.0,,,,,,,71,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,72,1076,0.041821561338289966,157.54646840148698,63.5,236.0,513.5,593.75,786.25,818,5.0,65.0,,,0.0,,,,,,,72,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,73,47,0.0425531914893617,81.23404255319149,28.0,74.0,204.6,276.9999999999996,624.9199999999998,693,9.0,78.60000000000001,,,0.0,,,,,,,73,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,75,349,0.07449856733524356,117.67335243553009,44.0,167.0,298.59999999999997,553.1999999999999,690.0799999999999,804,7.0,96.40000000000003,,,0.0,,,,,,,75,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,76,1,0.0,21.0,21.0,21.0,21.0,21.0,21.0,21,83.0,83.0,,,0.0,,,,,,,76,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,77,741,0.04993252361673414,82.97975708502024,29.0,89.0,258.0,345.0,734.6000000000003,813,9.5,88.0,,,0.0,,,,,,,77,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,79,2894,0.058396682791983415,150.3939184519696,55.0,219.0,491.0,578.3499999999999,796.1400000000003,824,5.0,77.0,,,0.0,,,,,,,79,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,80,581,0.05679862306368331,127.12564543889845,33.0,206.0,433.0,540.0,671.0000000000018,812,6.0,86.60000000000002,,,0.0,,,,,,,80,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,85,416,0.0625,106.89182692307692,40.0,189.25,246.5,326.0,631.1500000000004,810,6.0,77.0,,,0.0,,,,,,,85,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,90,2769,0.055615745756590826,81.47128927410617,23.0,89.0,232.20000000000027,353.7999999999997,721.5600000000013,820,10.0,97.0,,,0.0,,,,,,,90,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,92,628,0.06687898089171974,124.07643312101911,40.0,182.0,393.6000000000015,570.0,711.9200000000001,814,7.0,98.5,,,0.0,,,,,,,92,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,98,301,0.06976744186046512,92.35548172757476,30.0,125.0,217.0,381.0,671.0,788,7.5,89.0,,,0.0,,,,,,,98,,
buyer_compatible_environment,same_normalized_name,24,future_24m,all_appel_offre_sources,cpv_division,nan,12460,0.06508828250401284,122.92247191011236,42.0,160.0,319.0,649.0499999999993,802.0,827,7.0,84.0,,,0.0,,,,,,,,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,03,180,0.027777777777777776,118.96111111111111,54.0,179.75,306.2,363.4499999999998,510.5000000000028,945,10.0,78.99999999999997,,,0.0,,,,,,,03,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,09,598,0.06020066889632107,104.24916387959867,22.0,87.75,323.60000000000014,479.34999999999934,1078.4199999999996,1198,15.5,101.0,,,0.0,,,,,,,09,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,14,69,0.014492753623188406,259.7391304347826,181.0,345.0,519.8,1061.7999999999993,1146.4799999999996,1190,5.0,26.60000000000001,,,0.0,,,,,,,14,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,15,739,0.10148849797023005,76.25981055480379,20.0,84.0,285.0,325.1,424.1,796,14.0,148.70000000000005,,,0.0,,,,,,,15,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,16,132,0.05303030303030303,159.1439393939394,59.5,273.0,403.4000000000002,555.4999999999999,870.8899999999999,1117,6.0,75.0,,,0.0,,,,,,,16,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,18,313,0.04153354632587859,123.50159744408946,47.0,167.0,320.6,420.4,788.64,1127,7.0,62.0,,,0.0,,,,,,,18,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,19,76,0.039473684210526314,157.07894736842104,61.5,285.5,396.0,493.25,825.0,846,7.0,42.999999999999986,,,0.0,,,,,,,19,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,22,222,0.02702702702702703,166.5045045045045,90.0,261.0,398.00000000000006,607.6999999999999,857.2699999999999,1185,6.0,52.5,,,0.0,,,,,,,22,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,24,231,0.021645021645021644,173.92207792207793,93.0,282.0,403.0,497.0,1112.9999999999995,1191,5.0,35.5,,,0.0,,,,,,,24,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,30,841,0.04280618311533888,126.21046373365041,53.0,155.0,357.0,499.0,854.6000000000001,1193,8.0,78.60000000000002,,,0.0,,,,,,,30,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,31,412,0.04854368932038835,139.11893203883494,49.5,196.0,405.90000000000003,559.3999999999996,881.89,1123,8.0,70.0,,,0.0,,,,,,,31,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,32,437,0.04805491990846682,135.72311212814645,45.0,200.0,338.0000000000005,468.99999999999994,930.64,1188,7.0,91.0,,,0.0,,,,,,,32,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,33,947,0.0337909186906019,184.3907074973601,161.0,327.0,398.4,423.69999999999993,469.53999999999996,615,5.0,34.0,,,0.0,,,,,,,33,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,34,1432,0.02723463687150838,159.5558659217877,61.0,213.25,449.8000000000002,565.45,1089.7600000000002,1207,7.0,66.79999999999995,,,0.0,,,,,,,34,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,35,187,0.053475935828877004,143.80213903743316,68.0,210.0,349.60000000000014,489.09999999999997,894.9599999999984,1126,7.0,47.80000000000001,,,0.0,,,,,,,35,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,37,197,0.025380710659898477,140.96446700507613,91.0,251.0,320.20000000000005,401.2,760.9599999999992,1096,5.0,51.60000000000002,,,0.0,,,,,,,37,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,38,493,0.05273833671399594,124.89452332657201,67.0,194.0,308.0,407.4,784.1999999999989,1205,7.0,67.40000000000003,,,0.0,,,,,,,38,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,39,1266,0.04897314375987362,152.94075829383885,62.0,247.0,406.5,572.25,854.6999999999998,1191,7.0,69.70000000000005,,,0.0,,,,,,,39,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,41,20,0.1,58.55,49.0,96.25,139.30000000000004,160.1,161.62,162,7.0,168.5000000000002,,,0.0,,,,,,,41,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,42,512,0.048828125,143.22265625,75.5,218.5,382.4000000000002,466.45,828.2299999999999,949,7.0,55.400000000000034,,,0.0,,,,,,,42,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,43,115,0.043478260869565216,185.8521739130435,85.0,266.5,481.8000000000002,658.8999999999995,1174.3,1212,6.5,50.300000000000026,,,0.0,,,,,,,43,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,44,1050,0.03619047619047619,172.3409523809524,82.0,235.0,413.0,731.9499999999996,1123.0,1208,6.0,63.0,,,0.0,,,,,,,44,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,45,12527,0.07072722918496048,128.76857986748624,42.0,162.0,357.0,518.6999999999989,971.0,1211,7.0,81.0,,,0.0,,,,,,,45,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,48,514,0.027237354085603113,225.2976653696498,92.0,295.75,823.4,908.4499999999998,1151.83,1212,5.5,53.200000000000045,,,0.0,,,,,,,48,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,50,2108,0.04411764705882353,144.41081593927893,55.0,212.0,405.0,506.0,965.9299999999998,1200,6.0,70.0,,,0.0,,,,,,,50,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,51,75,0.04,164.06666666666666,50.0,243.5,427.00000000000017,784.5,992.1600000000009,1115,4.5,55.09999999999999,,,0.0,,,,,,,51,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,55,772,0.17357512953367876,56.729274611398964,7.0,39.25,215.0999999999998,292.89999999999986,658.6699999999955,922,26.0,181.30000000000007,,,0.0,,,,,,,55,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,60,729,0.06858710562414266,145.88477366255145,59.0,197.0,383.0,711.4000000000013,852.72,1200,6.0,74.20000000000005,,,0.0,,,,,,,60,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,63,181,0.04419889502762431,182.41436464088397,59.0,264.0,471.0,788.0,1025.7999999999986,1183,5.0,88.00000000000011,,,0.0,,,,,,,63,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,64,389,0.017994858611825194,137.9922879177378,48.0,175.0,402.4,510.99999999999966,982.12,1193,10.0,105.80000000000007,,,0.0,,,,,,,64,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,65,169,0.10059171597633136,77.05325443786982,16.0,96.0,178.60000000000005,345.79999999999995,780.5999999999999,848,19.5,208.10000000000005,,,0.0,,,,,,,65,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,66,1706,0.12133645955451348,62.22274325908558,12.0,50.75,227.0,328.75,647.2000000000016,1188,20.0,176.20000000000005,,,0.0,,,,,,,66,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,70,130,0.05384615384615385,159.75384615384615,59.0,179.75,442.8000000000002,830.6499999999999,952.1999999999998,982,6.0,88.99999999999999,,,0.0,,,,,,,70,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,71,6260,0.05766773162939297,168.2635782747604,50.0,227.0,510.0,796.0,1118.4099999999999,1212,6.0,105.0,,,0.0,,,,,,,71,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,72,1076,0.0362453531598513,214.87360594795538,73.5,315.25,692.5,860.0,1128.25,1208,5.0,67.39999999999998,,,0.0,,,,,,,72,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,73,47,0.0425531914893617,98.91489361702128,31.0,105.5,248.0,290.49999999999983,790.5799999999999,803,9.0,78.60000000000001,,,0.0,,,,,,,73,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,75,349,0.07449856733524356,158.65902578796562,61.0,201.0,411.99999999999994,788.3999999999996,969.7599999999998,1186,7.0,96.40000000000003,,,0.0,,,,,,,75,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,76,1,0.0,21.0,21.0,21.0,21.0,21.0,21.0,21,83.0,83.0,,,0.0,,,,,,,76,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,77,741,0.04993252361673414,112.582995951417,33.0,112.0,326.0,511.0,1104.2000000000007,1187,9.5,88.0,,,0.0,,,,,,,77,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,79,2894,0.057014512785072566,202.9612992398065,71.0,297.0,723.1000000000008,848.3499999999999,1126.0,1198,5.0,77.0,,,0.0,,,,,,,79,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,80,581,0.055077452667814115,175.43545611015492,41.0,285.0,502.0,790.0,969.0,1151,6.0,88.59999999999997,,,0.0,,,,,,,80,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,85,416,0.057692307692307696,143.51201923076923,53.5,262.25,359.5,439.5,800.85,1129,6.0,78.80000000000007,,,0.0,,,,,,,85,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,90,2769,0.05344889851932105,108.26435536294692,28.0,115.0,320.2000000000003,477.5999999999999,1097.6400000000003,1192,10.0,98.0,,,0.0,,,,,,,90,,
buyer_compatible_environment,same_normalized_name,36,future_36m,all_appel_offre_sources,cpv_division,92,628,0.06369426751592357,168.76273885350318,54.0,242.25,497.50000000000375,849.0,1017.9500000000003,1188,7.0,100.60000000000014,,,0.0,,,,,,,92,,
