buyer_key,n_notices
NAME:etat - ministere du partenariat avec les territoires et de la decentralisation - ministere charge des transports - direction interdepartementale des routes ouest,1
NAME:cias canton d allonnes 49,1
NAME:chu de nantes represente par la soderec mandataire agissant au nom et pour le compte du maitre d ouvrage,1
NAME:chu de nantes etablissement public de sante,1
SIRET:44239544800057,1
SIRET:44212836900018,1
SIRET:44085512000075,1
SIRET:44065624700010,1
SIRET:43842012700013,1
SIRET:43793760000033,1
SIRET:48236597000037,1
SIRET:48211438600048,1
SIRET:48194551700045,1
SIRET:48116074500040,1
SIRET:48076109700017,1
SIRET:45405749800031,1
SIRET:45297264900068,1
SIRET:45289407400015,1
SIRET:45153441600016,1
SIRET:50165250700010,1
SIRET:49561506346000,1
SIRET:49337368200019,1
SIRET:49279054800019,1
SIRET:48962613500250,1
NAME:ecole nationale superieure d architecture de bretagne 44 boulevard de chezy cs 16427 35064 rennes,1
NAME:etablissement public foncier de loire atlantique epf 44,1
NAME:etablissement public foncier 44,1
NAME:etablissement public,1
NAME:etablissement francais du sang centre pays de la loire,1
NAME:esid rennes,1
NAME:esid de rennes - ministere des armees et des anciens combattants,1
SIRET:50180145000039,1
SIRET:50170887900033,1
SIRET:52285490000035,1
SIRET:52192228600047,1
NAME:chu de nantes 5 allee de l ile gloriette 44093 nantes cedex 01,1
NAME:chu de nantes - etablissement public de sante,1
NAME:comite du tourisme des iles guadeloupe,1
NAME:com de communes du pays de meslay grez,1
NAME:com de communes du mont des avaloirs,1
NAME:com de communes de questembert,1
NAME:com d agglo sud sainte baume,1
SIRET:48860133700055,1
SIRET:48794076900127,1
SIRET:48791167900040,1
SIRET:48756658000014,1
SIRET:48381961100037,1
NAME:agence de gestion de l immo de l etat,1
NAME:agence de developpement touristique et d attractivite de la sarthe,1
NAME:agence de developpement pour la normandie,1
SIRET:51031589800021,1
SIRET:50937719800023,1
SIRET:50810215900029,1
SIRET:50472006100101,1
SIRET:50461584000023,1
NAME:etat - dreal pays de la loire division maitrise d ouvrage routiere,1
NAME:etat,1
NAME:etablissement public local cdg 37,1
NAME:etablissement public foncier epfl - departement loire atlantique,1
NAME:esat foyers la soubretiere cap lan,1
NAME:erganeo,1
NAME:eplefpa le gros chene,1
NAME:eplefpa laval agricampus,1
NAME:ehpad harcourt,1
NAME:ehpad de montmirail,1
NAME:ehpad catherine de courtoux,1
NAME:episms bodin-crapez,1
NAME:cias de sable sur sarthe,1
NAME:cias de la roche-sur-yon 85,1
NAME:afpi pays de la loire,1
NAME:aefe agence pour l enseignement francais a l etranger,1
SIRET:51820177700027,1
SIRET:51778113400013,1
SIRET:51766302700038,1
SIRET:51756376300021,1
SIRET:51539326200016,1
SIRET:51531513300022,1
SIRET:52859061500035,1
NAME:agence de l eau seine-normandie,1
NAME:agce pub pour l immob de la justice,1
NAME:cnfpt - direction de l achat public,1
NAME:cmvrh,1
NAME:collectivite territoriale administration generale,1
NAME:collectivite territoriale - pouvoir adjudicateur,1
NAME:collectivite territoriale - communaute d agglomeration petite enfance creche,1
NAME:cias du choletais,1
NAME:eplefpa de saintonge - lpa chadignac,1
NAME:etablissement public de sante chu de nantes,1
NAME:etablissement public d enseignement superieur et de recherche,1
NAME:etablissement public administratif agence pour la promotion du choletais,1
NAME:etablissement public administratif,1
NAME:ec travx pub normandie inst jean frere,1
NAME:ehpad l arc en ciel de montmirail 72320,1
NAME:ehpad intercommunal,1
NAME:ehpad henri panetier,1
SIRET:77560685300041,1
NAME:circonscription territorriale d uvea,1
NAME:administration locale,1
NAME:administration,1
SIRET:53870002200279,1
SIRET:53835153700013,1
SIRET:53792827700194,1
SIRET:53525892500036,1
SIRET:53432043700047,1
SIRET:53217613800024,1
SIRET:53131878000016,1
SIRET:53130553000010,1
SIRET:52979181600018,1
SIRET:52921080900016,1
SIRET:71635013700031,1
SIRET:68555065900252,1
NAME:eplefpa de douai,1
NAME:eplefpa alencon-sees,1
NAME:eplefpa alencon sees,1
NAME:eplefpa - exploitation la germiniere,1
NAME:eple renan,1
SIRET:75375957000017,1
SIRET:75300061100032,1
SIRET:75108163900021,1
SIRET:73207388700646,1
SIRET:57172266900264,1
SIRET:56850141500042,1
SIRET:55655032500030,1
SIRET:55565030800060,1
SIRET:55211846503644,1
SIRET:54722013700012,1
SIRET:54172048800058,1
SIRET:77568531600014,1
SIRET:77567188600064,1
SIRET:77566487304212,1
NAME:cifp,1
NAME:cias vendee sevre autise,1
NAME:cias vendee autise,1
NAME:chu d angers etablissement support du groupement hospitalier de territoire de maine-et-loire,1
NAME:cofiroute,1
NAME:cnrs delegation aquitaine,1
NAME:epic du parc de loisirs du lac de maine,1
NAME:epic cholet sports loisirs gestionnaire d equipements de sports et de loisirs de cholet agglomeration,1
NAME:epic cholet sports loisirs avenue anatole manceau 49300 cholet,1
NAME:epic cholet sports loisirs,1
NAME:eoliennes du paisilier,1
NAME:entretien de la voirie,1
NAME:eplefpa de loir-et-cher,1
NAME:enseignement superieur recherche,1
NAME:enseignement superieur et de recherche,1
NAME:ensa nantes ecole nationale superieure d architecture de nantes,1
NAME:enr44 840 290 183 00010,1
NAME:energie en pays de chantonnay,1
NAME:epf loire atlantique,1
NAME:epf de la vendee 123 boulevard louis blanc 8000 la roche sur yon,1
SIRET:78071617100027,1
SIRET:77812846200034,1
SIRET:79820357900029,1
SIRET:72206048000042,1
SIRET:77790768400024,1
SIRET:77774932600149,1
SIRET:77750927400117,1
SIRET:77571079100077,1
SIRET:77568531600017,1
SIRET:79096913300012,1
SIRET:78989924200018,1
SIRET:78642328500018,1
SIRET:78575026600096,1
SIRET:78359503600014,1
NAME:epf de la vende 123 boulevard louis blanc 85000 la roche sur yon,1
NAME:epcc chemins du patrimoine en finister,1
NAME:eid mediterranee,1
NAME:ehpas le jardin des magnolias,1
NAME:ecole des hautes etudes en sante publique - ehesp,1
NAME:ecole des beaux-arts de nantes saint-nazaire,1
NAME:ecole des beaux arts nantes sn,1
NAME:ecole des beaux arts nantes saint-nazaire,1
NAME:ecole de gendarmerie,1
NAME:ecole centrale de nantes 44,1
NAME:ensm,1
SIRET:95752702100043,1
NAME:cmar bn,1
NAME:cmai-calvados-orne,1
NAME:cma des pays de la loire,1
NAME:cma de region nouvelle-aquitaine,1
NAME:clisson sevre maine agglo,1
NAME:ehpad residence de l yze,1
NAME:ehpad residence catherine de courtoux,1
NAME:ehpad residence bellevue,1
NAME:entreprendre pour humaniser la dependance ehd,1
NAME:ehesp - csp 15 avenue du professeur leon bernard cs 74312 35043 - rennes cedex,1
NAME:ehpad les collines bleues,1
NAME:ehpad le prieure,1
NAME:ehpad le lac,1
NAME:ehpad la reynerie 85230 bouin,1
SIRET:79139697100016,1
SIRET:80552020100039,1
SIRET:80457957100022,1
SIRET:80385661600013,1
SIRET:80204413100042,1
NAME:ehpad les glycines 20 rue principale 72510 mansigne,1
NAME:ehpad les frenes - les chataigniers,1
SIRET:92223106300012,1
SIRET:92034357100021,1
NAME:ehpad la reynerie - 85230 bouin,1
NAME:ehpad la providence,1
NAME:ehpad la houssaye,1
NAME:ehpad l argance,1
SIRET:79924570900032,1
SIRET:82898471600013,1
SIRET:82761388600015,1
SIRET:96450646300063,1
SIRET:86680035200068,1
SIRET:86380037100123,1
NAME:777 749 326 00149,1
SIRET:82422814200017,1
SIRET:82322742600033,1
SIRET:82096426000013,1
SIRET:82027569100013,1
SIRET:81442098000025,1
SIRET:81412458200028,1
SIRET:81272019100046,1
SIRET:81100262500028,1
SIRET:84485596500027,1
SIRET:78835426400095,1
SIRET:81035004100010,1
SIRET:80841707500096,1
SIRET:80820022400042,1
NAME:activites portuaires,1
NAME:action logement services,1
NAME:acquisition maintenance et hebergement d un outil de visualisation de la strategie environnementale et energetique pour le patrimoine bati de la ville et metropole de nantes et mission d accompagnement pour la mise en oeuvre,1
SIRET:90435678900019,1
NAME:214 401 317 00018,1
SIRET:90169097400018,1
SIRET:90021084000014,1
SIRET:89323595200023,1
NAME:054 cpe,1
NAME:10-003,1
NAME:22-001,1
NAME:22 002,1
NAME:21770294300010,1
NAME:21720210000012,1
SIRET:99420731400018,1
NAME:ad pep 28,1
SIRET:98066467600015,1
SIRET:98062680800011,1
SIRET:91740808000013,1
SIRET:91131892100010,1
SIRET:91973889800015,1
NAME:28300,1
SIRET:85580236900816,1
SIRET:85403311500015,1
SIRET:84979283300030,1
SIRET:84965054400034,1
SIRET:88065262300013,1
SIRET:88117065800010,1
NAME:13001831000016,1
NAME:13000810500178,1
NAME:13 001,1
NAME:12eme bsmat - site de neuvy-pailloux,1
