notice_family_id,family_size,n_calls,n_corrections,n_modifications,n_awards,n_cancellations,n_followups,first_date,last_date,n_schemas,n_notice_types,n_buyers,n_cpv,family_span_days,awards_per_call,family_pattern
NF033858,2,1,0,0,1,0,0,2022-01-16,2022-06-25,1,2,1,1,160,1.0,call_with_award
NF033859,4,1,1,0,2,0,0,2022-01-16,2023-07-19,1,3,1,1,549,2.0,call_with_award
NF033860,2,2,0,0,0,0,0,2022-01-03,2022-01-21,1,1,1,1,18,0.0,call_with_lifecycle_updates_no_award
NF033861,1,1,0,0,0,0,0,2022-01-04,2022-01-04,1,1,1,1,0,0.0,single_notice
NF033862,1,1,0,0,0,0,0,2022-01-05,2022-01-05,1,1,1,1,0,0.0,single_notice
NF033863,1,1,0,0,0,0,0,2022-01-11,2022-01-11,1,1,1,1,0,0.0,single_notice
NF033864,1,1,0,0,0,0,0,2022-01-14,2022-01-14,1,1,1,1,0,0.0,single_notice
NF033865,2,0,0,0,2,0,0,2022-01-10,2022-01-10,1,1,1,2,0,,award_without_observed_call
NF033866,1,1,0,0,0,0,0,2022-01-04,2022-01-04,1,1,1,0,0,0.0,single_notice
NF033867,1,1,0,0,0,0,0,2022-01-10,2022-01-10,1,1,1,0,0,0.0,single_notice
NF033868,1,1,0,0,0,0,0,2022-01-10,2022-01-10,1,1,1,0,0,0.0,single_notice
NF033869,1,1,0,0,0,0,0,2022-01-14,2022-01-14,1,1,1,0,0,0.0,single_notice
NF033870,2,1,0,0,1,0,0,2022-01-19,2022-07-14,1,2,1,1,176,1.0,call_with_award
NF033871,3,1,1,0,1,0,0,2022-01-19,2022-05-25,1,3,1,1,126,1.0,call_with_award
NF033872,1,1,0,0,0,0,0,2022-01-20,2022-01-20,1,1,1,1,0,0.0,single_notice
NF033873,2,1,0,0,1,0,0,2022-01-23,2022-07-13,1,2,1,1,171,1.0,call_with_award
NF033874,1,1,0,0,0,0,0,2022-01-26,2022-01-26,1,1,1,1,0,0.0,single_notice
NF033875,1,1,0,0,0,0,0,2022-01-26,2022-01-26,1,1,1,1,0,0.0,single_notice
NF033876,1,1,0,0,0,0,0,2022-01-27,2022-01-27,1,1,1,1,0,0.0,single_notice
NF033877,2,1,0,0,1,0,0,2022-01-27,2022-05-13,1,2,1,1,106,1.0,call_with_award
NF033878,2,1,0,0,1,0,0,2022-01-30,2022-08-04,1,2,1,1,186,1.0,call_with_award
NF033879,3,1,1,0,1,0,0,2022-01-18,2022-06-15,1,3,1,1,148,1.0,call_with_award
NF033880,1,1,0,0,0,0,0,2022-01-19,2022-01-19,1,1,1,1,0,0.0,single_notice
NF033881,4,2,1,0,1,0,0,2022-01-20,2022-06-29,1,3,2,1,160,0.5,call_with_award
NF033882,1,1,0,0,0,0,0,2022-01-21,2022-01-21,1,1,1,1,0,0.0,single_notice
NF033883,2,1,0,0,1,0,0,2022-01-21,2022-08-30,1,2,1,1,221,1.0,call_with_award
NF033884,1,1,0,0,0,0,0,2022-01-24,2022-01-24,1,1,1,1,0,0.0,single_notice
NF033885,1,1,0,0,0,0,0,2022-01-24,2022-01-24,1,1,1,1,0,0.0,single_notice
NF033886,1,1,0,0,0,0,0,2022-01-26,2022-01-26,1,1,1,1,0,0.0,single_notice
NF033887,1,1,0,0,0,0,0,2022-01-31,2022-01-31,1,1,1,0,0,0.0,single_notice
NF033888,1,1,0,0,0,0,0,2022-01-25,2022-01-25,1,1,1,0,0,0.0,single_notice
NF033889,1,1,0,0,0,0,0,2022-01-25,2022-01-25,1,1,1,0,0,0.0,single_notice
NF033890,2,1,0,0,1,0,0,2022-01-27,2022-05-16,1,2,1,0,109,1.0,call_with_award
NF033891,1,1,0,0,0,0,0,2022-01-31,2022-01-31,1,1,1,0,0,0.0,single_notice
NF033892,2,1,0,0,1,0,0,2022-01-01,2023-02-15,1,2,1,1,410,1.0,call_with_award
NF033893,2,1,0,0,1,0,0,2022-01-05,2022-05-11,1,2,1,1,126,1.0,call_with_award
NF033894,1,1,0,0,0,0,0,2022-01-07,2022-01-07,1,1,1,1,0,0.0,single_notice
NF033895,2,1,1,0,0,0,0,2022-01-07,2022-02-10,1,2,1,1,34,0.0,call_with_lifecycle_updates_no_award
NF033896,1,1,0,0,0,0,0,2022-01-12,2022-01-12,1,1,1,1,0,0.0,single_notice
NF033897,1,1,0,0,0,0,0,2022-01-15,2022-01-15,1,1,1,1,0,0.0,single_notice
NF033898,2,1,0,0,1,0,0,2022-01-13,2022-03-07,1,2,1,1,53,1.0,call_with_award
NF033899,1,1,0,0,0,0,0,2022-01-14,2022-01-14,1,1,1,1,0,0.0,single_notice
NF033900,2,1,0,0,1,0,0,2022-01-14,2022-05-20,1,2,1,1,126,1.0,call_with_award
NF033901,2,1,0,0,1,0,0,2022-01-16,2022-05-25,1,2,1,1,129,1.0,call_with_award
NF033902,1,0,0,0,1,0,0,2022-01-13,2022-01-13,1,1,1,1,0,,award_without_observed_call
NF033903,1,0,0,0,1,0,0,2022-01-13,2022-01-13,1,1,1,1,0,,award_without_observed_call
NF033904,1,0,0,0,1,0,0,2022-01-13,2022-01-13,1,1,1,1,0,,award_without_observed_call
NF033905,1,1,0,0,0,0,0,2022-01-06,2022-01-06,1,1,1,1,0,0.0,single_notice
NF033906,1,1,0,0,0,0,0,2022-01-10,2022-01-10,1,1,1,1,0,0.0,single_notice
NF033907,2,1,1,0,0,0,0,2022-01-10,2022-01-11,1,2,1,0,1,0.0,call_with_lifecycle_updates_no_award
NF033908,1,1,0,0,0,0,0,2022-01-13,2022-01-13,1,1,1,1,0,0.0,single_notice
NF033909,2,1,0,0,1,0,0,2022-01-14,2022-04-11,1,2,1,1,87,1.0,call_with_award
NF033910,1,1,0,0,0,0,0,2022-01-14,2022-01-14,1,1,1,1,0,0.0,single_notice
NF033911,1,1,0,0,0,0,0,2022-01-17,2022-01-17,1,1,1,1,0,0.0,single_notice
NF033912,1,1,0,0,0,0,0,2022-01-05,2022-01-05,1,1,1,0,0,0.0,single_notice
NF033913,1,1,0,0,0,0,0,2022-01-17,2022-01-17,1,1,1,0,0,0.0,single_notice
NF033914,2,1,0,0,1,0,0,2022-01-20,2022-08-03,1,2,1,1,195,1.0,call_with_award
NF033915,1,1,0,0,0,0,0,2022-01-20,2022-01-20,1,1,1,1,0,0.0,single_notice
NF033916,1,1,0,0,0,0,0,2022-01-20,2022-01-20,1,1,1,1,0,0.0,single_notice
NF033917,2,1,0,0,1,0,0,2022-01-23,2022-05-20,1,2,1,1,117,1.0,call_with_award
NF033918,2,1,0,0,1,0,0,2022-01-28,2022-10-14,1,2,1,1,259,1.0,call_with_award
NF033919,1,1,0,0,0,0,0,2022-01-30,2022-01-30,1,1,1,1,0,0.0,single_notice
NF033920,1,1,0,0,0,0,0,2022-01-30,2022-01-30,1,1,1,1,0,0.0,single_notice
NF033921,2,1,0,0,1,0,0,2022-01-30,2022-05-21,1,2,1,1,111,1.0,call_with_award
NF033922,1,1,0,0,0,0,0,2022-01-18,2022-01-18,1,1,1,1,0,0.0,single_notice
NF033923,1,1,0,0,0,0,0,2022-01-18,2022-01-18,1,1,1,1,0,0.0,single_notice
NF033924,1,1,0,0,0,0,0,2022-01-19,2022-01-19,1,1,1,1,0,0.0,single_notice
NF033925,2,1,0,0,1,0,0,2022-01-26,2022-08-17,1,2,1,1,203,1.0,call_with_award
NF033926,1,1,0,0,0,0,0,2022-01-27,2022-01-27,1,1,1,0,0,0.0,single_notice
NF033927,2,1,0,0,1,0,0,2022-01-28,2022-04-13,1,2,2,1,75,1.0,call_with_award
NF033928,1,1,0,0,0,0,0,2022-01-28,2022-01-28,1,1,1,1,0,0.0,single_notice
NF033929,1,1,0,0,0,0,0,2022-01-18,2022-01-18,1,1,1,0,0,0.0,single_notice
NF033930,1,1,0,0,0,0,0,2022-01-18,2022-01-18,1,1,1,0,0,0.0,single_notice
NF033931,1,1,0,0,0,0,0,2022-01-25,2022-01-25,1,1,1,0,0,0.0,single_notice
NF033932,2,1,0,0,1,0,0,2022-01-25,2022-04-11,1,2,1,0,76,1.0,call_with_award
NF033933,1,1,0,0,0,0,0,2022-01-26,2022-01-26,1,1,1,0,0,0.0,single_notice
NF033934,1,1,0,0,0,0,0,2022-01-27,2022-01-27,1,1,1,0,0,0.0,single_notice
NF033935,1,1,0,0,0,0,0,2022-01-28,2022-01-28,1,1,1,0,0,0.0,single_notice
NF033936,1,1,0,0,0,0,0,2022-01-26,2022-01-26,1,1,1,1,0,0.0,single_notice
NF033937,2,1,1,0,0,0,0,2022-01-26,2022-02-21,1,2,1,1,26,0.0,call_with_lifecycle_updates_no_award
NF033938,1,1,0,0,0,0,0,2022-01-26,2022-01-26,1,1,1,1,0,0.0,single_notice
NF033939,1,1,0,0,0,0,0,2022-01-27,2022-01-27,1,1,1,1,0,0.0,single_notice
NF033940,1,1,0,0,0,0,0,2022-01-27,2022-01-27,1,1,1,1,0,0.0,single_notice
NF033941,2,1,1,0,0,0,0,2022-01-31,2022-02-14,1,2,1,1,14,0.0,call_with_lifecycle_updates_no_award
NF033942,2,1,0,0,1,0,0,2022-01-18,2022-03-29,1,2,1,0,70,1.0,call_with_award
NF033943,1,1,0,0,0,0,0,2022-01-28,2022-01-28,1,1,1,0,0,0.0,single_notice
NF033944,1,1,0,0,0,0,0,2022-01-28,2022-01-28,1,1,1,0,0,0.0,single_notice
NF033945,2,1,0,0,1,0,0,2022-01-06,2022-04-07,1,2,1,1,91,1.0,call_with_award
NF033946,4,2,0,0,2,0,0,2022-01-08,2022-10-26,1,2,1,2,291,1.0,call_with_award
NF033947,1,1,0,0,0,0,0,2022-01-08,2022-01-08,1,1,1,1,0,0.0,single_notice
NF033948,1,1,0,0,0,0,0,2022-01-12,2022-01-12,1,1,1,1,0,0.0,single_notice
NF033949,2,1,0,0,1,0,0,2022-01-12,2022-05-12,1,2,1,1,120,1.0,call_with_award
NF033950,2,1,0,0,1,0,0,2022-01-09,2022-04-07,1,2,1,1,88,1.0,call_with_award
NF033951,2,1,0,0,1,0,0,2022-01-12,2022-07-17,1,2,1,1,186,1.0,call_with_award
NF033952,1,1,0,0,0,0,0,2022-01-09,2022-01-09,1,1,1,1,0,0.0,single_notice
NF033953,5,2,0,0,3,0,0,2021-07-28,2022-04-22,1,2,1,1,268,1.5,call_with_award
NF033954,3,1,0,0,2,0,0,2022-01-09,2022-08-10,1,2,1,1,213,2.0,call_with_award
NF033955,3,1,0,0,2,0,0,2022-01-16,2022-08-21,1,2,1,1,217,2.0,call_with_award
NF033956,1,0,0,0,1,0,0,2022-01-05,2022-01-05,1,1,1,1,0,,award_without_observed_call
NF033957,1,0,0,0,0,0,1,2022-01-16,2022-01-16,1,1,1,1,0,,single_notice
NF033958,1,0,0,0,1,0,0,2022-01-08,2022-01-08,1,1,1,1,0,,award_without_observed_call
NF033959,1,1,0,0,0,0,0,2022-01-12,2022-01-12,1,1,1,1,0,0.0,single_notice
NF033960,1,1,0,0,0,0,0,2022-01-13,2022-01-13,1,1,1,1,0,0.0,single_notice
NF033961,1,1,0,0,0,0,0,2022-01-17,2022-01-17,1,1,1,0,0,0.0,single_notice
NF033962,1,1,0,0,0,0,0,2022-01-03,2022-01-03,1,1,1,0,0,0.0,single_notice
NF033963,2,1,0,0,1,0,0,2022-01-06,2022-03-18,1,2,1,0,71,1.0,call_with_award
NF033964,2,1,0,0,1,0,0,2022-01-07,2022-04-29,1,2,1,0,112,1.0,call_with_award
NF033965,2,1,1,0,0,0,0,2022-01-10,2022-01-14,1,1,1,1,4,0.0,call_with_lifecycle_updates_no_award
NF033966,1,1,0,0,0,0,0,2022-01-12,2022-01-12,1,1,1,0,0,0.0,single_notice
NF033967,1,1,0,0,0,0,0,2022-01-12,2022-01-12,1,1,1,0,0,0.0,single_notice
NF033968,2,1,0,0,1,0,0,2022-01-20,2022-05-06,1,2,1,1,106,1.0,call_with_award
NF033969,1,1,0,0,0,0,0,2022-01-20,2022-01-20,1,1,1,1,0,0.0,single_notice
NF033970,1,1,0,0,0,0,0,2022-01-22,2022-01-22,1,1,1,1,0,0.0,single_notice
NF033971,3,2,0,0,1,0,0,2021-10-03,2022-04-03,1,2,1,1,182,0.5,call_with_award
NF033972,1,1,0,0,0,0,0,2022-01-26,2022-01-26,1,1,1,1,0,0.0,single_notice
NF033973,3,2,0,0,1,0,0,2021-10-02,2022-05-15,1,2,1,1,225,0.5,call_with_award
NF033974,2,1,0,0,1,0,0,2022-01-28,2022-11-09,1,2,1,1,285,1.0,call_with_award
NF033975,2,1,0,0,1,0,0,2022-01-28,2022-08-19,1,2,1,1,203,1.0,call_with_award
NF033976,2,1,0,0,1,0,0,2022-01-29,2022-06-30,1,2,1,1,152,1.0,call_with_award
NF033977,2,1,0,0,1,0,0,2022-01-29,2022-05-06,1,2,1,1,97,1.0,call_with_award
NF033978,1,0,0,0,1,0,0,2022-01-27,2022-01-27,1,1,1,1,0,,award_without_observed_call
NF033979,1,1,0,0,0,0,0,2022-01-19,2022-01-19,1,1,1,1,0,0.0,single_notice
NF033980,1,1,0,0,0,0,0,2022-01-20,2022-01-20,1,1,1,1,0,0.0,single_notice
NF033981,1,1,0,0,0,0,0,2022-01-21,2022-01-21,1,1,1,1,0,0.0,single_notice
NF033982,2,1,0,0,1,0,0,2022-01-21,2022-04-15,1,2,1,1,84,1.0,call_with_award
NF033983,2,1,1,0,0,0,0,2022-01-24,2022-03-01,1,1,1,1,36,0.0,call_with_lifecycle_updates_no_award
NF033984,2,1,0,0,1,0,0,2022-01-06,2022-05-25,1,2,1,1,139,1.0,call_with_award
NF033985,4,1,2,0,1,0,0,2022-01-07,2022-06-04,1,3,1,1,148,1.0,call_with_award
NF033986,1,1,0,0,0,0,0,2022-01-08,2022-01-08,1,1,1,1,0,0.0,single_notice
NF033987,2,1,0,0,1,0,0,2022-01-07,2022-11-26,1,2,1,2,323,1.0,call_with_award
NF033988,1,1,0,0,0,0,0,2022-01-15,2022-01-15,1,1,1,1,0,0.0,single_notice
NF033989,1,1,0,0,0,0,0,2022-01-09,2022-01-09,1,1,1,1,0,0.0,single_notice
NF033990,2,1,0,0,1,0,0,2022-01-13,2022-05-01,1,2,1,1,108,1.0,call_with_award
NF033991,2,1,0,0,1,0,0,2022-01-03,2022-03-21,1,2,2,0,77,1.0,call_with_award
NF033992,2,1,0,0,1,0,0,2022-01-04,2022-08-17,1,2,1,1,225,1.0,call_with_award
NF033993,1,1,0,0,0,0,0,2022-01-05,2022-01-05,1,1,1,1,0,0.0,single_notice
NF033994,1,1,0,0,0,0,0,2022-01-07,2022-01-07,1,1,1,1,0,0.0,single_notice
NF033995,1,1,0,0,0,0,0,2022-01-17,2022-01-17,1,1,1,0,0,0.0,single_notice
NF033996,1,1,0,0,0,0,0,2022-01-17,2022-01-17,1,1,1,0,0,0.0,single_notice
NF033997,1,0,0,0,1,0,0,2022-01-12,2022-01-12,1,1,1,1,0,,award_without_observed_call
NF033998,1,1,0,0,0,0,0,2022-01-17,2022-01-17,1,1,1,0,0,0.0,single_notice
NF033999,3,1,1,0,1,0,0,2022-01-20,2022-05-08,1,3,1,1,108,1.0,call_with_award
NF034000,4,1,2,0,1,0,0,2022-01-20,2022-09-29,1,3,1,1,252,1.0,call_with_award
NF034001,1,1,0,0,0,0,0,2022-01-22,2022-01-22,1,1,1,1,0,0.0,single_notice
NF034002,2,1,0,0,1,0,0,2022-01-22,2022-03-23,1,2,1,1,60,1.0,call_with_award
NF034003,1,1,0,0,0,0,0,2022-01-23,2022-01-23,1,1,1,1,0,0.0,single_notice
NF034004,2,1,0,0,1,0,0,2022-01-23,2022-03-16,1,2,1,1,52,1.0,call_with_award
NF034005,1,1,0,0,0,0,0,2022-01-21,2022-01-21,1,1,1,1,0,0.0,single_notice
NF034006,1,1,0,0,0,0,0,2022-01-26,2022-01-26,1,1,1,1,0,0.0,single_notice
NF034007,3,1,1,0,1,0,0,2022-01-28,2022-07-15,1,3,2,1,168,1.0,call_with_award
NF034008,2,1,0,0,1,0,0,2022-01-28,2022-06-02,1,2,1,1,125,1.0,call_with_award
NF034009,2,2,0,0,0,0,0,2022-01-29,2022-04-04,1,1,1,2,65,0.0,call_with_lifecycle_updates_no_award
NF034010,1,1,0,0,0,0,0,2022-01-25,2022-01-25,1,1,1,1,0,0.0,single_notice
NF034011,2,1,0,0,1,0,0,2022-01-27,2022-07-18,1,2,1,1,172,1.0,call_with_award
NF034012,1,1,0,0,0,0,0,2022-01-28,2022-01-28,1,1,1,1,0,0.0,single_notice
NF034013,1,1,0,0,0,0,0,2022-01-31,2022-01-31,1,1,1,0,0,0.0,single_notice
NF034014,1,1,0,0,0,0,0,2022-01-31,2022-01-31,1,1,1,1,0,0.0,single_notice
NF034015,1,1,0,0,0,0,0,2022-01-31,2022-01-31,1,1,1,1,0,0.0,single_notice
NF034016,1,0,0,0,1,0,0,2022-01-18,2022-01-18,1,1,1,1,0,,award_without_observed_call
NF034017,2,1,0,0,1,0,0,2022-01-05,2022-05-22,1,2,1,1,137,1.0,call_with_award
NF034018,2,1,0,0,1,0,0,2022-01-14,2022-11-12,1,2,1,1,302,1.0,call_with_award
NF034019,1,0,0,0,1,0,0,2022-01-02,2022-01-02,1,1,1,1,0,,award_without_observed_call
NF034020,1,0,0,0,1,0,0,2022-01-13,2022-01-13,1,1,1,1,0,,award_without_observed_call
NF034021,2,1,0,0,1,0,0,2022-01-03,2022-03-31,1,2,2,1,87,1.0,call_with_award
NF034022,1,1,0,0,0,0,0,2022-01-06,2022-01-06,1,1,1,1,0,0.0,single_notice
NF034023,1,1,0,0,0,0,0,2022-01-11,2022-01-11,1,1,1,0,0,0.0,single_notice
NF034024,1,1,0,0,0,0,0,2022-01-13,2022-01-13,1,1,1,1,0,0.0,single_notice
NF034025,2,1,0,0,1,0,0,2022-01-14,2022-04-08,1,2,1,1,84,1.0,call_with_award
NF034026,2,2,0,0,0,0,0,2022-01-14,2022-04-01,1,1,1,1,77,0.0,call_with_lifecycle_updates_no_award
NF034027,2,1,0,0,1,0,0,2022-01-11,2022-04-27,1,2,1,0,106,1.0,call_with_award
NF034028,1,1,0,0,0,0,0,2022-01-12,2022-01-12,1,1,1,0,0,0.0,single_notice
NF034029,2,1,0,0,1,0,0,2022-01-19,2022-05-06,1,2,1,1,107,1.0,call_with_award
NF034030,2,1,0,0,1,0,0,2022-01-21,2022-05-06,1,2,1,1,105,1.0,call_with_award
NF034031,2,1,0,0,1,0,0,2022-01-22,2022-07-07,1,2,1,1,166,1.0,call_with_award
NF034032,2,1,0,0,1,0,0,2022-01-22,2022-04-27,1,2,1,1,95,1.0,call_with_award
NF034033,1,1,0,0,0,0,0,2022-01-23,2022-01-23,1,1,1,1,0,0.0,single_notice
NF034034,1,1,0,0,0,0,0,2022-01-26,2022-01-26,1,1,1,1,0,0.0,single_notice
NF034035,1,1,0,0,0,0,0,2022-01-26,2022-01-26,1,1,1,1,0,0.0,single_notice
NF034036,2,1,0,0,1,0,0,2022-01-28,2022-06-04,1,2,1,1,127,1.0,call_with_award
NF034037,2,2,0,0,0,0,0,2022-01-30,2022-04-23,1,1,1,1,83,0.0,call_with_lifecycle_updates_no_award
NF034038,2,1,1,0,0,0,0,2022-01-18,2022-01-20,1,2,1,1,2,0.0,call_with_lifecycle_updates_no_award
NF034039,2,1,0,0,1,0,0,2022-01-18,2022-07-11,1,2,1,1,174,1.0,call_with_award
NF034040,1,1,0,0,0,0,0,2022-01-24,2022-01-24,1,1,1,1,0,0.0,single_notice
NF034041,1,1,0,0,0,0,0,2022-01-24,2022-01-24,1,1,1,1,0,0.0,single_notice
NF034042,2,1,1,0,0,0,0,2022-01-25,2022-03-14,1,2,1,1,48,0.0,call_with_lifecycle_updates_no_award
NF034043,1,1,0,0,0,0,0,2022-01-26,2022-01-26,1,1,1,1,0,0.0,single_notice
NF034044,1,1,0,0,0,0,0,2022-01-27,2022-01-27,1,1,1,1,0,0.0,single_notice
NF034045,2,1,1,0,0,0,0,2022-01-28,2022-02-19,1,2,1,1,22,0.0,call_with_lifecycle_updates_no_award
NF034046,2,1,0,0,1,0,0,2022-01-28,2022-03-18,1,2,1,0,49,1.0,call_with_award
NF034047,2,1,0,0,1,0,0,2022-01-25,2022-06-24,1,2,1,0,150,1.0,call_with_award
NF034048,1,1,0,0,0,0,0,2022-01-31,2022-01-31,1,1,1,0,0,0.0,single_notice
NF034049,2,1,0,0,1,0,0,2022-01-31,2022-05-05,1,2,1,0,94,1.0,call_with_award
NF034050,2,1,0,0,1,0,0,2022-01-01,2022-03-17,1,2,1,1,75,1.0,call_with_award
NF034051,2,1,0,0,1,0,0,2022-01-01,2022-05-22,1,2,1,1,141,1.0,call_with_award
NF034052,2,1,0,0,1,0,0,2022-01-05,2022-05-05,1,2,1,1,120,1.0,call_with_award
NF034053,2,1,0,0,1,0,0,2022-01-05,2022-04-15,1,2,1,1,100,1.0,call_with_award
NF034054,2,1,1,0,0,0,0,2022-01-06,2022-01-20,1,2,1,1,14,0.0,call_with_lifecycle_updates_no_award
NF034055,2,1,0,0,1,0,0,2022-01-07,2022-07-24,1,2,1,1,198,1.0,call_with_award
NF034056,2,1,0,0,1,0,0,2022-01-07,2022-08-21,1,2,1,1,226,1.0,call_with_award
NF034057,1,1,0,0,0,0,0,2022-01-16,2022-01-16,1,1,1,1,0,0.0,single_notice
NF034058,1,1,0,0,0,0,0,2022-01-13,2022-01-13,1,1,1,1,0,0.0,single_notice
NF034059,4,2,0,0,2,0,0,2022-01-14,2023-09-08,1,2,1,1,602,1.0,call_with_award
NF034060,1,0,0,0,1,0,0,2022-01-02,2022-01-02,1,1,1,1,0,,award_without_observed_call
NF034061,1,0,0,0,1,0,0,2022-01-08,2022-01-08,1,1,1,1,0,,award_without_observed_call
NF034062,1,1,0,0,0,0,0,2022-01-03,2022-01-03,1,1,1,1,0,0.0,single_notice
NF034063,1,1,0,0,0,0,0,2022-01-05,2022-01-05,1,1,1,1,0,0.0,single_notice
NF034064,1,1,0,0,0,0,0,2022-01-07,2022-01-07,1,1,1,1,0,0.0,single_notice
NF034065,1,1,0,0,0,0,0,2022-01-12,2022-01-12,1,1,1,1,0,0.0,single_notice
NF034066,1,1,0,0,0,0,0,2022-01-12,2022-01-12,1,1,1,0,0,0.0,single_notice
NF034067,1,1,0,0,0,0,0,2022-01-13,2022-01-13,1,1,1,1,0,0.0,single_notice
NF034068,2,1,1,0,0,0,0,2022-01-14,2022-01-25,1,2,1,1,11,0.0,call_with_lifecycle_updates_no_award
NF034069,1,1,0,0,0,0,0,2022-01-17,2022-01-17,1,1,1,1,0,0.0,single_notice
NF034070,1,1,0,0,0,0,0,2022-01-13,2022-01-13,1,1,1,0,0,0.0,single_notice
NF034071,2,1,0,0,1,0,0,2022-01-19,2022-05-06,1,2,1,1,107,1.0,call_with_award
NF034072,2,1,0,0,1,0,0,2022-01-19,2022-07-08,1,2,1,1,170,1.0,call_with_award
NF034073,1,1,0,0,0,0,0,2022-01-19,2022-01-19,1,1,1,1,0,0.0,single_notice
NF034074,2,1,0,0,1,0,0,2022-01-20,2022-06-30,1,2,1,1,161,1.0,call_with_award
NF034075,2,1,0,0,1,0,0,2022-01-21,2022-05-11,1,2,1,1,110,1.0,call_with_award
NF034076,3,1,1,0,1,0,0,2022-01-23,2023-01-25,1,3,1,1,367,1.0,call_with_award
NF034077,2,1,0,0,1,0,0,2022-01-26,2022-05-15,1,2,1,1,109,1.0,call_with_award
NF034078,2,1,0,0,1,0,0,2022-01-27,2022-08-24,1,2,1,1,209,1.0,call_with_award
NF034079,2,1,0,0,1,0,0,2022-01-30,2022-07-02,1,2,1,1,153,1.0,call_with_award
NF034080,1,1,0,0,0,0,0,2022-01-30,2022-01-30,1,1,1,1,0,0.0,single_notice
NF034081,2,1,0,0,1,0,0,2022-01-30,2022-09-02,1,2,1,1,215,1.0,call_with_award
NF034082,1,1,0,0,0,0,0,2022-01-18,2022-01-18,1,1,1,1,0,0.0,single_notice
NF034083,1,1,0,0,0,0,0,2022-01-24,2022-01-24,1,1,1,1,0,0.0,single_notice
NF034084,2,1,1,0,0,0,0,2022-01-25,2022-03-22,1,2,1,1,56,0.0,call_with_lifecycle_updates_no_award
NF034085,1,1,0,0,0,0,0,2022-01-26,2022-01-26,1,1,1,1,0,0.0,single_notice
NF034086,1,1,0,0,0,0,0,2022-01-27,2022-01-27,1,1,1,1,0,0.0,single_notice
NF034087,1,1,0,0,0,0,0,2022-01-28,2022-01-28,1,1,1,1,0,0.0,single_notice
NF034088,4,2,0,0,2,0,0,2022-01-31,2022-06-09,1,2,1,2,129,1.0,call_with_award
NF034089,1,1,0,0,0,0,0,2022-01-25,2022-01-25,1,1,1,0,0,0.0,single_notice
NF034090,2,1,1,0,0,0,0,2022-02-01,2022-02-22,1,2,1,1,21,0.0,call_with_lifecycle_updates_no_award
NF034091,1,1,0,0,0,0,0,2022-02-02,2022-02-02,1,1,1,1,0,0.0,single_notice
NF034092,1,1,0,0,0,0,0,2022-02-04,2022-02-04,1,1,1,1,0,0.0,single_notice
NF034093,3,1,1,0,1,0,0,2022-02-07,2022-11-18,1,3,1,1,284,1.0,call_with_award
NF034094,2,1,1,0,0,0,0,2022-02-03,2022-03-02,1,2,1,1,27,0.0,call_with_lifecycle_updates_no_award
NF034095,2,1,0,0,1,0,0,2022-02-04,2023-07-13,1,2,1,1,524,1.0,call_with_award
NF034096,2,1,0,0,1,0,0,2022-02-04,2022-09-14,1,2,1,1,222,1.0,call_with_award
NF034097,2,1,1,0,0,0,0,2022-02-05,2022-03-04,1,2,1,1,27,0.0,call_with_lifecycle_updates_no_award
NF034098,2,1,0,0,1,0,0,2022-02-05,2022-04-17,1,2,1,1,71,1.0,call_with_award
NF034099,1,1,0,0,0,0,0,2022-02-05,2022-02-05,1,1,1,1,0,0.0,single_notice
NF034100,1,1,0,0,0,0,0,2022-02-05,2022-02-05,1,1,1,1,0,0.0,single_notice
NF034101,1,1,0,0,0,0,0,2022-02-05,2022-02-05,1,1,1,1,0,0.0,single_notice
NF034102,2,1,0,0,1,0,0,2022-02-05,2022-04-17,1,2,1,1,71,1.0,call_with_award
NF034103,2,1,0,0,1,0,0,2022-02-06,2022-07-06,1,2,1,1,150,1.0,call_with_award
NF034104,2,1,0,0,1,0,0,2022-02-09,2022-05-25,1,2,1,1,105,1.0,call_with_award
NF034105,2,1,0,0,1,0,0,2022-02-09,2022-09-29,1,2,1,1,232,1.0,call_with_award
NF034106,2,1,0,0,1,0,0,2022-02-09,2022-04-22,1,2,1,1,72,1.0,call_with_award
NF034107,2,1,0,0,1,0,0,2022-02-10,2022-11-26,1,2,1,1,289,1.0,call_with_award
NF034108,1,1,0,0,0,0,0,2022-02-02,2022-02-02,1,1,1,1,0,0.0,single_notice
NF034109,1,1,0,0,0,0,0,2022-02-03,2022-02-03,1,1,1,1,0,0.0,single_notice
NF034110,1,1,0,0,0,0,0,2022-02-03,2022-02-03,1,1,1,1,0,0.0,single_notice
NF034111,1,1,0,0,0,0,0,2022-02-04,2022-02-04,1,1,1,1,0,0.0,single_notice
NF034112,1,1,0,0,0,0,0,2022-02-04,2022-02-04,1,1,1,1,0,0.0,single_notice
NF034113,2,1,1,0,0,0,0,2022-02-09,2022-02-23,1,2,1,1,14,0.0,call_with_lifecycle_updates_no_award
NF034114,2,1,0,0,1,0,0,2022-02-10,2022-07-05,1,2,1,1,145,1.0,call_with_award
NF034115,1,1,0,0,0,0,0,2022-02-03,2022-02-03,1,1,1,0,0,0.0,single_notice
NF034116,1,1,0,0,0,0,0,2022-02-03,2022-02-03,1,1,1,0,0,0.0,single_notice
NF034117,2,1,0,0,1,0,0,2022-02-11,2022-06-26,1,2,1,1,135,1.0,call_with_award
